200  4  1
4
	0	62	1	92	2	41	3	85
	0	38	1	42	2	58	3	55
	0	28	1	7	2	43	3	72
	0	58	1	13	2	7	3	32
	0	78	1	14	2	1	3	77
	0	42	1	2	2	72	3	53
	0	89	1	30	2	69	3	6
	0	3	1	44	2	98	3	8
	0	65	1	47	2	28	3	79
	0	18	1	40	2	6	3	25
	0	100	1	22	2	44	3	28
	0	33	1	44	2	61	3	44
	0	62	1	27	2	12	3	1
	0	86	1	23	2	32	3	3
	0	17	1	53	2	75	3	78
	0	74	1	60	2	29	3	31
	0	82	1	68	2	32	3	88
	0	44	1	19	2	24	3	41
	0	6	1	40	2	16	3	31
	0	18	1	65	2	49	3	33
	0	85	1	4	2	71	3	15
	0	44	1	40	2	80	3	6
	0	10	1	96	2	86	3	87
	0	89	1	97	2	98	3	73
	0	42	1	35	2	38	3	81
	0	51	1	88	2	39	3	79
	0	21	1	69	2	89	3	66
	0	12	1	6	2	9	3	33
	0	5	1	69	2	85	3	2
	0	18	1	94	2	1	3	41
	0	45	1	88	2	29	3	3
	0	87	1	95	2	80	3	44
	0	80	1	67	2	28	3	5
	0	54	1	69	2	48	3	70
	0	75	1	6	2	35	3	40
	0	48	1	63	2	1	3	80
	0	88	1	85	2	61	3	21
	0	91	1	39	2	56	3	35
	0	58	1	44	2	75	3	23
	0	41	1	54	2	68	3	55
	0	40	1	21	2	80	3	81
	0	54	1	98	2	21	3	92
	0	60	1	37	2	75	3	90
	0	88	1	93	2	5	3	11
	0	5	1	54	2	97	3	7
	0	29	1	43	2	73	3	72
	0	42	1	72	2	41	3	70
	0	57	1	39	2	79	3	19
	0	75	1	94	2	65	3	9
	0	34	1	25	2	97	3	79
	0	22	1	38	2	74	3	76
	0	30	1	20	2	22	3	65
	0	37	1	18	2	89	3	74
	0	82	1	89	2	51	3	83
	0	49	1	66	2	91	3	95
	0	73	1	81	2	48	3	50
	0	43	1	22	2	51	3	64
	0	58	1	16	2	85	3	14
	0	68	1	74	2	42	3	88
	0	4	1	29	2	72	3	81
