200  4  1
4
	0	77	1	65	2	64	3	23
	0	49	1	4	2	76	3	32
	0	66	1	56	2	61	3	70
	0	4	1	23	2	29	3	47
	0	17	1	4	2	85	3	11
	0	1	1	16	2	22	3	52
	0	48	1	19	2	53	3	63
	0	99	1	58	2	99	3	18
	0	69	1	29	2	26	3	49
	0	94	1	31	2	94	3	46
	0	49	1	71	2	70	3	97
	0	16	1	19	2	6	3	47
	0	3	1	41	2	97	3	48
	0	57	1	58	2	57	3	22
	0	9	1	96	2	88	3	64
	0	38	1	44	2	28	3	54
	0	66	1	17	2	97	3	54
	0	98	1	1	2	81	3	8
	0	75	1	26	2	32	3	89
	0	16	1	94	2	57	3	28
	0	51	1	57	2	29	3	43
	0	72	1	12	2	60	3	52
	0	73	1	87	2	92	3	23
	0	30	1	97	2	18	3	21
	0	60	1	22	2	25	3	17
	0	56	1	32	2	28	3	7
	0	78	1	41	2	41	3	40
	0	66	1	90	2	85	3	38
	0	81	1	87	2	55	3	92
	0	9	1	32	2	82	3	33
	0	80	1	31	2	55	3	24
	0	77	1	66	2	4	3	39
	0	49	1	75	2	55	3	98
	0	48	1	61	2	95	3	84
	0	54	1	25	2	31	3	70
	0	59	1	15	2	10	3	24
	0	20	1	8	2	40	3	67
	0	13	1	85	2	43	3	7
	0	28	1	58	2	10	3	75
	0	14	1	67	2	45	3	33
	0	39	1	47	2	26	3	32
	0	36	1	35	2	14	3	32
	0	55	1	78	2	86	3	29
	0	22	1	38	2	76	3	36
	0	6	1	35	2	46	3	16
	0	12	1	50	2	35	3	68
	0	75	1	87	2	37	3	13
	0	9	1	76	2	17	3	29
	0	46	1	46	2	73	3	30
	0	66	1	18	2	86	3	96
	0	90	1	87	2	33	3	90
	0	15	1	96	2	45	3	25
	0	80	1	22	2	32	3	63
	0	19	1	23	2	20	3	62
	0	33	1	24	2	62	3	1
	0	63	1	35	2	20	3	53
	0	91	1	21	2	26	3	80
	0	65	1	86	2	82	3	72
	0	29	1	30	2	45	3	55
	0	29	1	87	2	1	3	44
	0	94	1	61	2	50	3	11
	0	28	1	12	2	29	3	85
	0	74	1	68	2	55	3	27
	0	10	1	52	2	70	3	34
	0	4	1	61	2	11	3	47
	0	43	1	31	2	45	3	7
	0	96	1	73	2	39	3	51
	0	91	1	75	2	46	3	48
	0	6	1	85	2	47	3	36
	0	16	1	41	2	65	3	85
	0	29	1	2	2	31	3	9
	0	16	1	96	2	7	3	1
	0	23	1	91	2	48	3	73
	0	95	1	56	2	87	3	1
	0	76	1	71	2	78	3	31
	0	57	1	87	2	5	3	91
	0	85	1	66	2	69	3	94
	0	42	1	47	2	99	3	63
	0	84	1	3	2	52	3	87
	0	81	1	1	2	89	3	87
	0	95	1	77	2	53	3	74
	0	97	1	82	2	91	3	4
	0	9	1	68	2	72	3	78
	0	20	1	13	2	21	3	31
	0	3	1	12	2	52	3	15
	0	49	1	80	2	76	3	70
	0	85	1	33	2	24	3	31
	0	37	1	66	2	95	3	25
	0	71	1	25	2	39	3	45
	0	7	1	42	2	9	3	19
	0	94	1	98	2	75	3	97
	0	1	1	10	2	59	3	28
	0	43	1	75	2	31	3	7
	0	64	1	5	2	7	3	10
	0	35	1	45	2	98	3	37
	0	49	1	53	2	26	3	49
	0	14	1	77	2	10	3	57
	0	68	1	82	2	65	3	100
	0	89	1	82	2	85	3	23
	0	59	1	97	2	2	3	41
	0	96	1	41	2	36	3	55
	0	93	1	3	2	77	3	36
	0	94	1	82	2	71	3	26
	0	15	1	88	2	100	3	96
	0	92	1	17	2	70	3	58
	0	5	1	63	2	53	3	51
	0	9	1	32	2	48	3	16
	0	81	1	57	2	57	3	34
	0	60	1	39	2	91	3	18
	0	29	1	65	2	39	3	56
	0	83	1	74	2	86	3	48
	0	65	1	63	2	58	3	3
	0	83	1	67	2	16	3	71
	0	24	1	62	2	35	3	31
	0	25	1	50	2	52	3	63
	0	90	1	38	2	49	3	69
	0	40	1	34	2	16	3	35
	0	46	1	1	2	17	3	26
	0	76	1	42	2	29	3	77
	0	62	1	31	2	60	3	10
	0	72	1	88	2	40	3	98
	0	17	1	67	2	48	3	48
	0	69	1	23	2	34	3	77
	0	41	1	51	2	22	3	12
	0	50	1	33	2	27	3	18
	0	99	1	30	2	5	3	57
	0	8	1	94	2	35	3	14
	0	4	1	11	2	87	3	59
	0	50	1	79	2	30	3	14
	0	56	1	82	2	95	3	61
	0	29	1	31	2	73	3	98
	0	21	1	73	2	44	3	30
	0	12	1	80	2	33	3	59
	0	29	1	88	2	69	3	9
	0	72	1	28	2	80	3	90
	0	18	1	87	2	40	3	91
	0	17	1	81	2	69	3	75
	0	98	1	24	2	50	3	83
	0	50	1	42	2	96	3	94
	0	51	1	42	2	99	3	90
	0	54	1	59	2	41	3	25
	0	58	1	25	2	43	3	95
	0	17	1	33	2	90	3	57
	0	68	1	4	2	39	3	51
	0	84	1	71	2	37	3	10
