200  8  1
8
	0	51	1	36	2	2	3	31	4	19	5	51	6	76	7	64
	0	4	1	83	2	72	3	96	4	24	5	22	6	9	7	70
	0	69	1	17	2	19	3	36	4	28	5	40	6	53	7	56
	0	24	1	61	2	37	3	52	4	22	5	25	6	72	7	83
	0	28	1	67	2	95	3	11	4	9	5	7	6	46	7	97
	0	74	1	98	2	99	3	38	4	11	5	25	6	58	7	11
	0	82	1	85	2	33	3	28	4	94	5	80	6	38	7	83
	0	20	1	25	2	78	3	56	4	31	5	36	6	13	7	11
	0	56	1	46	2	23	3	95	4	95	5	90	6	16	7	29
	0	40	1	23	2	40	3	43	4	84	5	90	6	95	7	7
	0	22	1	49	2	61	3	50	4	74	5	12	6	90	7	66
	0	91	1	67	2	17	3	61	4	8	5	90	6	97	7	87
	0	63	1	55	2	71	3	54	4	10	5	9	6	13	7	36
	0	77	1	68	2	25	3	94	4	41	5	47	6	61	7	92
	0	45	1	36	2	15	3	85	4	69	5	77	6	97	7	82
	0	17	1	17	2	81	3	38	4	92	5	26	6	99	7	18
	0	84	1	13	2	21	3	33	4	72	5	86	6	35	7	47
	0	15	1	30	2	26	3	99	4	12	5	90	6	14	7	1
	0	17	1	6	2	97	3	92	4	63	5	29	6	18	7	61
	0	31	1	90	2	41	3	83	4	57	5	43	6	14	7	17
	0	65	1	76	2	50	3	54	4	79	5	58	6	52	7	42
	0	45	1	94	2	64	3	94	4	62	5	77	6	35	7	71
	0	10	1	64	2	7	3	6	4	20	5	36	6	81	7	84
	0	29	1	93	2	14	3	22	4	8	5	9	6	57	7	96
	0	57	1	42	2	31	3	18	4	15	5	74	6	1	7	54
	0	15	1	38	2	4	3	41	4	89	5	31	6	24	7	41
	0	6	1	51	2	41	3	40	4	91	5	80	6	85	7	84
	0	62	1	21	2	63	3	3	4	83	5	52	6	62	7	70
	0	20	1	47	2	31	3	98	4	45	5	99	6	93	7	66
	0	29	1	24	2	56	3	28	4	21	5	39	6	1	7	51
	0	93	1	46	2	89	3	83	4	7	5	58	6	100	7	46
	0	40	1	58	2	97	3	3	4	54	5	66	6	87	7	55
	0	21	1	66	2	13	3	48	4	16	5	11	6	7	7	14
	0	52	1	7	2	75	3	70	4	22	5	52	6	7	7	43
	0	68	1	70	2	35	3	100	4	83	5	81	6	65	7	4
	0	28	1	76	2	67	3	26	4	25	5	9	6	6	7	68
	0	36	1	13	2	36	3	95	4	61	5	3	6	93	7	83
	0	3	1	30	2	62	3	10	4	88	5	84	6	4	7	60
	0	35	1	82	2	62	3	33	4	16	5	72	6	91	7	47
	0	53	1	39	2	73	3	2	4	32	5	2	6	16	7	28
	0	48	1	42	2	52	3	46	4	93	5	82	6	70	7	13
	0	62	1	23	2	63	3	14	4	45	5	13	6	73	7	47
	0	5	1	79	2	46	3	100	4	86	5	71	6	58	7	15
	0	96	1	97	2	59	3	86	4	46	5	32	6	34	7	57
	0	47	1	44	2	11	3	82	4	8	5	67	6	29	7	93
	0	66	1	9	2	70	3	78	4	56	5	84	6	15	7	51
	0	99	1	98	2	57	3	98	4	56	5	30	6	16	7	96
	0	99	1	90	2	13	3	63	4	68	5	48	6	97	7	76
	0	33	1	52	2	57	3	62	4	86	5	94	6	32	7	65
	0	9	1	96	2	20	3	23	4	14	5	2	6	53	7	19
	0	44	1	14	2	63	3	96	4	73	5	15	6	87	7	34
	0	61	1	49	2	69	3	41	4	34	5	65	6	62	7	9
	0	12	1	34	2	29	3	20	4	89	5	11	6	8	7	21
	0	43	1	84	2	95	3	97	4	46	5	39	6	29	7	2
	0	76	1	44	2	26	3	45	4	65	5	8	6	60	7	22
	0	36	1	92	2	9	3	57	4	13	5	59	6	6	7	82
	0	99	1	2	2	62	3	68	4	62	5	81	6	61	7	6
	0	78	1	61	2	21	3	74	4	12	5	30	6	7	7	50
	0	38	1	40	2	3	3	67	4	42	5	3	6	100	7	6
	0	39	1	25	2	56	3	74	4	4	5	74	6	28	7	21
	0	15	1	3	2	87	3	94	4	34	5	81	6	60	7	16
	0	83	1	3	2	72	3	55	4	3	5	73	6	68	7	16
	0	82	1	96	2	47	3	66	4	1	5	9	6	36	7	83
	0	42	1	46	2	81	3	80	4	42	5	15	6	45	7	56
	0	91	1	25	2	28	3	63	4	14	5	2	6	49	7	99
	0	83	1	77	2	65	3	68	4	45	5	33	6	17	7	55
	0	65	1	44	2	6	3	18	4	17	5	49	6	71	7	100
	0	75	1	40	2	99	3	91	4	94	5	53	6	97	7	15
	0	65	1	95	2	7	3	15	4	96	5	49	6	39	7	54
	0	61	1	38	2	65	3	67	4	96	5	36	6	76	7	21
	0	56	1	55	2	24	3	79	4	50	5	60	6	78	7	58
	0	25	1	82	2	73	3	51	4	58	5	22	6	41	7	32
	0	81	1	78	2	39	3	69	4	57	5	41	6	14	7	32
	0	59	1	31	2	79	3	32	4	47	5	74	6	91	7	74
	0	28	1	39	2	39	3	78	4	44	5	93	6	99	7	9
	0	37	1	36	2	7	3	27	4	67	5	20	6	58	7	38
	0	95	1	79	2	36	3	20	4	56	5	10	6	26	7	34
	0	77	1	88	2	62	3	71	4	21	5	1	6	25	7	71
	0	64	1	46	2	86	3	25	4	24	5	14	6	48	7	55
	0	14	1	54	2	53	3	15	4	85	5	10	6	46	7	69
	0	66	1	42	2	5	3	37	4	34	5	4	6	98	7	16
	0	70	1	31	2	12	3	17	4	75	5	38	6	63	7	73
	0	53	1	64	2	93	3	2	4	97	5	1	6	8	7	51
	0	18	1	79	2	10	3	38	4	12	5	18	6	25	7	61
	0	64	1	50	2	48	3	68	4	16	5	85	6	25	7	82
	0	54	1	73	2	75	3	32	4	97	5	67	6	10	7	42
	0	95	1	20	2	85	3	71	4	56	5	47	6	33	7	4
	0	66	1	41	2	17	3	43	4	76	5	34	6	36	7	52
	0	67	1	24	2	61	3	37	4	11	5	27	6	70	7	89
	0	1	1	13	2	40	3	1	4	10	5	37	6	90	7	43
	0	95	1	82	2	83	3	70	4	74	5	61	6	46	7	71
	0	36	1	61	2	64	3	7	4	42	5	14	6	39	7	81
	0	57	1	27	2	37	3	46	4	8	5	21	6	66	7	46
	0	43	1	42	2	43	3	38	4	69	5	59	6	51	7	39
	0	65	1	53	2	1	3	11	4	9	5	63	6	43	7	62
	0	61	1	47	2	83	3	31	4	6	5	75	6	14	7	90
	0	29	1	57	2	65	3	70	4	80	5	68	6	20	7	14
	0	66	1	38	2	64	3	83	4	61	5	9	6	56	7	99
	0	29	1	80	2	50	3	85	4	98	5	88	6	88	7	37
	0	34	1	97	2	52	3	43	4	97	5	1	6	63	7	20
	0	83	1	55	2	28	3	64	4	84	5	87	6	5	7	3
	0	17	1	68	2	28	3	3	4	6	5	26	6	94	7	89
	0	15	1	46	2	37	3	60	4	66	5	87	6	16	7	10
	0	5	1	99	2	95	3	97	4	76	5	38	6	6	7	16
	0	26	1	98	2	4	3	59	4	57	5	10	6	67	7	78
	0	100	1	89	2	7	3	91	4	59	5	14	6	69	7	81
	0	59	1	73	2	61	3	78	4	17	5	23	6	32	7	43
	0	82	1	29	2	81	3	77	4	39	5	98	6	86	7	25
	0	74	1	3	2	66	3	59	4	23	5	81	6	22	7	52
	0	77	1	48	2	18	3	67	4	5	5	42	6	10	7	45
	0	8	1	24	2	20	3	61	4	39	5	73	6	11	7	53
	0	29	1	53	2	22	3	88	4	13	5	54	6	64	7	92
	0	52	1	27	2	86	3	51	4	85	5	61	6	54	7	93
	0	67	1	78	2	21	3	76	4	62	5	40	6	62	7	55
	0	14	1	99	2	6	3	3	4	4	5	29	6	1	7	7
	0	71	1	24	2	80	3	67	4	58	5	46	6	23	7	67
	0	90	1	66	2	25	3	92	4	31	5	24	6	20	7	18
	0	47	1	4	2	25	3	93	4	83	5	5	6	94	7	86
	0	36	1	38	2	5	3	80	4	64	5	98	6	16	7	24
	0	89	1	86	2	59	3	74	4	67	5	78	6	66	7	100
	0	29	1	53	2	46	3	20	4	30	5	56	6	47	7	96
	0	53	1	39	2	81	3	15	4	53	5	97	6	93	7	13
	0	44	1	20	2	1	3	41	4	56	5	98	6	44	7	73
	0	21	1	72	2	8	3	97	4	67	5	15	6	14	7	43
	0	16	1	62	2	1	3	47	4	36	5	60	6	31	7	50
	0	76	1	85	2	88	3	70	4	87	5	41	6	67	7	14
	0	13	1	63	2	70	3	11	4	100	5	63	6	42	7	77
	0	65	1	4	2	23	3	49	4	15	5	89	6	12	7	49
	0	5	1	7	2	43	3	64	4	83	5	52	6	40	7	51
	0	69	1	32	2	88	3	9	4	38	5	23	6	45	7	68
	0	28	1	24	2	87	3	94	4	97	5	42	6	36	7	10
	0	75	1	91	2	45	3	73	4	4	5	96	6	22	7	75
	0	59	1	37	2	17	3	37	4	92	5	62	6	10	7	24
	0	40	1	62	2	69	3	12	4	87	5	98	6	75	7	57
	0	80	1	100	2	19	3	70	4	32	5	97	6	24	7	95
	0	63	1	33	2	60	3	35	4	57	5	95	6	30	7	76
	0	49	1	45	2	64	3	7	4	62	5	33	6	49	7	45
	0	54	1	43	2	65	3	84	4	50	5	80	6	26	7	62
	0	69	1	26	2	30	3	94	4	74	5	3	6	75	7	10
	0	100	1	20	2	99	3	29	4	32	5	9	6	38	7	10
	0	54	1	60	2	20	3	96	4	79	5	25	6	35	7	40
	0	37	1	33	2	56	3	58	4	76	5	50	6	88	7	68
	0	1	1	76	2	79	3	99	4	73	5	51	6	25	7	84
	0	14	1	29	2	38	3	76	4	20	5	25	6	71	7	37
	0	59	1	51	2	16	3	98	4	8	5	8	6	17	7	89
	0	69	1	81	2	65	3	93	4	46	5	52	6	70	7	61
	0	93	1	63	2	21	3	94	4	61	5	45	6	84	7	94
	0	91	1	27	2	100	3	22	4	42	5	94	6	74	7	19
	0	59	1	26	2	81	3	86	4	1	5	70	6	13	7	22
	0	91	1	21	2	62	3	73	4	74	5	96	6	2	7	26
	0	67	1	40	2	4	3	65	4	56	5	3	6	30	7	74
	0	74	1	70	2	51	3	42	4	54	5	34	6	13	7	19
	0	56	1	31	2	35	3	8	4	88	5	11	6	12	7	22
	0	1	1	81	2	62	3	11	4	8	5	54	6	34	7	54
	0	55	1	98	2	75	3	74	4	56	5	57	6	12	7	5
	0	65	1	3	2	5	3	36	4	46	5	22	6	72	7	100
	0	59	1	53	2	98	3	92	4	86	5	44	6	73	7	21
	0	54	1	74	2	25	3	45	4	28	5	61	6	37	7	33
	0	94	1	68	2	73	3	60	4	43	5	54	6	50	7	22
	0	23	1	61	2	19	3	29	4	37	5	2	6	57	7	29
	0	86	1	17	2	81	3	38	4	93	5	98	6	26	7	5
	0	62	1	4	2	56	3	40	4	45	5	20	6	1	7	57
	0	31	1	19	2	34	3	39	4	81	5	55	6	34	7	10
	0	65	1	65	2	96	3	77	4	82	5	83	6	95	7	74
	0	62	1	86	2	93	3	25	4	90	5	17	6	71	7	11
	0	98	1	64	2	7	3	87	4	5	5	94	6	39	7	18
	0	20	1	61	2	89	3	2	4	18	5	33	6	22	7	9
	0	67	1	28	2	85	3	58	4	68	5	36	6	31	7	3
	0	21	1	65	2	38	3	10	4	41	5	55	6	77	7	27
	0	89	1	35	2	73	3	6	4	88	5	13	6	80	7	11
	0	24	1	40	2	64	3	18	4	84	5	78	6	47	7	5
	0	61	1	52	2	80	3	78	4	15	5	97	6	32	7	88
