200  6  1
6
	0	44	1	28	2	19	3	58	4	80	5	68
	0	66	1	28	2	97	3	28	4	92	5	39
	0	81	1	8	2	93	3	66	4	12	5	67
	0	59	1	14	2	53	3	13	4	22	5	16
	0	2	1	51	2	4	3	41	4	64	5	93
	0	60	1	69	2	70	3	52	4	24	5	14
	0	55	1	63	2	20	3	22	4	63	5	8
	0	83	1	57	2	45	3	47	4	97	5	59
	0	67	1	69	2	59	3	37	4	54	5	23
	0	22	1	34	2	22	3	96	4	64	5	72
	0	73	1	34	2	3	3	61	4	78	5	32
	0	47	1	49	2	48	3	50	4	44	5	13
	0	77	1	9	2	81	3	53	4	12	5	88
	0	42	1	21	2	71	3	27	4	26	5	94
	0	34	1	93	2	75	3	86	4	60	5	83
	0	80	1	45	2	9	3	62	4	59	5	93
	0	77	1	55	2	7	3	89	4	75	5	42
	0	96	1	37	2	95	3	44	4	45	5	64
	0	62	1	68	2	99	3	42	4	61	5	73
	0	99	1	21	2	72	3	69	4	99	5	5
	0	75	1	45	2	10	3	89	4	92	5	22
	0	31	1	30	2	86	3	45	4	17	5	37
	0	33	1	70	2	6	3	77	4	28	5	16
	0	82	1	56	2	7	3	87	4	60	5	14
	0	85	1	77	2	13	3	36	4	35	5	11
	0	86	1	79	2	85	3	4	4	58	5	55
	0	77	1	20	2	48	3	39	4	29	5	67
	0	85	1	70	2	3	3	74	4	75	5	71
	0	48	1	19	2	43	3	20	4	94	5	10
	0	35	1	31	2	96	3	46	4	100	5	30
	0	70	1	95	2	94	3	44	4	64	5	74
	0	71	1	25	2	50	3	28	4	55	5	90
	0	39	1	24	2	14	3	45	4	49	5	12
	0	71	1	7	2	85	3	34	4	22	5	75
	0	100	1	66	2	55	3	87	4	56	5	29
	0	87	1	72	2	6	3	8	4	55	5	89
	0	45	1	55	2	43	3	4	4	32	5	83
	0	18	1	53	2	58	3	58	4	3	5	92
	0	19	1	54	2	36	3	25	4	24	5	31
	0	63	1	64	2	36	3	47	4	73	5	79
	0	36	1	13	2	93	3	6	4	57	5	53
	0	68	1	55	2	19	3	38	4	14	5	25
	0	74	1	83	2	24	3	1	4	34	5	50
	0	47	1	21	2	41	3	85	4	81	5	16
	0	11	1	72	2	51	3	60	4	46	5	11
	0	61	1	4	2	13	3	23	4	37	5	54
	0	18	1	47	2	5	3	35	4	34	5	1
	0	68	1	48	2	62	3	94	4	82	5	7
	0	24	1	22	2	35	3	17	4	27	5	3
	0	86	1	23	2	47	3	4	4	19	5	61
	0	8	1	78	2	11	3	63	4	73	5	24
	0	31	1	15	2	69	3	21	4	6	5	71
	0	97	1	15	2	35	3	60	4	14	5	42
	0	18	1	47	2	92	3	32	4	51	5	40
	0	74	1	22	2	3	3	41	4	93	5	66
	0	44	1	90	2	29	3	34	4	35	5	56
	0	8	1	20	2	81	3	63	4	71	5	20
	0	85	1	60	2	71	3	35	4	89	5	72
	0	82	1	20	2	80	3	98	4	11	5	79
	0	77	1	29	2	57	3	68	4	53	5	15
	0	66	1	85	2	48	3	98	4	54	5	27
	0	68	1	86	2	21	3	55	4	91	5	50
	0	67	1	1	2	21	3	48	4	78	5	9
	0	51	1	24	2	48	3	85	4	36	5	37
	0	60	1	100	2	87	3	99	4	39	5	82
	0	29	1	44	2	42	3	77	4	100	5	64
	0	56	1	72	2	61	3	58	4	19	5	10
	0	59	1	3	2	86	3	40	4	68	5	33
	0	98	1	73	2	87	3	82	4	29	5	56
	0	76	1	46	2	27	3	72	4	51	5	40
	0	63	1	19	2	93	3	76	4	55	5	46
	0	14	1	91	2	44	3	44	4	89	5	78
	0	20	1	7	2	77	3	28	4	37	5	21
	0	48	1	66	2	67	3	50	4	8	5	39
	0	75	1	18	2	7	3	6	4	8	5	12
	0	37	1	21	2	54	3	48	4	78	5	13
	0	96	1	88	2	47	3	9	4	59	5	86
	0	47	1	52	2	48	3	6	4	36	5	4
	0	12	1	47	2	54	3	48	4	83	5	55
	0	70	1	12	2	67	3	19	4	59	5	100
	0	7	1	73	2	5	3	86	4	23	5	52
	0	86	1	7	2	15	3	85	4	3	5	77
	0	74	1	2	2	47	3	90	4	35	5	5
	0	19	1	91	2	88	3	32	4	48	5	32
	0	97	1	90	2	74	3	48	4	22	5	71
	0	82	1	13	2	34	3	49	4	13	5	55
	0	61	1	29	2	91	3	61	4	18	5	10
	0	33	1	78	2	95	3	62	4	25	5	2
	0	22	1	45	2	5	3	21	4	22	5	6
	0	65	1	23	2	20	3	48	4	68	5	19
	0	86	1	51	2	45	3	31	4	8	5	74
	0	11	1	27	2	43	3	89	4	37	5	31
	0	69	1	24	2	30	3	21	4	62	5	100
	0	35	1	1	2	57	3	1	4	68	5	6
	0	56	1	12	2	8	3	77	4	21	5	10
	0	44	1	23	2	40	3	100	4	38	5	42
	0	58	1	19	2	48	3	75	4	25	5	58
	0	37	1	24	2	92	3	78	4	34	5	45
	0	47	1	14	2	54	3	100	4	95	5	91
	0	80	1	32	2	14	3	7	4	52	5	2
	0	27	1	44	2	39	3	86	4	97	5	21
	0	71	1	35	2	17	3	95	4	66	5	50
	0	50	1	75	2	75	3	99	4	68	5	11
	0	31	1	13	2	54	3	64	4	76	5	14
	0	1	1	69	2	4	3	65	4	2	5	62
	0	40	1	57	2	22	3	11	4	36	5	59
	0	4	1	84	2	76	3	2	4	27	5	53
	0	3	1	78	2	40	3	94	4	7	5	65
	0	33	1	52	2	50	3	14	4	22	5	76
	0	17	1	60	2	45	3	32	4	2	5	44
	0	10	1	64	2	87	3	53	4	48	5	59
	0	63	1	20	2	41	3	22	4	3	5	35
	0	40	1	82	2	92	3	64	4	100	5	81
	0	56	1	85	2	85	3	19	4	69	5	65
	0	20	1	40	2	14	3	56	4	6	5	12
	0	30	1	85	2	10	3	11	4	78	5	53
	0	5	1	25	2	94	3	75	4	17	5	30
	0	24	1	28	2	13	3	9	4	62	5	88
	0	20	1	20	2	19	3	72	4	77	5	18
	0	8	1	10	2	53	3	11	4	23	5	23
	0	72	1	81	2	39	3	84	4	59	5	18
	0	69	1	71	2	50	3	34	4	47	5	55
	0	80	1	70	2	30	3	77	4	12	5	2
	0	37	1	7	2	72	3	4	4	60	5	90
	0	20	1	45	2	33	3	17	4	55	5	5
	0	20	1	81	2	39	3	53	4	75	5	9
	0	93	1	11	2	85	3	72	4	100	5	3
	0	87	1	17	2	5	3	67	4	34	5	79
	0	11	1	68	2	35	3	54	4	9	5	44
	0	16	1	57	2	85	3	85	4	56	5	84
	0	96	1	5	2	3	3	55	4	7	5	77
	0	80	1	8	2	33	3	32	4	22	5	74
	0	27	1	35	2	24	3	47	4	3	5	10
	0	67	1	33	2	92	3	51	4	71	5	38
	0	69	1	64	2	92	3	39	4	99	5	11
	0	34	1	33	2	77	3	57	4	90	5	67
	0	88	1	44	2	91	3	4	4	84	5	38
	0	47	1	45	2	63	3	25	4	10	5	56
	0	17	1	51	2	82	3	39	4	44	5	37
	0	56	1	48	2	73	3	1	4	64	5	57
	0	46	1	88	2	70	3	14	4	34	5	71
	0	17	1	46	2	100	3	82	4	41	5	96
	0	31	1	98	2	95	3	5	4	98	5	54
	0	48	1	81	2	24	3	9	4	52	5	99
	0	63	1	48	2	94	3	45	4	22	5	8
	0	81	1	81	2	69	3	66	4	12	5	2
	0	33	1	20	2	43	3	17	4	70	5	61
	0	57	1	60	2	44	3	95	4	74	5	27
	0	76	1	95	2	82	3	86	4	31	5	63
	0	70	1	18	2	57	3	48	4	86	5	69
	0	3	1	49	2	58	3	34	4	70	5	87
	0	51	1	100	2	75	3	44	4	47	5	12
	0	30	1	86	2	64	3	51	4	75	5	28
	0	61	1	34	2	4	3	7	4	3	5	62
	0	81	1	59	2	50	3	99	4	36	5	38
	0	26	1	36	2	83	3	5	4	83	5	91
	0	6	1	81	2	28	3	37	4	92	5	43
	0	27	1	59	2	24	3	4	4	78	5	97
	0	59	1	10	2	4	3	100	4	44	5	41
	0	46	1	28	2	47	3	7	4	25	5	49
	0	22	1	59	2	8	3	40	4	16	5	71
	0	13	1	77	2	95	3	68	4	24	5	69
	0	50	1	86	2	2	3	93	4	100	5	100
	0	13	1	4	2	14	3	64	4	20	5	53
	0	16	1	36	2	94	3	25	4	37	5	80
	0	50	1	77	2	43	3	90	4	16	5	49
	0	34	1	54	2	77	3	69	4	10	5	55
	0	70	1	78	2	48	3	1	4	11	5	46
	0	15	1	99	2	80	3	55	4	40	5	33
	0	97	1	70	2	97	3	18	4	72	5	26
	0	92	1	15	2	99	3	93	4	35	5	50
	0	32	1	10	2	54	3	75	4	73	5	97
	0	83	1	40	2	39	3	73	4	17	5	84
	0	15	1	55	2	36	3	63	4	81	5	9
	0	20	1	71	2	94	3	82	4	25	5	6
	0	53	1	27	2	83	3	13	4	67	5	7
	0	43	1	98	2	34	3	45	4	76	5	73
	0	69	1	41	2	4	3	10	4	52	5	89
	0	22	1	92	2	92	3	56	4	35	5	96
	0	18	1	2	2	21	3	44	4	40	5	69
	0	92	1	4	2	54	3	52	4	16	5	40
	0	69	1	33	2	18	3	30	4	94	5	52
	0	84	1	96	2	5	3	32	4	21	5	39
	0	72	1	88	2	59	3	49	4	43	5	88
	0	92	1	39	2	83	3	46	4	92	5	36
	0	33	1	64	2	50	3	8	4	37	5	50
	0	30	1	27	2	40	3	84	4	20	5	82
	0	79	1	8	2	41	3	10	4	89	5	55
	0	39	1	93	2	10	3	59	4	58	5	41
	0	89	1	91	2	97	3	72	4	69	5	30
	0	63	1	44	2	44	3	52	4	9	5	3
	0	10	1	100	2	96	3	65	4	36	5	78
	0	17	1	29	2	53	3	64	4	97	5	92
	0	1	1	45	2	21	3	24	4	22	5	16
	0	83	1	19	2	70	3	8	4	45	5	16
	0	61	1	19	2	51	3	76	4	11	5	68
	0	35	1	61	2	26	3	3	4	18	5	13
	0	34	1	32	2	84	3	86	4	73	5	50
	0	82	1	35	2	91	3	88	4	88	5	77
	0	9	1	1	2	27	3	97	4	48	5	81
SSD
M0
0	4	3	4	5	5	6	4	9	5	4	7	8	3	9	3	6	1	1	7	7	1	5	6	2	2	7	2	7	2	5	1	5	7	1	6	6	5	3	3	6	5	1	3	2	1	8	4	9	6	8	6	1	7	4	5	4	5	6	4	5	2	3	4	7	4	8	5	2	9	4	1	2	6	6	5	6	5	6	9	5	7	4	3	2	6	6	6	7	8	2	1	4	3	4	7	7	6	5	3	2	5	6	8	4	6	1	6	5	6	1	6	5	3	6	2	4	3	6	6	3	5	6	1	8	6	5	6	6	6	1	6	6	4	7	1	4	7	6	7	1	1	1	2	2	5	4	6	7	3	8	6	5	7	6	6	6	7	8	5	2	4	1	3	7	6	6	7	7	5	5	2	8	8	2	5	8	5	4	4	3	7	3	2	2	5	4	5	7	9	7	3	3	5	5	6	6	3	5	6	
3	0	5	8	4	7	7	4	6	3	7	4	3	6	7	6	3	3	5	1	6	3	2	4	1	4	6	4	2	4	1	5	5	5	1	3	5	4	2	3	3	3	5	6	5	4	6	2	8	3	6	5	3	5	4	4	7	2	3	3	3	6	6	1	2	5	1	7	3	5	4	3	5	6	3	7	4	7	6	8	4	1	2	1	7	4	3	3	5	1	4	3	5	4	3	6	1	3	2	4	5	3	6	5	1	3	5	2	5	7	6	2	2	6	2	1	4	4	5	3	3	7	6	6	2	1	4	7	2	2	5	3	3	4	5	4	5	4	9	5	3	5	1	5	6	7	4	7	4	6	9	2	2	7	1	4	4	3	5	6	6	4	6	7	1	2	1	3	6	4	2	3	4	2	1	6	6	1	2	2	7	1	6	7	2	6	5	1	6	6	8	3	5	6	4	3	3	1	5	1	
5	8	0	1	2	4	3	5	2	7	8	2	4	5	3	9	5	5	4	1	2	7	7	2	3	6	2	8	3	3	8	6	3	2	9	4	5	7	2	9	7	7	6	6	4	4	5	3	5	7	3	9	3	4	6	1	6	6	4	5	7	8	6	2	2	6	1	1	3	2	5	5	2	4	6	4	8	5	2	4	6	5	1	4	5	4	2	1	5	1	5	7	6	6	5	6	5	7	7	1	3	7	7	8	5	3	3	1	4	1	5	6	3	5	5	5	4	6	7	5	6	4	3	6	7	6	2	4	7	2	5	6	6	5	4	6	4	1	1	5	6	8	4	5	4	5	4	7	5	5	4	2	6	7	7	6	2	4	4	7	8	5	6	7	4	3	4	8	3	6	2	7	3	2	3	5	5	6	2	5	6	7	6	3	1	6	5	4	2	4	3	6	1	6	6	7	2	6	5	6	
4	3	3	0	4	3	4	7	7	3	4	6	5	8	3	3	3	3	8	8	5	3	3	1	5	3	3	1	4	6	3	7	7	4	3	3	6	1	4	6	2	1	7	6	6	4	1	4	8	3	4	2	7	6	3	5	3	3	4	3	4	9	7	3	6	3	6	6	4	6	5	8	5	5	5	3	7	4	6	6	2	7	1	1	7	7	6	3	2	7	4	1	4	1	7	5	7	3	2	4	4	4	6	7	1	3	7	3	2	7	4	2	7	2	5	8	5	2	6	3	1	5	6	7	7	3	4	2	5	8	7	6	5	6	4	8	3	3	8	1	4	5	5	3	3	6	9	3	4	6	8	3	3	1	3	4	3	2	5	6	5	7	8	6	8	9	7	4	1	4	4	3	8	3	6	5	7	6	4	5	7	1	1	7	1	5	4	1	7	6	7	3	5	4	4	4	2	4	3	5	
5	5	3	4	0	1	6	1	6	9	8	5	4	4	4	5	6	8	7	8	8	7	7	6	1	8	7	5	2	8	7	7	1	2	7	4	2	3	4	7	6	3	4	7	2	1	8	1	3	5	8	7	1	7	6	5	9	7	3	1	8	5	5	5	4	8	3	7	1	7	3	3	3	1	2	1	6	7	9	8	3	1	4	3	1	8	5	8	8	8	2	8	6	6	9	3	4	7	9	6	1	5	7	4	7	4	4	4	1	5	4	6	4	6	4	3	5	7	3	2	6	4	6	6	4	2	4	1	3	2	5	5	9	1	8	4	9	4	4	1	3	6	5	5	5	3	7	5	1	2	9	7	2	6	8	2	5	6	8	5	4	1	4	3	6	6	9	7	3	8	7	4	7	1	6	1	8	2	6	1	5	4	8	4	7	6	1	7	8	4	7	7	5	4	6	6	2	7	6	8	
6	4	7	3	2	0	8	1	3	2	1	7	2	3	7	6	5	5	9	7	2	5	5	6	3	5	7	6	6	3	8	1	5	4	4	5	3	1	6	8	5	2	1	1	4	3	4	3	1	5	4	5	4	7	6	5	9	4	6	3	1	2	7	5	2	9	3	7	5	2	3	2	3	5	2	4	3	2	8	4	7	5	5	6	5	8	2	5	4	8	1	5	1	5	1	4	8	5	2	4	4	1	1	7	3	4	7	5	5	6	6	5	1	5	4	7	1	5	3	5	2	4	4	4	3	5	6	4	4	1	1	7	4	5	7	4	6	7	3	3	6	4	2	1	5	7	3	5	5	4	7	1	5	2	5	6	8	1	1	3	6	5	6	1	8	1	4	6	7	6	4	5	1	3	3	5	9	3	1	5	5	4	4	5	1	4	5	9	7	2	6	3	7	8	5	7	1	7	6	7	
2	6	6	1	6	1	0	6	7	3	3	5	6	2	8	2	4	2	5	9	4	4	4	1	6	5	6	2	5	6	7	6	5	2	5	1	5	2	4	7	4	2	9	4	4	5	1	6	8	4	3	6	4	3	4	6	4	4	5	5	1	3	3	2	4	5	6	6	5	7	2	1	3	4	3	7	8	2	2	1	5	8	6	5	5	2	5	4	5	8	5	4	2	2	7	7	7	2	3	5	5	4	2	2	2	4	8	4	6	4	3	5	4	4	3	6	3	1	5	4	7	2	3	8	6	2	2	2	6	8	8	8	2	4	3	1	6	5	1	3	4	3	5	6	3	2	4	2	5	7	3	4	4	5	4	5	4	1	2	2	3	4	6	5	3	2	4	1	4	5	2	1	3	5	3	5	2	6	5	4	5	3	1	8	6	7	6	9	8	7	7	4	3	3	3	3	2	6	2	2	
4	2	3	4	7	6	4	0	8	8	7	2	5	9	6	9	7	6	1	6	9	1	1	4	3	7	5	6	1	1	5	7	7	1	1	8	4	9	5	4	4	6	9	2	6	2	7	1	2	7	6	4	2	2	1	3	5	2	7	4	7	2	8	4	2	2	5	7	1	3	3	6	4	2	2	8	4	5	4	6	3	2	2	5	4	2	4	7	1	3	3	5	4	2	2	4	7	6	8	9	4	3	4	3	6	5	6	7	4	7	1	7	8	4	5	6	7	7	2	5	4	5	7	6	3	3	4	3	2	4	5	6	3	4	1	3	7	5	1	5	3	2	4	6	6	7	3	5	4	9	4	6	5	2	6	2	6	4	5	4	8	6	8	5	8	3	3	8	5	5	7	3	1	7	4	4	3	2	2	5	3	6	4	4	1	5	4	7	7	6	2	3	4	2	8	2	1	8	4	7	
5	2	3	5	2	4	4	3	0	7	6	5	2	4	6	6	5	7	8	5	7	6	6	1	1	5	6	1	1	5	9	6	1	5	6	6	6	3	8	1	5	6	6	1	6	4	4	5	1	2	2	1	5	6	5	4	3	5	4	3	2	5	4	2	5	5	7	1	1	4	1	3	6	5	1	5	8	3	7	1	5	5	3	5	5	7	8	6	6	9	5	7	4	3	7	1	5	4	4	7	5	7	6	6	5	4	3	3	2	1	2	3	7	1	1	3	1	6	5	5	4	5	4	6	4	5	4	5	4	1	7	6	4	2	6	6	5	5	1	5	7	3	5	7	3	2	4	5	5	6	1	2	4	5	6	6	5	1	1	5	6	5	4	4	4	6	2	8	1	4	3	2	6	5	3	2	6	3	5	5	1	7	2	5	7	5	5	1	7	6	5	2	6	3	5	6	6	4	5	5	
4	4	5	1	7	2	3	1	5	0	8	4	3	7	6	3	8	5	9	2	7	5	8	7	3	3	5	4	2	4	1	2	2	7	5	5	5	7	3	2	5	6	3	2	2	4	8	1	1	7	5	4	3	1	5	1	1	7	7	8	1	8	8	5	6	6	3	6	4	5	8	4	5	7	3	1	7	7	8	9	5	8	5	6	7	1	5	3	6	8	7	4	3	2	9	4	5	2	3	5	1	7	1	5	6	4	2	3	1	6	3	8	4	5	3	2	7	6	7	7	5	7	4	5	9	8	8	4	9	7	2	1	2	6	2	2	2	3	7	8	8	4	2	5	6	1	5	2	3	7	3	5	2	4	7	1	7	6	7	7	7	4	9	7	9	5	8	2	1	7	9	8	3	5	1	1	7	6	7	8	8	2	6	6	8	3	9	6	7	2	7	7	1	6	4	5	2	1	4	5	
5	6	6	2	9	6	5	7	4	3	0	6	1	6	6	2	2	1	7	8	5	4	4	7	3	4	3	5	4	7	1	8	2	4	3	3	4	6	1	5	4	1	4	7	5	3	2	5	1	4	7	6	8	8	5	5	8	4	5	4	5	5	8	3	5	3	5	4	1	3	7	6	5	5	6	4	1	4	7	5	2	4	7	5	3	5	5	4	1	7	5	4	3	2	7	6	2	4	4	5	6	3	7	5	2	1	3	1	3	8	5	3	9	5	5	3	3	6	5	4	4	6	1	6	7	4	5	2	3	8	2	6	2	5	5	1	6	8	5	6	5	6	1	6	6	5	4	5	5	1	7	4	1	1	4	5	7	7	2	7	6	2	8	2	2	4	2	5	5	5	9	4	5	2	4	1	5	7	5	2	2	5	6	9	5	6	1	1	2	3	8	4	1	5	5	7	2	7	2	1	
4	7	8	2	5	7	6	1	6	2	3	0	4	7	1	2	4	4	1	6	6	7	2	1	3	5	4	5	7	2	6	1	2	6	7	5	2	1	3	2	6	6	5	5	6	1	7	1	3	4	8	9	7	2	1	6	4	1	2	6	8	2	9	6	5	5	1	2	7	3	6	2	6	2	3	8	6	1	8	7	6	4	4	5	3	2	4	4	5	9	6	6	3	1	8	5	6	5	7	1	6	4	3	2	6	5	4	2	7	5	2	6	6	5	6	9	5	7	7	6	2	5	5	5	7	5	6	6	4	1	6	6	7	6	3	4	3	7	9	7	7	8	6	6	5	8	2	7	3	8	4	6	8	3	1	1	1	2	6	6	4	2	4	2	7	1	7	7	1	3	3	4	4	5	1	8	6	7	6	6	5	1	6	4	7	7	7	5	8	6	8	2	1	4	2	1	6	1	6	8	
5	5	6	8	3	6	2	5	1	4	8	1	0	1	3	8	2	1	3	7	2	1	3	4	6	5	1	9	5	9	1	4	5	7	2	1	5	6	4	5	3	2	8	8	7	6	7	3	5	5	2	2	2	6	4	1	9	6	1	4	1	6	9	5	6	4	8	1	6	2	7	8	1	3	3	6	2	1	1	1	8	1	7	5	2	5	3	7	8	1	7	8	6	5	5	2	2	7	6	2	1	1	6	7	9	8	2	5	3	7	4	4	3	1	2	6	2	7	6	7	2	6	9	3	8	4	7	1	2	7	4	2	6	4	7	7	4	2	7	2	5	1	2	3	7	2	8	3	6	7	2	7	3	5	7	6	6	5	1	3	1	6	3	1	7	5	8	5	8	2	2	9	6	5	2	6	7	3	2	6	3	8	2	1	8	7	6	2	7	7	1	4	2	8	7	1	7	5	4	4	
