200  4  1
4
	0	74	1	5	2	83	3	39
	0	37	1	54	2	12	3	65
	0	94	1	71	2	46	3	52
	0	96	1	57	2	10	3	14
	0	43	1	67	2	13	3	37
	0	53	1	60	2	93	3	70
	0	29	1	63	2	11	3	59
	0	8	1	34	2	87	3	11
	0	99	1	68	2	2	3	56
	0	37	1	76	2	100	3	17
	0	3	1	19	2	52	3	42
	0	99	1	2	2	100	3	40
	0	77	1	30	2	62	3	12
	0	56	1	1	2	72	3	97
	0	69	1	94	2	99	3	53
	0	43	1	43	2	54	3	53
	0	89	1	49	2	93	3	62
	0	56	1	40	2	58	3	23
	0	90	1	89	2	28	3	74
	0	78	1	66	2	68	3	71
	0	88	1	44	2	1	3	89
	0	33	1	37	2	27	3	23
	0	5	1	2	2	78	3	14
	0	75	1	41	2	93	3	78
	0	45	1	1	2	17	3	2
	0	2	1	29	2	90	3	35
	0	4	1	65	2	77	3	4
	0	7	1	54	2	30	3	16
	0	9	1	10	2	14	3	26
	0	61	1	82	2	20	3	1
	0	90	1	91	2	50	3	88
	0	19	1	41	2	52	3	73
	0	81	1	18	2	29	3	97
	0	66	1	40	2	69	3	58
	0	52	1	19	2	49	3	18
	0	93	1	37	2	19	3	84
	0	79	1	65	2	80	3	57
	0	97	1	66	2	86	3	36
	0	34	1	53	2	62	3	47
	0	22	1	18	2	1	3	22
	0	14	1	34	2	83	3	44
	0	25	1	85	2	38	3	48
	0	100	1	11	2	38	3	25
	0	75	1	47	2	91	3	90
	0	47	1	88	2	74	3	92
	0	83	1	31	2	28	3	84
	0	6	1	68	2	5	3	89
	0	65	1	14	2	30	3	15
	0	71	1	20	2	25	3	17
	0	35	1	89	2	12	3	10
	0	69	1	94	2	85	3	61
	0	24	1	83	2	21	3	45
	0	69	1	93	2	65	3	19
	0	43	1	36	2	20	3	53
	0	33	1	6	2	17	3	40
	0	63	1	33	2	50	3	40
	0	88	1	87	2	98	3	67
	0	36	1	90	2	74	3	4
	0	40	1	6	2	75	3	92
	0	46	1	5	2	5	3	66
	0	8	1	38	2	20	3	2
	0	83	1	51	2	7	3	3
	0	98	1	26	2	82	3	50
	0	59	1	43	2	91	3	88
	0	7	1	86	2	40	3	21
	0	53	1	44	2	80	3	39
	0	51	1	75	2	37	3	6
	0	78	1	39	2	57	3	68
	0	35	1	17	2	98	3	81
	0	93	1	63	2	3	3	43
	0	45	1	78	2	27	3	100
	0	35	1	78	2	5	3	53
	0	78	1	6	2	84	3	83
	0	90	1	16	2	53	3	78
	0	98	1	20	2	48	3	20
	0	91	1	76	2	15	3	71
	0	29	1	62	2	56	3	73
	0	45	1	70	2	93	3	37
	0	72	1	96	2	25	3	92
	0	1	1	33	2	62	3	28
	0	59	1	74	2	59	3	32
	0	37	1	89	2	90	3	34
	0	36	1	48	2	29	3	77
	0	87	1	69	2	35	3	95
	0	79	1	48	2	45	3	72
	0	95	1	86	2	33	3	99
	0	38	1	9	2	96	3	60
	0	3	1	71	2	55	3	8
	0	16	1	58	2	89	3	26
	0	66	1	59	2	55	3	72
	0	75	1	53	2	47	3	48
	0	4	1	36	2	94	3	60
	0	78	1	86	2	10	3	48
	0	81	1	39	2	48	3	95
	0	59	1	32	2	4	3	61
	0	17	1	15	2	95	3	92
	0	24	1	65	2	92	3	99
	0	30	1	34	2	84	3	7
	0	86	1	22	2	13	3	27
	0	9	1	58	2	88	3	90
	0	30	1	26	2	96	3	47
	0	24	1	70	2	34	3	40
	0	7	1	68	2	58	3	78
	0	55	1	55	2	14	3	77
	0	63	1	39	2	84	3	59
	0	67	1	38	2	84	3	9
	0	95	1	27	2	84	3	39
	0	6	1	82	2	36	3	9
	0	44	1	59	2	37	3	93
	0	26	1	36	2	57	3	5
	0	14	1	11	2	12	3	25
	0	59	1	44	2	65	3	65
	0	22	1	66	2	73	3	93
