60  4  1
4
	0	99	1	81	2	64	3	90
	0	64	1	50	2	98	3	85
	0	52	1	99	2	83	3	66
	0	98	1	90	2	75	3	86
	0	79	1	79	2	99	3	87
	0	59	1	60	2	64	3	60
	0	85	1	51	2	78	3	84
	0	66	1	77	2	70	3	87
	0	51	1	76	2	85	3	98
	0	94	1	82	2	78	3	92
	0	74	1	51	2	97	3	71
	0	66	1	63	2	77	3	88
	0	57	1	67	2	64	3	82
	0	65	1	79	2	71	3	77
	0	87	1	83	2	99	3	95
	0	72	1	67	2	73	3	56
	0	95	1	65	2	87	3	55
	0	85	1	90	2	78	3	89
	0	63	1	80	2	96	3	61
	0	71	1	79	2	79	3	52
	0	59	1	85	2	51	3	79
	0	95	1	79	2	80	3	61
	0	80	1	77	2	97	3	85
	0	98	1	55	2	63	3	76
	0	97	1	94	2	59	3	73
	0	56	1	58	2	87	3	83
	0	91	1	63	2	55	3	63
	0	93	1	94	2	85	3	61
	0	77	1	99	2	50	3	83
	0	67	1	67	2	74	3	53
	0	54	1	59	2	53	3	74
	0	87	1	93	2	80	3	55
	0	58	1	62	2	73	3	62
	0	85	1	60	2	64	3	64
	0	86	1	99	2	64	3	86
	0	74	1	95	2	86	3	52
	0	97	1	94	2	80	3	50
	0	52	1	65	2	56	3	85
	0	53	1	91	2	54	3	85
	0	85	1	81	2	80	3	94
	0	67	1	89	2	78	3	72
	0	66	1	61	2	78	3	64
	0	63	1	62	2	72	3	94
	0	67	1	95	2	99	3	80
	0	87	1	89	2	54	3	71
	0	81	1	56	2	97	3	92
	0	96	1	97	2	93	3	69
	0	51	1	98	2	55	3	88
	0	87	1	78	2	84	3	94
	0	60	1	58	2	67	3	75
	0	63	1	91	2	72	3	86
	0	87	1	70	2	98	3	86
	0	75	1	94	2	71	3	62
	0	76	1	73	2	72	3	98
	0	68	1	95	2	88	3	84
	0	67	1	93	2	75	3	90
	0	59	1	79	2	55	3	75
	0	89	1	61	2	80	3	66
	0	90	1	91	2	93	3	83
	0	90	1	56	2	91	3	53
SSD
M0
65	51	53	55	55	69	75	71	87	63	62	51	53	78	51	61	75	68	73	52	75	52	66	64	68	62	99	64	75	75	77	87	88	99	85	99	89	56	83	66	93	74	89	91	90	52	67	70	58	53	59	57	53	59	58	89	90	94	63	94	
50	83	92	57	64	77	77	90	98	92	80	70	75	50	52	88	84	94	86	98	83	88	93	65	89	76	90	51	50	75	82	79	94	77	88	65	70	61	94	70	87	87	87	90	79	86	75	83	64	83	51	63	98	92	84	72	89	83	96	63	
77	86	70	65	54	78	96	86	92	84	83	71	68	71	92	54	53	82	51	86	66	55	58	97	97	84	59	83	89	88	63	76	66	84	84	68	75	66	82	89	81	96	59	57	58	59	83	51	72	85	63	97	61	53	96	69	77	54	52	73	
81	76	96	87	71	87	91	52	66	80	72	98	62	96	78	87	71	66	60	65	75	95	70	95	98	66	82	51	52	79	93	51	67	58	74	75	71	92	56	58	57	57	90	94	65	83	89	52	86	98	62	95	89	70	50	65	70	70	57	84	
91	90	68	69	67	56	74	68	83	69	88	51	82	77	59	85	72	54	83	80	59	73	81	77	70	99	73	93	87	72	76	86	96	68	62	84	57	75	99	89	90	63	56	61	56	95	54	65	56	55	84	83	85	83	72	99	86	99	81	53	
72	80	91	76	59	55	85	87	94	84	71	64	78	84	82	95	94	99	73	73	89	97	96	70	75	82	75	73	85	54	53	90	60	94	95	97	75	73	59	71	67	56	96	62	54	63	59	51	65	52	69	65	78	83	51	82	83	59	63	96	
56	99	93	62	79	82	68	79	58	65	99	87	99	98	96	83	52	75	99	62	75	64	55	65	89	73	80	70	98	85	73	64	54	74	62	57	53	64	66	63	51	82	62	96	60	78	69	88	95	81	90	88	79	80	84	66	71	63	64	60	
59	68	98	89	68	95	59	88	75	98	60	70	77	68	94	53	60	81	86	88	52	51	55	77	93	63	94	52	68	84	71	52	81	69	72	71	76	65	95	86	66	78	93	89	67	70	62	70	88	70	59	57	55	74	95	50	89	96	87	60	
95	93	80	68	95	70	85	60	88	83	80	84	69	80	53	54	69	74	61	76	93	76	50	74	95	84	67	77	62	54	81	59	86	58	89	94	56	59	51	79	50	57	76	54	60	94	90	66	76	80	58	93	72	59	87	67	89	74	81	85	
72	75	99	68	83	51	79	77	77	63	59	55	50	62	69	85	58	73	94	91	84	61	52	68	75	97	68	64	64	97	88	83	74	62	90	60	80	84	56	54	83	83	93	67	90	85	79	68	69	98	83	97	63	63	70	70	76	55	75	59	
94	66	50	92	83	87	98	52	68	99	75	56	60	52	50	93	83	73	51	56	77	68	78	91	53	85	97	65	77	71	80	79	86	77	79	68	68	77	67	73	94	89	80	66	99	79	78	87	85	73	88	67	64	52	88	62	96	99	81	97	
98	52	61	81	55	74	69	65	94	92	59	63	61	91	97	69	83	60	81	91	51	75	66	63	55	68	52	98	88	91	87	82	91	80	92	89	72	98	52	58	91	60	57	51	95	53	63	80	72	57	92	82	55	55	98	59	76	86	85	61	
56	92	72	96	57	77	98	91	94	52	80	63	71	96	78	73	69	72	98	53	70	89	87	84	79	52	86	83	50	92	79	62	50	87	81	73	58	52	59	77	79	75	82	75	50	76	67	61	96	55	98	55	50	83	87	81	50	73	99	56	
58	81	74	69	69	70	69	73	75	78	79	82	88	97	60	96	67	89	93	74	57	66	92	82	98	54	76	84	84	51	77	50	76	89	56	99	71	85	96	82	76	62	61	86	79	82	75	76	95	69	73	88	71	97	97	68	76	91	76	89	
64	97	65	66	75	71	90	99	85	89	91	99	64	72	99	90	90	94	60	82	54	58	63	81	56	82	94	90	65	70	82	50	75	59	53	87	77	94	90	60	96	95	95	79	52	50	76	97	98	53	53	76	87	59	62	84	98	72	91	85	
73	67	68	55	59	71	98	86	64	70	79	78	89	61	52	69	64	86	94	69	71	68	86	57	53	50	91	77	69	77	73	65	52	53	88	95	84	81	57	87	52	53	64	68	82	61	82	52	89	52	66	93	60	51	52	52	70	63	71	95	
68	85	53	75	76	53	86	83	97	81	95	98	67	57	56	82	79	53	62	74	84	79	87	50	65	51	86	71	69	53	89	85	98	82	94	72	74	96	57	95	95	58	54	77	91	83	91	88	64	93	69	68	73	84	98	54	91	83	54	64	
55	87	90	66	51	78	75	91	71	95	72	98	93	96	75	98	82	50	91	51	72	80	84	59	75	69	94	54	57	65	57	57	78	95	71	77	86	84	93	55	97	89	65	99	73	90	51	77	94	97	53	94	92	58	55	54	85	82	61	71	
65	83	87	96	69	86	80	56	94	99	69	98	97	92	67	54	84	98	81	81	59	62	57	90	97	70	57	57	61	82	90	67	81	93	61	90	82	91	88	60	61	80	74	95	97	81	56	61	75	99	59	71	98	65	94	56	69	77	98	63	
78	98	73	88	60	84	61	72	72	64	93	93	76	86	77	94	91	79	73	86	78	54	70	82	65	67	87	97	53	89	84	91	95	64	57	89	70	55	99	76	70	51	90	98	66	76	80	58	58	85	79	66	64	85	62	81	95	67	68	86	
85	84	55	69	62	68	80	51	58	93	76	70	94	59	53	76	74	84	52	55	82	59	88	81	59	80	71	51	51	67	80	84	81	95	81	86	55	50	55	61	60	61	66	61	88	84	65	63	97	57	98	95	75	69	57	98	95	72	77	72	
96	66	50	63	61	59	97	66	78	65	67	66	80	59	69	79	83	83	95	76	92	77	97	58	58	87	52	99	83	77	67	64	84	72	81	89	79	94	82	88	56	72	57	64	77	71	53	94	79	79	74	96	55	82	50	51	87	53	65	81	
51	70	82	73	58	52	56	92	79	71	62	77	57	52	78	88	53	69	93	88	98	94	57	99	91	85	93	62	90	93	66	76	56	51	83	86	78	96	57	88	66	68	69	75	91	98	98	63	98	97	77	85	93	55	84	73	85	95	71	68	
89	85	65	50	52	77	81	74	62	94	93	88	69	88	89	75	97	75	57	63	60	52	84	99	80	93	77	96	59	83	71	55	69	74	68	67	94	89	82	70	74	60	63	87	53	68	90	65	79	86	81	70	52	72	94	77	71	72	89	50	
67	97	80	50	94	56	80	72	65	78	66	52	93	59	52	86	51	65	79	89	89	84	82	53	65	78	76	76	74	52	91	99	66	80	85	61	97	95	91	89	76	94	66	72	75	83	98	57	92	93	65	60	93	94	80	64	54	63	82	84	
69	52	80	68	86	51	85	84	87	60	85	86	83	85	70	64	63	55	73	73	65	63	65	98	98	73	96	69	63	73	54	64	69	60	82	60	66	91	54	55	55	70	96	58	70	76	68	55	96	87	58	88	95	95	93	72	79	70	79	56	
55	68	52	81	98	70	81	96	56	87	79	88	63	53	95	60	99	73	53	82	58	50	82	58	55	62	70	68	96	73	65	97	85	92	80	77	67	74	82	67	95	58	74	74	67	83	69	75	57	98	95	90	50	89	99	67	93	95	64	76	
69	50	98	67	96	76	76	98	50	58	93	99	99	94	93	62	51	75	71	82	50	97	94	54	59	61	53	58	60	98	85	94	70	65	58	50	54	96	98	77	71	70	99	52	82	94	92	87	58	75	98	92	56	96	73	81	55	53	92	75	
73	77	63	68	86	65	66	94	90	89	67	52	74	71	76	83	95	65	88	89	99	78	53	80	80	73	97	65	87	89	68	74	52	86	97	99	88	98	50	59	90	81	74	77	60	80	87	58	62	85	72	88	95	88	88	60	84	88	84	78	
