1000  2  1
2
	0	37	1	83
	0	46	1	74
	0	97	1	50
	0	93	1	87
	0	34	1	57
	0	81	1	31
	0	1	1	27
	0	15	1	27
	0	99	1	31
	0	39	1	51
	0	47	1	50
	0	60	1	8
	0	5	1	2
	0	69	1	17
	0	24	1	31
	0	61	1	56
	0	38	1	64
	0	57	1	70
	0	20	1	18
	0	85	1	32
	0	55	1	95
	0	83	1	12
	0	22	1	89
	0	4	1	5
	0	73	1	13
	0	64	1	5
	0	50	1	3
	0	51	1	40
	0	93	1	74
	0	77	1	94
	0	14	1	9
	0	61	1	90
	0	48	1	36
	0	60	1	15
	0	6	1	6
	0	90	1	88
	0	88	1	76
	0	2	1	26
	0	30	1	69
	0	14	1	51
	0	98	1	62
	0	3	1	37
	0	52	1	20
	0	12	1	94
	0	39	1	83
	0	26	1	46
	0	88	1	65
	0	28	1	38
	0	26	1	35
	0	24	1	84
	0	22	1	79
	0	16	1	39
	0	39	1	62
	0	50	1	63
	0	54	1	54
	0	67	1	8
	0	62	1	58
	0	48	1	34
	0	84	1	97
	0	13	1	54
	0	51	1	14
	0	27	1	49
	0	18	1	94
	0	17	1	17
	0	39	1	36
	0	12	1	29
	0	14	1	15
	0	43	1	19
	0	70	1	9
	0	82	1	37
	0	57	1	93
	0	3	1	16
	0	60	1	21
	0	83	1	62
	0	61	1	44
	0	93	1	55
	0	97	1	40
	0	30	1	7
	0	8	1	52
	0	5	1	43
	0	65	1	54
	0	81	1	79
	0	15	1	7
	0	20	1	16
	0	3	1	59
	0	98	1	90
	0	34	1	3
	0	83	1	19
	0	99	1	10
	0	90	1	64
	0	80	1	85
	0	63	1	86
	0	2	1	24
	0	36	1	50
	0	95	1	61
	0	88	1	37
	0	84	1	41
	0	85	1	39
	0	38	1	61
	0	68	1	68
	0	17	1	43
	0	45	1	89
	0	14	1	61
	0	89	1	61
	0	88	1	22
	0	45	1	57
	0	22	1	60
	0	2	1	85
	0	49	1	16
	0	88	1	34
	0	48	1	7
	0	83	1	18
	0	89	1	91
	0	74	1	92
	0	80	1	97
	0	77	1	65
	0	48	1	82
	0	14	1	31
	0	57	1	11
	0	22	1	89
	0	49	1	95
	0	19	1	37
	0	49	1	20
	0	62	1	43
	0	78	1	58
	0	74	1	42
	0	70	1	41
	0	27	1	9
	0	79	1	34
	0	91	1	95
	0	19	1	51
	0	8	1	48
	0	90	1	86
	0	42	1	36
	0	57	1	60
	0	5	1	52
	0	9	1	4
	0	79	1	75
	0	7	1	33
	0	63	1	2
	0	87	1	78
	0	30	1	84
	0	96	1	75
	0	76	1	33
	0	59	1	40
	0	75	1	84
	0	19	1	71
	0	92	1	10
	0	96	1	54
	0	11	1	51
	0	42	1	78
	0	81	1	98
	0	3	1	63
	0	87	1	20
	0	25	1	79
	0	96	1	56
	0	34	1	94
	0	34	1	95
	0	94	1	89
	0	9	1	17
	0	44	1	20
	0	62	1	69
	0	25	1	20
	0	30	1	95
	0	77	1	75
	0	48	1	52
	0	70	1	100
	0	11	1	80
	0	76	1	28
	0	1	1	97
	0	15	1	52
	0	23	1	50
	0	31	1	15
	0	13	1	39
	0	66	1	23
	0	23	1	87
	0	57	1	21
	0	82	1	40
	0	63	1	74
	0	95	1	100
	0	99	1	24
	0	26	1	39
	0	34	1	27
	0	79	1	48
	0	77	1	91
	0	74	1	6
	0	71	1	63
	0	76	1	80
	0	51	1	37
	0	36	1	4
	0	45	1	85
	0	36	1	72
	0	27	1	32
	0	60	1	61
	0	46	1	25
	0	28	1	72
	0	89	1	68
	0	64	1	40
	0	59	1	20
	0	88	1	59
	0	66	1	84
	0	53	1	26
	0	69	1	34
	0	58	1	97
	0	22	1	46
	0	19	1	7
	0	96	1	44
	0	88	1	1
	0	92	1	78
	0	17	1	72
	0	65	1	78
	0	41	1	11
	0	30	1	62
	0	23	1	9
	0	3	1	7
	0	63	1	68
	0	9	1	79
	0	82	1	11
	0	70	1	1
	0	39	1	99
	0	34	1	15
	0	24	1	90
	0	21	1	35
	0	36	1	6
	0	98	1	26
	0	69	1	92
	0	99	1	51
	0	18	1	67
	0	64	1	51
	0	14	1	26
	0	57	1	79
	0	46	1	32
	0	82	1	85
	0	100	1	92
	0	17	1	16
	0	65	1	37
	0	30	1	10
	0	55	1	21
	0	51	1	56
	0	61	1	21
	0	98	1	81
	0	27	1	15
	0	5	1	77
	0	10	1	42
	0	90	1	68
	0	90	1	99
	0	45	1	92
	0	2	1	9
	0	66	1	52
	0	41	1	78
	0	34	1	45
	0	46	1	16
	0	15	1	82
	0	66	1	97
	0	51	1	69
	0	61	1	80
	0	54	1	86
	0	98	1	12
	0	26	1	5
	0	43	1	91
	0	64	1	34
	0	50	1	61
	0	22	1	66
	0	17	1	62
	0	51	1	68
	0	33	1	51
	0	31	1	65
	0	68	1	90
	0	48	1	74
	0	52	1	39
	0	18	1	2
	0	56	1	20
	0	34	1	24
	0	83	1	30
	0	87	1	95
	0	8	1	19
	0	1	1	63
	0	39	1	73
	0	78	1	83
	0	93	1	51
	0	37	1	61
	0	2	1	73
	0	98	1	71
	0	83	1	64
	0	49	1	17
	0	56	1	96
	0	84	1	43
	0	87	1	78
	0	17	1	16
	0	82	1	93
	0	95	1	22
	0	70	1	83
	0	75	1	53
	0	46	1	22
	0	35	1	91
	0	58	1	41
	0	27	1	97
	0	68	1	81
	0	9	1	70
	0	17	1	98
	0	93	1	30
	0	66	1	43
	0	11	1	49
	0	13	1	94
	0	85	1	26
	0	85	1	2
	0	40	1	76
	0	63	1	91
	0	15	1	95
	0	7	1	21
	0	47	1	1
	0	57	1	97
	0	37	1	82
	0	46	1	89
	0	22	1	82
	0	62	1	99
	0	16	1	23
	0	14	1	83
	0	97	1	37
	0	16	1	9
	0	32	1	51
	0	80	1	35
	0	96	1	59
	0	92	1	4
	0	10	1	66
	0	3	1	11
	0	4	1	91
	0	55	1	85
	0	87	1	61
	0	46	1	88
	0	75	1	45
	0	84	1	30
	0	10	1	94
	0	79	1	42
	0	69	1	90
	0	96	1	65
	0	58	1	31
	0	52	1	44
	0	18	1	91
	0	32	1	34
	0	5	1	36
	0	59	1	57
	0	24	1	98
	0	38	1	73
	0	7	1	16
	0	75	1	43
	0	92	1	6
	0	18	1	2
	0	24	1	30
	0	84	1	76
	0	91	1	56
	0	74	1	7
	0	72	1	46
	0	79	1	60
	0	46	1	1
	0	27	1	43
	0	5	1	60
	0	46	1	53
	0	61	1	28
	0	13	1	33
	0	34	1	71
	0	33	1	100
	0	77	1	30
	0	69	1	80
	0	66	1	7
	0	98	1	67
	0	56	1	44
	0	94	1	80
	0	88	1	11
	0	34	1	90
	0	100	1	36
	0	94	1	46
	0	72	1	85
	0	81	1	19
	0	1	1	47
	0	7	1	34
	0	12	1	88
	0	18	1	77
	0	18	1	94
	0	13	1	79
	0	2	1	91
	0	35	1	23
	0	92	1	31
	0	15	1	31
	0	32	1	83
	0	86	1	17
	0	86	1	56
	0	17	1	10
	0	23	1	44
	0	25	1	1
	0	63	1	88
