20  6  1
6
	0	6	1	78	2	49	3	34	4	64	5	39
	0	87	1	61	2	72	3	55	4	86	5	57
	0	18	1	100	2	2	3	67	4	3	5	72
	0	56	1	45	2	42	3	14	4	50	5	25
	0	8	1	37	2	80	3	49	4	88	5	42
	0	29	1	96	2	70	3	58	4	54	5	95
	0	82	1	50	2	20	3	51	4	33	5	66
	0	37	1	3	2	51	3	30	4	94	5	76
	0	10	1	88	2	19	3	27	4	76	5	78
	0	88	1	78	2	35	3	74	4	68	5	86
	0	77	1	22	2	71	3	2	4	37	5	82
	0	55	1	10	2	34	3	18	4	88	5	53
	0	49	1	25	2	70	3	88	4	34	5	86
	0	84	1	23	2	48	3	66	4	7	5	28
	0	53	1	21	2	14	3	27	4	26	5	70
	0	43	1	13	2	65	3	43	4	27	5	40
	0	91	1	19	2	85	3	76	4	86	5	15
	0	39	1	47	2	3	3	79	4	9	5	72
	0	49	1	12	2	82	3	94	4	33	5	18
	0	76	1	56	2	8	3	47	4	35	5	51
SSD
M0
0	84	104	35	88	88	67	49	85	35	97	86	82	110	34	105	76	42	78	28	
47	0	12	20	21	70	48	67	91	72	48	55	35	64	4	70	58	46	79	47	
85	34	0	59	6	40	33	75	71	42	33	40	5	34	69	55	73	31	71	32	
99	57	19	0	43	46	63	86	42	38	54	48	23	71	23	71	77	68	89	69	
71	20	33	45	0	63	19	102	90	93	19	26	35	47	55	41	59	17	90	18	
52	24	31	54	55	0	75	16	94	57	82	57	54	62	46	43	100	18	69	1	
71	31	2	58	26	60	0	22	14	62	12	60	25	13	74	75	5	51	91	52	
94	90	86	66	62	48	89	0	103	67	61	65	62	67	15	91	55	40	52	9	
47	7	53	65	12	75	39	102	0	88	39	46	55	67	75	61	65	37	110	38	
78	74	39	61	46	97	70	41	82	0	73	80	30	5	74	93	21	71	84	72	
14	33	74	55	57	33	20	66	63	11	0	37	49	78	3	97	46	48	12	48	
66	26	14	64	31	62	58	66	9	74	58	0	37	66	58	47	23	20	77	57	
59	69	67	38	41	51	68	21	68	70	36	75	0	96	73	68	82	5	17	67	
78	38	34	91	43	84	4	91	21	94	57	67	55	0	28	63	82	68	65	61	
43	29	18	54	1	41	21	10	68	78	28	35	41	56	0	50	1	26	85	27	
94	43	12	68	15	70	42	75	58	72	42	49	35	64	78	0	72	40	7	26	
85	5	51	15	10	4	16	49	91	38	37	27	53	65	72	11	0	35	61	34	
15	60	23	5	40	7	67	52	46	38	60	74	46	75	55	24	60	0	34	37	
46	19	18	76	24	70	51	19	2	78	51	58	41	70	27	65	16	49	0	50	
68	69	68	58	58	60	85	32	52	18	74	18	6	86	76	77	66	14	1	0	
M1
0	35	65	33	20	69	52	42	37	25	53	2	67	47	38	14	68	48	57	15	
3	0	39	7	67	63	51	41	78	44	20	79	38	54	74	91	68	78	59	33	
64	57	0	29	27	62	77	24	58	69	46	55	68	54	40	67	35	61	42	47	
45	43	49	0	30	53	68	15	39	54	37	84	7	23	43	71	16	52	33	3	
61	21	39	89	0	60	21	47	29	72	53	59	23	33	59	59	59	54	13	47	
23	14	35	51	28	0	22	34	45	53	5	10	39	38	43	5	65	56	47	23	
44	19	41	27	37	45	0	38	17	43	6	19	66	13	14	19	41	59	4	21	
56	30	31	56	67	35	50	0	34	64	19	71	41	44	57	75	95	34	15	20	
55	5	35	61	48	40	12	2	0	43	24	30	46	49	62	42	76	20	20	25	
36	33	31	36	29	41	50	3	37	0	25	11	47	47	4	23	76	40	18	24	
62	35	61	24	55	45	9	27	39	29	0	37	65	12	61	49	63	64	20	50	
15	23	57	87	8	64	40	30	25	50	41	0	68	35	51	2	62	36	45	3	
13	11	38	62	42	63	45	65	43	40	16	56	0	17	11	61	68	28	47	21	
28	22	40	83	56	78	88	41	18	40	63	38	80	0	26	50	28	77	7	41	
72	64	6	82	67	31	100	89	23	8	69	66	38	71	0	78	58	53	55	9	
71	59	42	72	11	49	57	50	28	35	26	73	60	20	56	0	47	87	44	44	
10	58	28	36	20	33	60	64	4	19	63	49	80	13	62	61	0	95	43	24	
68	32	15	99	56	46	61	40	51	80	62	78	42	17	66	32	68	0	32	63	
44	3	56	71	62	60	75	22	7	52	44	44	66	17	66	56	68	59	0	22	
7	39	48	50	37	8	35	53	20	55	4	63	65	6	38	75	57	85	24	0	
M2
0	27	38	7	41	26	35	57	3	18	43	32	16	14	10	51	43	13	35	27	
4	0	17	44	55	48	23	62	16	69	22	45	51	52	63	69	26	66	37	36	
47	21	0	28	80	41	75	59	10	66	79	39	45	46	85	81	64	53	18	17	
46	33	46	0	21	56	5	44	22	32	60	41	50	25	16	51	7	26	49	40	
53	28	68	34	0	29	43	2	24	35	63	7	3	15	53	1	50	61	56	75	
41	59	61	25	64	0	58	81	46	64	14	75	81	82	81	42	74	36	59	50	
64	65	94	80	62	31	0	19	17	26	89	16	52	50	48	26	67	69	49	83	
25	39	46	53	49	59	43	0	58	84	37	52	56	71	22	59	13	21	44	35	
58	49	76	75	53	21	46	35	0	66	100	10	16	17	56	85	99	76	13	90	
52	39	94	90	76	13	40	73	33	0	63	4	5	29	35	86	6	77	4	64	
46	42	70	56	101	40	58	28	53	63	0	75	88	14	81	70	20	73	25	16	
