30  4  1
4
	0	41	1	42	2	76	3	65
	0	50	1	34	2	19	3	54
	0	85	1	75	2	7	3	63
	0	64	1	19	2	96	3	14
	0	92	1	42	2	53	3	9
	0	95	1	97	2	92	3	86
	0	31	1	36	2	11	3	46
	0	97	1	21	2	5	3	25
	0	99	1	25	2	97	3	80
	0	46	1	88	2	2	3	9
	0	94	1	99	2	16	3	43
	0	51	1	91	2	4	3	69
	0	13	1	89	2	15	3	62
	0	97	1	41	2	58	3	47
	0	90	1	29	2	17	3	30
	0	22	1	31	2	86	3	40
	0	55	1	80	2	42	3	93
	0	16	1	62	2	16	3	65
	0	36	1	12	2	99	3	32
	0	65	1	32	2	100	3	20
	0	82	1	34	2	67	3	61
	0	13	1	67	2	1	3	60
	0	24	1	93	2	54	3	21
	0	63	1	23	2	75	3	72
	0	61	1	19	2	42	3	95
	0	9	1	31	2	22	3	60
	0	85	1	26	2	5	3	9
	0	94	1	11	2	31	3	35
	0	32	1	80	2	12	3	61
	0	6	1	30	2	92	3	13
SSD
M0
0	62	11	18	38	53	26	4	16	76	44	23	54	54	51	29	82	74	43	27	61	49	37	30	48	3	38	29	46	22	
1	0	53	45	46	37	49	25	42	34	25	41	31	44	7	16	57	22	48	63	32	53	5	43	6	45	52	42	45	63	
67	45	0	72	50	49	27	51	20	35	37	35	4	11	27	43	52	10	3	37	55	41	28	55	36	22	57	27	39	59	
38	14	45	0	47	60	27	20	8	41	40	39	7	22	54	44	53	61	50	35	44	12	40	33	19	54	33	32	10	25	
38	45	35	54	0	55	10	35	42	23	79	61	55	49	68	36	54	10	36	51	59	49	32	17	19	63	50	24	42	17	
37	41	70	57	46	0	44	3	49	40	37	74	33	46	40	52	76	74	63	1	44	11	75	45	32	53	32	31	23	67	
71	46	24	49	39	40	0	65	1	74	42	66	62	55	31	59	33	28	54	67	41	45	40	32	66	47	40	21	23	77	
7	44	59	23	58	49	66	0	59	2	76	40	43	43	53	15	60	19	45	22	23	33	17	4	54	51	54	49	46	56	
23	20	66	21	44	40	54	40	0	28	51	37	31	44	10	50	60	89	68	19	7	9	8	42	30	51	30	29	38	34	
49	68	84	15	35	84	68	62	61	0	78	80	45	23	5	64	70	42	55	41	49	23	67	38	31	65	37	43	55	52	
59	64	61	45	29	63	31	50	1	64	0	4	52	54	67	26	18	64	53	38	54	47	44	40	53	36	35	23	13	32	
4	53	56	37	39	53	25	49	7	9	35	0	2	39	55	39	52	18	40	26	42	4	41	23	24	46	8	24	3	60	
59	41	65	56	70	61	10	74	3	96	20	83	0	86	72	58	57	56	62	27	56	71	29	38	37	59	76	62	22	56	
29	40	81	42	82	16	28	74	21	82	38	28	5	0	81	44	54	50	48	24	33	62	47	48	45	73	67	15	8	58	
12	34	27	51	48	39	56	57	3	7	3	76	33	74	0	51	28	41	67	40	28	39	7	63	58	30	1	46	55	55	
58	32	74	52	22	60	35	60	61	26	58	3	54	6	19	0	56	42	11	62	15	48	28	5	55	45	19	49	18	42	
16	51	31	33	10	39	67	59	13	49	57	80	44	45	40	58	0	83	10	64	83	76	66	38	22	60	16	34	57	79	
50	19	35	55	24	67	52	51	45	41	57	38	29	51	48	23	59	0	10	25	60	65	48	41	52	70	64	39	35	33	
49	37	60	58	61	52	22	32	45	75	11	65	29	68	2	40	13	60	0	34	47	73	20	36	8	27	21	73	54	78	
21	35	63	74	50	64	8	54	40	31	70	42	37	50	70	56	51	67	87	0	5	15	32	51	36	57	36	35	47	71	
10	23	62	49	1	58	51	52	30	39	10	20	52	6	55	50	78	35	55	59	0	51	26	65	66	53	3	21	15	73	
13	56	62	53	22	66	32	42	25	16	42	53	9	22	67	28	68	70	59	49	25	0	51	23	8	29	8	7	19	43	
54	3	66	20	17	8	25	49	18	87	35	71	2	66	27	46	28	66	36	42	3	66	0	42	52	20	23	41	24	34	
53	30	36	41	56	42	40	22	29	56	16	14	45	35	55	23	68	16	42	34	46	27	19	0	30	63	18	11	42	4	
40	45	47	53	49	9	1	13	23	6	47	31	26	23	7	32	46	60	41	1	45	14	18	24	0	6	18	10	19	16	
54	69	70	68	61	41	42	20	71	65	32	42	55	45	39	17	85	69	50	53	49	37	67	34	58	0	26	40	34	81	
15	34	56	51	38	28	38	60	8	15	17	64	33	63	1	39	38	77	25	70	22	28	7	25	36	51	0	17	55	65	
15	33	14	50	47	38	33	1	48	30	65	33	32	1	51	10	29	24	43	44	28	48	6	4	69	50	19	0	48	64	
22	19	60	2	48	18	30	67	23	52	31	29	7	32	45	4	57	19	8	12	41	29	49	31	19	66	45	49	0	68	
52	36	26	31	50	32	30	12	19	48	68	38	35	26	45	13	61	77	46	75	36	26	9	2	20	53	27	1	53	0	
M1
0	12	22	52	51	24	12	13	50	22	60	21	21	27	15	38	42	64	62	60	52	46	6	53	5	4	51	58	11	44	
65	0	76	77	18	76	40	43	70	54	14	7	29	63	60	21	67	64	46	44	61	43	25	21	84	31	74	56	48	23	
47	59	0	34	25	18	18	15	52	36	38	38	54	22	18	20	37	37	3	44	2	59	21	41	70	57	50	24	18	5	
80	41	59	0	4	45	74	56	46	11	40	59	43	58	69	59	85	7	42	60	21	39	22	52	68	36	43	63	59	55	
65	89	60	49	0	31	46	10	67	72	37	48	71	55	63	53	64	4	36	46	1	58	38	35	67	89	71	57	13	47	
21	55	51	26	37	0	53	31	39	22	51	17	3	6	20	13	48	52	62	52	58	72	2	37	54	38	51	13	17	16	
47	36	49	46	3	44	0	50	12	57	45	54	76	16	64	37	1	49	44	12	46	50	60	40	38	38	49	11	22	26	
42	67	58	21	44	70	52	0	74	51	36	63	59	47	39	45	46	36	28	43	61	79	62	44	36	64	83	49	27	61	
38	40	58	9	32	35	21	73	0	35	8	60	44	23	46	1	18	23	41	13	31	51	50	56	1	38	39	55	39	4	
9	61	57	45	57	20	32	46	50	0	16	3	18	57	66	35	1	54	51	12	9	50	26	38	50	55	54	33	60	3	
7	54	11	53	63	53	61	11	62	19	0	70	9	5	51	27	27	33	60	61	66	71	20	68	53	52	32	75	59	15	
77	61	75	17	40	73	58	16	82	14	5	0	45	64	54	57	23	36	45	45	57	5	58	20	73	34	42	66	18	81	
67	41	40	58	36	47	58	18	39	37	32	62	0	10	19	29	50	65	27	36	28	23	43	31	13	52	32	34	51	43	
79	8	40	55	56	7	23	22	45	68	4	49	65	0	51	41	44	52	24	71	35	61	45	61	7	46	76	45	45	37	
19	14	52	40	35	53	10	31	6	42	39	29	75	43	0	32	47	54	24	44	57	76	67	9	29	62	34	14	4	29	
18	40	30	86	32	29	58	65	52	26	32	59	12	27	58	0	63	39	56	68	59	48	23	36	65	6	58	26	7	8	
43	34	27	33	37	46	15	60	59	63	16	37	24	7	24	19	0	57	2	18	25	35	41	55	55	47	45	21	20	36	
72	23	11	15	38	62	83	46	37	45	60	30	5	76	91	47	16	0	72	42	55	15	44	47	63	44	77	45	11	60	
54	44	18	19	33	32	49	48	50	49	52	23	39	7	15	5	60	43	0	51	46	77	35	43	55	42	47	9	17	24	
18	40	26	60	34	57	40	49	26	36	59	38	79	55	40	37	61	56	36	0	55	6	66	11	46	39	48	10	37	5	
51	70	28	14	28	65	19	80	32	37	65	13	76	71	56	44	56	40	59	11	0	23	3	34	57	69	50	53	32	12	
24	48	85	14	6	59	69	39	68	44	23	21	38	47	73	28	62	25	75	74	48	0	10	83	25	64	52	66	61	31	
63	52	47	41	34	13	1	55	7	33	10	47	68	36	44	33	38	55	17	13	52	11	0	8	25	62	57	30	46	36	
65	58	32	33	3	46	28	24	64	15	39	29	53	21	29	19	33	49	2	15	46	53	49	0	55	31	61	23	31	38	
53	52	74	72	30	15	33	53	64	51	48	75	51	3	29	52	18	40	68	54	28	52	52	67	0	20	71	56	19	20	
52	23	54	79	66	49	49	64	56	58	35	54	39	1	21	3	69	73	66	77	38	11	57	58	49	0	44	60	41	42	
61	56	32	53	20	17	61	72	57	45	56	27	72	31	22	36	46	7	56	11	31	44	38	54	9	2	0	53	47	48	
46	62	27	69	13	63	29	28	35	35	61	75	72	67	42	36	40	55	48	31	34	60	71	23	61	55	27	0	16	4	
21	52	74	13	16	51	10	29	58	43	48	10	75	3	49	33	47	39	44	47	53	32	54	19	51	67	72	36	0	51	
12	28	24	49	34	32	63	64	17	1	27	53	44	37	45	2	60	21	18	55	21	26	53	64	43	39	21	30	40	0	
M2
0	30	26	50	3	2	44	34	35	27	17	66	39	26	27	40	35	31	8	46	27	15	8	49	16	3	12	45	26	56	
15	0	30	38	40	27	48	26	23	40	35	57	6	22	36	27	52	16	8	23	30	6	28	30	18	33	29	37	26	38	
18	30	0	50	40	39	38	9	14	36	18	37	43	40	26	20	36	45	16	55	28	29	16	52	9	44	48	20	43	50	
38	44	13	0	43	43	55	29	10	39	38	57	13	27	39	31	56	43	28	33	34	30	35	46	3	15	53	40	27	41	
48	43	31	58	0	38	62	39	40	32	43	23	37	40	23	47	13	17	46	35	32	42	54	35	28	8	30	46	44	53	
17	29	1	5	16	0	4	8	22	35	17	20	23	1	33	4	15	44	15	43	35	28	24	60	17	39	28	19	24	16	
18	31	6	39	1	52	0	22	27	30	31	45	40	22	39	27	49	39	29	49	41	32	9	57	22	44	13	8	27	1	
4	16	39	36	26	25	24	0	40	22	4	57	41	54	44	43	22	31	2	41	22	15	20	49	27	36	41	6	29	36	
27	23	30	11	1	41	13	18	0	11	15	53	37	43	6	31	33	20	8	30	29	38	33	8	14	25	28	29	16	3	
14	26	42	24	2	35	34	5	35	0	14	55	43	30	36	40	32	7	12	17	32	25	30	25	35	12	51	16	39	46	
4	30	19	28	6	34	23	9	30	2	0	59	30	34	24	24	2	11	16	21	36	29	25	29	35	16	46	20	9	35	
25	37	4	57	28	22	44	16	25	39	25	0	54	26	9	31	43	31	23	24	23	36	27	49	20	15	31	27	45	43	
55	27	44	17	39	15	27	46	2	39	55	66	0	1	38	6	31	43	40	5	39	52	7	51	38	15	51	46	58	33	
29	48	15	42	39	13	37	27	35	41	36	7	18	0	20	37	17	17	29	35	34	30	7	35	31	26	42	21	56	4	
8	23	38	42	20	36	37	23	25	16	3	30	32	28	0	33	21	5	16	33	6	24	31	23	36	29	5	34	19	19	
20	32	12	29	8	30	32	11	26	4	20	4	26	34	10	0	38	13	18	23	31	31	35	31	28	18	25	22	5	44	
28	40	32	60	19	22	48	19	31	46	28	57	65	28	51	28	0	38	26	65	36	26	44	56	38	53	44	30	53	26	
18	36	33	34	12	29	44	15	40	8	20	32	37	7	32	17	27	0	22	27	32	9	40	2	21	8	39	23	42	56	
25	19	16	35	13	12	39	16	29	9	25	8	12	28	21	1	18	18	0	28	35	31	34	36	32	23	12	27	26	6	
18	30	46	28	6	30	36	9	22	2	18	59	44	34	25	44	36	11	6	0	18	29	34	29	24	1	46	20	43	48	
32	47	23	10	16	60	49	39	34	40	27	54	56	49	7	50	16	29	12	18	0	48	46	20	17	53	29	23	43	43	
8	60	23	61	43	65	68	39	44	50	48	50	61	45	50	50	52	54	46	41	23	0	46	41	11	26	59	50	40	58	
28	49	16	52	30	34	47	28	37	26	8	8	54	38	21	11	26	35	11	11	34	48	0	53	32	27	43	39	33	55	
13	33	27	40	34	38	47	37	1	30	42	19	8	24	32	29	49	6	44	28	28	4	30	0	12	30	15	34	29	56	
17	7	52	11	29	33	37	8	45	27	17	54	32	13	7	38	29	29	15	46	7	28	33	1	0	41	10	19	24	43	
18	30	25	28	6	39	38	9	10	2	18	49	21	29	2	39	36	6	16	21	2	29	34	24	1	0	24	20	38	38	
16	13	38	33	16	34	27	19	30	12	28	65	22	38	50	23	46	21	26	31	38	14	21	39	26	26	0	30	9	39	
33	12	17	21	37	54	54	33	38	34	18	45	24	40	12	44	36	28	39	30	6	24	5	46	33	48	34	0	32	40	
34	38	67	12	27	13	51	25	9	23	34	80	9	25	61	3	50	32	30	29	40	45	31	50	41	37	71	36	0	45	
