20  4  1
4
	0	99	1	26	2	53	3	92
	0	87	1	42	2	14	3	49
	0	21	1	46	2	57	3	25
	0	77	1	25	2	84	3	40
	0	82	1	37	2	51	3	43
	0	48	1	91	2	97	3	93
	0	38	1	75	2	34	3	27
	0	28	1	7	2	25	3	65
	0	87	1	50	2	27	3	46
	0	96	1	23	2	81	3	2
	0	66	1	6	2	83	3	8
	0	28	1	7	2	46	3	67
	0	1	1	41	2	74	3	16
	0	79	1	52	2	72	3	70
	0	71	1	61	2	73	3	29
	0	95	1	33	2	74	3	14
	0	13	1	90	2	96	3	30
	0	52	1	18	2	100	3	38
	0	54	1	37	2	47	3	5
	0	36	1	41	2	76	3	69
SSD
M0
0	18	10	14	9	22	14	19	42	10	24	19	3	10	7	25	14	11	24	22	
30	0	12	3	28	15	21	34	44	22	18	15	34	39	26	11	15	35	36	15	
33	7	0	22	41	33	36	38	27	32	34	20	32	46	15	31	40	5	3	25	
11	45	40	0	46	19	28	13	37	14	46	2	44	41	25	41	33	4	20	38	
22	16	30	43	0	44	11	1	5	2	25	40	19	24	2	41	30	3	48	32	
23	2	33	15	38	0	1	14	42	34	32	24	37	43	24	25	18	23	39	17	
5	17	30	19	43	27	0	18	6	12	2	2	2	28	6	2	13	10	27	21	
10	16	1	35	12	37	1	0	38	6	41	29	24	31	20	26	19	27	25	26	
4	16	39	16	27	7	7	25	0	23	13	14	37	45	14	9	31	44	18	12	
20	31	39	32	17	25	2	10	20	0	8	13	42	23	3	19	34	24	25	24	
17	5	7	45	42	24	44	15	21	42	0	31	41	47	29	23	41	1	31	23	
17	29	38	29	19	29	12	30	49	8	20	0	14	48	18	36	25	22	1	33	
2	14	27	26	49	24	33	15	47	9	27	20	0	48	3	21	10	7	39	18	
10	31	33	38	10	21	6	37	22	41	46	33	45	0	25	14	26	2	35	3	
42	29	9	20	48	2	45	28	3	46	8	49	42	12	0	4	40	27	16	47	
1	23	2	35	9	28	34	13	28	18	12	29	8	26	12	0	19	16	15	27	
9	21	4	3	37	22	10	22	41	16	34	21	6	25	10	9	0	7	16	25	
7	5	25	30	25	35	15	24	16	28	1	33	23	9	11	1	18	0	45	27	
13	25	12	28	41	24	26	26	22	16	38	31	10	12	14	32	12	18	0	11	
36	29	8	22	37	23	34	23	30	14	22	20	33	44	6	13	41	31	32	0	
M1
0	7	28	35	47	18	15	15	34	20	33	23	22	26	13	10	19	25	5	12	
17	0	16	13	14	33	43	15	8	20	20	1	7	26	10	12	28	29	27	3	
22	39	0	22	17	33	23	10	26	5	15	18	35	38	17	26	1	18	7	32	
2	7	40	0	39	9	32	36	16	19	34	35	49	27	9	18	21	31	33	14	
19	29	21	23	0	6	16	3	15	17	26	11	28	18	32	22	15	5	5	40	
17	21	38	17	42	0	6	37	4	39	28	30	14	40	38	3	11	5	3	34	
13	3	42	26	45	4	0	37	6	42	19	27	21	48	29	30	16	42	26	36	
17	22	11	13	27	25	35	0	30	7	16	1	18	31	22	12	6	49	23	30	
27	20	6	1	1	35	30	3	0	17	26	11	20	41	32	8	16	43	33	21	
33	33	27	8	33	22	22	9	8	0	1	17	34	25	27	12	10	36	8	18	
28	26	35	1	26	35	45	33	8	26	0	34	40	23	32	5	31	31	1	11	
9	14	8	5	34	39	35	14	22	28	26	0	10	41	14	4	25	41	33	38	
39	37	33	27	5	17	37	15	5	12	20	23	0	41	20	4	13	47	19	6	
19	24	18	15	44	24	12	24	3	38	16	3	20	0	24	2	35	42	9	5	
5	16	29	23	37	7	11	20	30	34	16	28	28	31	0	27	33	7	4	33	
35	34	2	13	17	19	37	45	20	38	6	40	3	4	36	0	37	10	4	23	
27	4	21	9	37	30	9	3	20	11	26	11	7	13	31	22	0	44	18	1	
7	6	29	12	37	37	14	35	6	16	5	14	11	34	35	16	39	0	12	22	
40	11	39	26	47	9	27	39	5	41	20	24	21	17	12	31	5	32	0	29	
35	27	30	8	33	33	32	36	15	4	1	21	35	30	39	3	37	31	8	0	
M2
0	40	4	12	8	45	24	12	1	26	29	13	49	34	26	31	38	34	7	1	
16	0	40	43	15	16	11	11	8	29	8	37	30	28	47	40	14	29	40	37	
18	41	0	13	40	13	33	15	19	25	37	49	6	28	38	17	7	23	7	6	
14	14	31	0	34	7	15	39	21	27	36	2	21	16	40	26	39	37	5	7	
22	10	12	9	0	26	25	1	32	20	11	46	45	15	3	37	5	42	31	38	
13	4	37	18	33	0	29	29	26	38	26	2	38	29	2	38	28	12	49	44	
25	25	16	43	19	6	0	49	5	13	39	34	38	13	2	3	38	10	3	39	
33	3	17	8	31	8	28	0	25	46	25	28	30	43	31	11	31	23	30	12	
25	19	21	17	4	17	44	25	0	9	41	25	40	12	43	48	46	6	48	9	
3	8	45	30	18	10	33	20	28	0	17	3	30	39	12	13	36	5	36	11	
7	17	38	4	40	47	42	42	27	17	0	8	41	30	15	29	37	16	17	9	
7	18	20	33	14	33	14	34	22	8	10	0	8	19	45	39	37	26	4	40	
45	29	41	17	1	20	13	1	13	41	35	35	0	23	49	23	44	9	24	9	
13	18	4	37	27	37	2	43	27	32	4	37	41	0	38	2	7	35	28	13	
39	9	10	32	2	9	32	25	5	21	31	30	38	13	0	45	33	8	38	32	
23	23	42	26	28	35	41	22	30	45	14	35	17	2	31	0	11	40	14	3	
40	32	6	34	33	12	16	43	2	6	36	17	43	5	34	24	0	4	32	15	
44	45	43	44	42	21	2	25	41	2	5	5	3	35	17	39	31	0	39	30	
41	32	26	37	44	21	15	26	18	36	26	45	14	14	36	30	45	13	0	40	
2	41	16	7	19	44	24	28	17	4	21	29	30	29	10	12	11	45	49	0	
M3
0	28	23	22	16	28	40	27	29	22	13	7	20	41	26	26	48	38	36	29	
7	0	15	15	36	21	22	20	22	8	6	30	4	25	9	19	32	24	21	22	
38	37	0	23	46	26	5	11	30	7	14	17	15	21	16	15	42	12	30	30	
7	35	6	0	9	20	31	11	23	23	17	21	18	3	20	34	2	16	23	13	
33	18	4	12	0	30	21	22	30	28	19	46	4	25	31	31	37	27	21	34	
31	28	34	28	4	0	19	33	35	12	19	40	28	37	6	23	37	28	23	29	
32	5	30	12	35	30	0	28	29	30	34	17	3	24	1	24	35	26	20	9	
36	36	28	35	20	34	30	0	32	22	26	36	27	18	47	33	2	33	38	13	
28	12	19	17	42	20	1	7	0	1	8	42	17	24	19	7	38	17	24	15	
29	36	41	14	39	17	26	19	21	0	5	39	14	23	31	9	47	14	21	21	
16	29	33	1	26	7	26	6	8	1	0	42	6	26	34	12	43	17	23	8	
32	13	10	15	29	16	20	4	31	8	15	0	22	10	21	19	16	15	9	29	
13	16	11	24	16	11	4	9	10	11	15	48	0	5	13	22	49	7	1	14	
21	17	2	33	23	19	7	13	23	33	24	44	35	0	3	42	10	19	13	17	
24	31	36	7	5	31	7	30	29	25	16	40	30	5	0	15	30	5	23	32	
27	19	28	25	36	14	18	33	5	19	26	22	26	3	8	0	46	10	4	7	
4	33	36	18	33	24	38	16	7	18	9	5	22	25	30	17	0	13	21	25	
31	29	32	29	24	24	9	43	41	38	36	14	36	25	26	22	30	0	14	13	
18	10	19	23	29	5	37	24	39	21	28	43	17	38	7	32	49	1	0	15	
24	22	32	12	40	23	7	42	34	27	34	16	35	40	6	38	11	19	13	0	
