10  2  1
2
	0	60	1	35
	0	51	1	58
	0	38	1	68
	0	38	1	13
	0	97	1	99
	0	5	1	96
	0	66	1	30
	0	42	1	7
	0	48	1	76
	0	94	1	4
SSD
M0
0	82	22	27	79	61	40	83	40	106	
80	0	80	71	49	2	50	30	32	32	
55	53	0	8	42	1	25	38	3	82	
76	82	5	0	14	44	68	81	27	67	
83	81	38	46	0	77	81	66	21	120	
82	47	73	81	42	0	43	32	39	76	
44	48	87	100	28	101	0	97	66	114	
8	82	84	56	45	74	87	0	89	66	
58	12	60	106	20	65	58	93	0	94	
20	22	42	58	110	75	97	88	83	0	
M1
0	43	75	76	58	37	46	21	23	44	
84	0	78	71	51	85	6	18	43	50	
66	49	0	50	73	7	67	27	72	46	
3	33	51	0	96	1	25	59	39	82	
47	28	17	31	0	45	4	6	44	70	
66	32	13	62	2	0	11	10	10	70	
49	27	90	60	118	74	0	30	10	88	
64	15	53	48	119	62	76	0	83	57	
50	1	33	34	53	48	23	14	0	2	
58	30	27	63	104	77	17	8	22	0	
