10  6  1
6
	0	12	1	45	2	20	3	10	4	44	5	79
	0	90	1	81	2	46	3	75	4	56	5	1
	0	67	1	62	2	76	3	48	4	19	5	63
	0	19	1	74	2	33	3	62	4	58	5	15
	0	68	1	94	2	46	3	70	4	27	5	35
	0	34	1	40	2	21	3	44	4	87	5	81
	0	69	1	66	2	94	3	21	4	27	5	18
	0	86	1	34	2	89	3	5	4	13	5	71
	0	10	1	38	2	36	3	100	4	23	5	62
	0	31	1	97	2	64	3	95	4	26	5	94
SSD
M0
0	39	60	5	33	60	47	57	47	9	
46	0	49	61	46	1	52	38	37	46	
55	71	0	40	68	37	92	60	73	76	
72	34	80	0	9	36	60	96	61	23	
94	78	80	25	0	80	86	80	69	51	
83	12	28	26	54	0	27	68	2	16	
21	65	65	38	46	19	0	53	55	42	
23	8	68	26	43	63	7	0	39	1	
71	18	31	80	71	20	15	91	0	29	
47	13	36	45	11	31	7	85	7	0	
M1
0	24	18	7	17	90	59	85	51	59	
67	0	25	87	11	57	43	35	64	64	
46	20	0	6	81	18	53	31	85	79	
55	53	60	0	6	31	73	48	85	21	
32	22	76	78	0	81	66	96	40	45	
62	31	98	63	68	0	70	89	27	85	
94	50	64	30	71	17	0	23	43	41	
67	63	92	89	16	58	68	0	50	37	
59	66	80	54	81	10	91	31	0	33	
53	46	57	15	76	43	95	88	60	0	
M2
0	44	55	19	87	40	95	68	36	25	
56	0	30	31	56	16	33	63	4	6	
10	20	0	15	19	70	78	61	66	1	
66	30	61	0	53	66	81	16	65	53	
49	39	44	62	0	9	16	2	19	28	
19	9	40	53	63	0	37	40	23	15	
1	7	10	2	11	27	0	6	35	46	
79	21	37	32	25	80	69	0	71	60	
63	81	22	18	81	65	67	23	0	73	
50	37	43	72	35	10	68	71	34	0	
M3
0	68	8	3	16	47	64	61	43	34	
14	0	32	27	23	18	19	43	37	52	
16	87	0	29	30	55	8	21	31	41	
57	8	22	0	21	74	76	34	36	19	
25	6	43	38	0	30	59	83	77	62	
25	15	26	38	51	0	13	31	59	46	
55	73	17	12	79	26	0	3	31	12	
47	74	9	4	71	38	37	0	23	58	
27	26	45	14	53	74	96	95	0	5	
70	38	32	27	6	50	3	18	46	0	
M4
0	17	48	18	21	89	18	35	10	53	
17	0	27	14	29	64	23	6	23	61	
96	58	0	19	96	25	19	37	40	53	
66	44	8	0	61	52	43	28	3	35	
50	72	43	49	0	50	12	44	22	5	
47	71	16	54	73	0	34	68	43	76	
72	39	41	67	62	61	0	91	89	36	
50	67	8	21	51	47	4	0	17	67	
40	27	23	4	35	62	19	2	0	67	
19	46	12	41	23	56	50	63	43	0	
M5
0	2	21	44	39	11	87	49	11	51	
43	0	18	41	64	8	84	46	8	48	
63	19	0	17	35	28	62	7	28	67	
61	28	1	0	93	37	43	16	37	35	
6	69	34	77	0	31	83	55	24	82	
34	44	23	7	91	0	1	17	53	13	
69	25	8	65	72	34	0	67	34	27	
19	28	42	57	47	36	78	0	37	29	
56	48	23	11	58	28	69	6	0	61	
53	81	9	38	60	63	91	61	78	0	
