30  2  1
2
	0	32	1	74
	0	66	1	87
	0	85	1	36
	0	48	1	90
	0	94	1	73
	0	26	1	10
	0	36	1	73
	0	85	1	67
	0	54	1	43
	0	95	1	22
	0	22	1	48
	0	83	1	26
	0	9	1	24
	0	6	1	28
	0	6	1	69
	0	4	1	41
	0	49	1	40
	0	67	1	9
	0	38	1	95
	0	40	1	20
	0	27	1	56
	0	42	1	84
	0	61	1	100
	0	1	1	39
	0	55	1	86
	0	97	1	77
	0	59	1	83
	0	85	1	94
	0	47	1	59
	0	39	1	97
SSD
M0
0	15	20	14	25	29	23	15	7	22	43	17	4	22	20	27	21	2	16	36	14	26	32	16	25	34	28	36	23	32	
32	0	40	20	43	19	43	8	21	37	29	33	29	32	33	32	42	5	41	22	14	38	43	31	31	4	35	36	38	16	
28	22	0	7	26	22	24	28	29	20	2	25	26	20	6	15	36	17	29	24	23	5	30	14	18	11	3	30	21	30	
24	23	11	0	17	23	4	3	4	11	11	1	30	15	24	16	9	8	32	20	18	1	21	5	33	12	16	25	12	15	
34	31	4	32	0	23	17	28	5	41	9	21	35	30	31	25	21	40	23	18	17	29	4	37	30	39	28	11	22	48	
6	9	15	12	20	0	35	26	16	19	21	1	7	7	24	2	27	17	12	11	17	8	21	19	36	21	16	26	4	16	
31	26	11	23	29	11	0	30	29	21	13	28	11	23	11	19	27	2	20	24	17	18	29	17	23	37	30	35	16	19	
28	8	20	34	24	13	3	0	7	18	16	23	39	12	25	23	30	15	24	32	39	4	28	12	37	26	23	31	19	2	
29	21	29	25	2	23	15	21	0	21	16	26	25	21	13	16	29	1	28	25	35	20	31	15	25	35	8	13	22	1	
13	21	2	29	19	25	11	13	32	0	33	1	26	17	33	18	14	10	23	27	27	17	23	7	35	30	20	29	14	23	
8	8	22	28	18	22	23	43	31	12	0	17	36	16	32	17	13	9	24	10	11	16	22	6	10	30	27	28	13	22	
25	3	29	15	3	29	11	33	41	32	39	0	14	21	31	34	41	12	19	38	24	2	22	26	10	17	28	9	16	36	
11	21	13	16	15	16	20	10	28	9	32	14	0	9	8	14	18	2	3	23	1	13	19	3	20	23	15	23	10	19	
10	9	2	38	42	2	35	42	42	9	22	22	35	0	38	28	37	4	40	20	30	34	38	39	36	8	5	13	19	17	
