10  4  1
4
	0	21	1	10	2	24	3	62
	0	1	1	28	2	47	3	70
	0	68	1	67	2	4	3	53
	0	87	1	22	2	54	3	26
	0	41	1	6	2	88	3	72
	0	52	1	21	2	96	3	37
	0	83	1	54	2	46	3	86
	0	78	1	96	2	65	3	89
	0	47	1	5	2	49	3	35
	0	34	1	60	2	33	3	53
SSD
M0
0	27	73	45	16	49	54	7	29	9	
112	0	54	53	110	21	62	75	1	55	
14	62	0	37	51	15	72	37	57	1	
48	93	93	0	9	48	10	76	43	29	
39	43	60	39	0	34	70	67	7	69	
97	62	115	94	107	0	64	122	64	59	
87	42	97	70	87	64	0	64	44	34	
65	53	12	78	50	25	76	0	55	42	
64	55	6	72	101	39	16	76	0	36	
24	61	30	2	61	83	37	52	63	0	
M1
0	54	75	28	55	25	54	92	48	1	
40	0	9	64	2	52	45	25	16	9	
43	20	0	33	50	47	59	36	19	14	
43	67	85	0	83	54	4	50	36	36	
32	32	14	56	0	44	61	31	8	15	
6	59	83	44	71	0	70	108	62	17	
47	72	72	84	83	82	0	61	23	49	
79	32	69	88	62	112	105	0	76	21	
19	83	44	57	76	54	71	109	0	21	
31	24	16	15	21	33	41	58	7	0	
M2
0	73	14	77	43	26	30	95	42	32	
98	0	92	15	17	36	7	20	47	110	
61	55	0	59	30	8	109	77	58	14	
30	63	64	0	16	76	79	47	26	64	
38	74	53	57	0	65	73	58	73	71	
58	21	37	75	40	0	60	46	7	55	
54	12	76	74	22	88	0	26	46	94	
81	32	74	94	94	36	57	0	85	56	
65	62	103	89	72	27	4	52	0	83	
64	55	84	35	5	16	64	30	11	0	
M3
0	87	58	7	20	53	83	57	42	89	
63	0	85	121	23	75	114	26	57	46	
60	111	0	83	100	65	81	67	98	26	
32	66	25	0	104	20	99	67	35	64	
63	18	85	103	0	84	88	40	83	57	
110	9	2	52	102	0	117	10	66	67	
55	62	8	19	99	24	0	71	80	25	
36	32	108	90	116	78	80	0	77	116	
115	79	13	59	123	46	120	48	0	83	
37	46	45	67	21	6	62	4	30	0	
