10  6  1
6
	0	31	1	73	2	98	3	25	4	66	5	17
	0	46	1	14	2	70	3	25	4	58	5	25
	0	5	1	70	2	53	3	72	4	48	5	4
	0	13	1	66	2	92	3	87	4	28	5	76
	0	48	1	42	2	60	3	23	4	95	5	81
	0	77	1	40	2	7	3	86	4	34	5	23
	0	52	1	29	2	78	3	38	4	72	5	63
	0	5	1	65	2	56	3	35	4	6	5	100
	0	82	1	89	2	69	3	40	4	86	5	53
	0	32	1	17	2	84	3	49	4	7	5	69
SSD
M0
0	6	6	1	5	7	3	4	4	2	
8	0	1	5	9	7	5	3	4	2	
3	5	0	9	9	1	9	2	2	4	
6	3	7	0	3	1	8	5	4	3	
1	2	7	8	0	8	3	5	1	5	
8	2	2	6	4	0	5	2	1	2	
3	1	9	7	4	1	0	4	9	5	
5	3	2	8	5	8	9	0	4	3	
9	7	3	8	6	6	9	2	0	9	
4	6	4	7	5	8	6	6	9	0	
M1
0	4	4	6	1	1	9	5	3	8	
6	0	4	6	8	5	5	8	7	4	
7	1	0	1	8	1	8	4	9	3	
7	8	7	0	9	1	7	5	6	7	
3	1	8	8	0	7	4	6	3	1	
5	6	9	7	6	0	2	6	4	3	
4	5	3	3	7	7	0	5	9	2	
9	9	5	1	7	4	3	0	3	7	
5	5	5	7	4	6	9	2	0	1	
2	5	2	9	8	3	1	4	2	0	
M2
0	4	9	8	9	6	4	7	3	7	
3	0	5	9	8	2	9	5	5	8	
6	4	0	2	9	7	7	2	7	5	
3	8	6	0	5	3	3	9	1	6	
2	3	1	8	0	5	1	7	8	3	
6	5	2	8	3	0	2	8	6	8	
1	1	9	1	1	2	0	1	2	1	
5	1	9	1	3	7	7	0	9	2	
4	1	1	8	3	3	2	3	0	1	
6	7	9	7	5	6	9	5	9	0	
M3
0	3	9	6	1	4	2	8	5	9	
5	0	9	1	9	3	2	9	7	4	
2	8	0	7	3	4	3	5	2	3	
6	9	2	0	5	1	1	7	2	8	
4	4	5	5	0	4	9	4	6	3	
4	2	2	6	8	0	4	1	8	3	
5	7	2	2	5	4	0	1	6	1	
9	9	4	2	8	6	5	0	3	2	
7	7	2	9	9	3	4	3	0	7	
3	8	8	7	7	9	2	8	8	0	
M4
0	9	6	9	9	1	8	7	7	8	
8	0	4	7	1	4	3	2	8	5	
8	3	0	2	7	8	4	6	1	2	
5	6	6	0	1	4	3	8	9	1	
4	3	9	1	0	3	7	9	4	4	
9	3	7	9	4	0	9	4	8	4	
7	7	5	1	9	4	0	1	3	8	
3	8	2	5	8	3	3	0	3	6	
5	3	7	6	3	6	1	4	0	6	
4	8	6	7	9	4	8	8	9	0	
M5
0	4	2	3	8	6	3	9	4	4	
2	0	9	9	1	4	1	8	3	9	
5	1	0	7	2	3	6	8	2	4	
8	4	6	0	3	3	4	6	2	5	
4	2	5	8	0	4	8	7	3	9	
2	7	6	8	5	0	2	6	6	4	
7	3	8	2	4	5	0	6	9	9	
5	8	7	8	5	5	5	0	6	5	
8	7	7	2	2	4	8	9	0	2	
8	2	9	6	8	8	8	8	8	0	
