30  4  1
4
	0	94	1	100	2	25	3	5
	0	41	1	96	2	54	3	12
	0	63	1	94	2	27	3	16
	0	12	1	64	2	28	3	85
	0	68	1	32	2	31	3	94
	0	3	1	83	2	10	3	41
	0	83	1	25	2	53	3	63
	0	12	1	10	2	60	3	28
	0	9	1	40	2	60	3	69
	0	49	1	99	2	79	3	92
	0	30	1	96	2	26	3	79
	0	36	1	100	2	90	3	52
	0	5	1	12	2	73	3	87
	0	37	1	3	2	88	3	83
	0	86	1	7	2	98	3	26
	0	22	1	52	2	84	3	9
	0	72	1	66	2	69	3	90
	0	57	1	4	2	20	3	1
	0	92	1	55	2	17	3	51
	0	26	1	53	2	70	3	73
	0	19	1	92	2	100	3	1
	0	94	1	5	2	28	3	100
	0	17	1	80	2	48	3	77
	0	85	1	9	2	60	3	28
	0	18	1	92	2	95	3	16
	0	4	1	49	2	59	3	95
	0	29	1	10	2	87	3	97
	0	88	1	85	2	65	3	64
	0	73	1	28	2	75	3	100
	0	79	1	60	2	72	3	53
SSD
M0
0	30	2	28	31	22	25	9	25	41	22	37	27	8	28	26	37	36	44	33	3	28	11	30	21	20	8	23	13	35	
26	0	18	25	29	12	20	21	28	4	5	21	18	19	22	28	36	27	13	18	20	7	15	27	4	26	16	13	29	26	
6	40	0	20	30	4	18	6	20	23	5	5	30	3	12	8	28	15	41	17	15	25	27	19	36	33	4	19	16	27	
17	16	8	0	28	37	9	31	19	34	24	40	18	29	15	12	24	8	45	33	28	31	1	6	22	7	20	2	20	6	
18	24	5	18	0	21	7	4	5	22	8	24	2	17	15	19	27	21	32	23	8	23	9	11	16	10	20	11	11	4	
23	33	3	13	24	0	11	6	13	16	19	36	30	4	27	13	30	31	34	37	18	25	20	12	29	26	1	20	14	20	
31	26	11	2	17	5	0	14	21	23	15	44	30	11	7	6	30	1	11	42	6	6	15	20	28	21	9	6	22	20	
5	22	18	28	12	38	12	0	22	35	1	24	12	27	25	13	37	15	23	33	16	7	16	9	26	20	33	2	36	20	
4	28	17	27	2	11	25	3	0	30	16	23	27	18	9	5	27	30	38	15	31	22	1	24	34	24	15	17	5	20	
24	17	7	17	5	1	15	10	11	0	23	10	21	8	17	12	34	2	38	10	22	29	5	16	29	29	5	8	18	24	
19	35	20	14	17	24	25	11	6	4	0	36	14	16	22	20	23	21	19	14	3	24	16	13	17	17	28	12	20	22	
13	24	18	10	23	33	26	2	13	15	15	0	26	20	10	14	18	1	31	22	28	21	23	14	8	2	15	14	8	17	
29	17	1	11	18	37	30	31	29	30	1	17	0	10	8	15	20	21	25	16	34	21	24	4	9	3	16	15	19	3	
23	27	5	21	4	30	40	22	10	10	11	24	5	0	18	24	27	31	17	3	32	31	11	14	19	13	26	25	24	6	
19	40	15	42	17	26	10	18	6	34	14	38	29	33	0	11	17	31	31	30	18	23	4	38	8	34	4	32	12	28	
29	31	9	19	15	3	9	12	19	22	3	31	9	10	22	0	2	16	39	15	4	31	21	13	23	17	7	24	12	17	
12	16	19	5	7	27	20	19	7	13	15	24	20	25	11	15	0	16	30	8	31	27	14	15	7	3	1	11	19	18	
20	32	4	18	18	12	17	19	7	16	8	21	30	19	18	21	27	0	37	20	7	12	3	18	25	10	11	31	19	20	
7	5	2	20	17	42	10	15	35	36	21	45	36	20	20	17	29	38	0	22	29	17	17	24	15	12	25	29	28	27	
13	7	27	31	33	36	34	11	22	35	7	38	34	7	5	11	35	27	7	0	35	11	7	1	11	23	26	25	35	1	
6	27	2	11	9	23	26	15	3	31	11	27	5	20	18	17	30	25	26	26	0	28	13	14	3	13	11	9	10	13	
10	27	6	13	26	36	28	18	30	32	22	32	16	27	8	17	5	1	19	3	28	0	26	17	5	5	18	15	21	20	
16	22	16	21	14	23	13	15	3	39	16	32	10	25	21	9	30	36	27	27	23	13	0	19	16	13	2	22	17	18	
28	6	17	3	22	28	18	20	30	20	19	27	13	16	9	7	7	23	28	11	25	4	16	0	5	1	14	17	11	16	
20	14	25	29	18	27	5	19	7	28	32	12	33	34	2	21	14	5	5	20	40	21	6	33	0	21	14	8	21	16	
23	18	21	4	17	33	23	24	35	23	33	40	34	18	4	8	13	23	34	41	34	20	17	8	11	0	9	18	12	11	
19	23	22	9	26	21	16	24	16	8	29	39	23	28	13	25	27	22	8	16	1	34	14	25	15	13	0	7	29	27	
4	23	23	9	22	19	15	28	35	12	1	17	25	4	9	7	18	28	17	30	23	16	22	4	16	1	12	0	17	16	
29	33	6	14	27	26	26	28	16	4	10	35	26	33	19	1	8	15	10	8	17	24	6	28	32	20	12	2	0	23	
6	30	28	16	28	45	3	6	40	8	19	15	22	20	8	20	25	33	3	20	34	4	29	14	23	8	21	20	24	0	
M1
0	15	10	9	17	17	26	19	39	40	16	13	30	20	30	27	18	26	24	13	7	24	28	2	14	32	18	16	31	12	
4	0	23	11	12	23	19	14	10	7	26	20	25	33	20	36	12	22	32	29	30	27	22	16	10	27	8	12	25	40	
6	21	0	17	25	21	6	14	9	36	24	10	1	13	20	15	28	18	17	6	24	24	21	29	36	21	18	30	26	34	
1	22	26	0	40	37	28	32	5	17	28	38	20	29	17	19	33	28	26	13	9	26	37	33	14	18	17	4	14	45	
