40  8  1
8
	0	43	1	52	2	40	3	97	4	50	5	84	6	68	7	34
	0	92	1	71	2	65	3	63	4	35	5	88	6	89	7	19
	0	100	1	84	2	86	3	10	4	26	5	23	6	89	7	9
	0	65	1	66	2	2	3	25	4	77	5	79	6	49	7	14
	0	41	1	1	2	5	3	25	4	8	5	20	6	62	7	75
	0	46	1	22	2	85	3	10	4	60	5	26	6	55	7	93
	0	99	1	8	2	23	3	19	4	66	5	91	6	99	7	63
	0	96	1	40	2	65	3	91	4	73	5	88	6	93	7	13
	0	6	1	9	2	76	3	34	4	75	5	76	6	38	7	52
	0	11	1	90	2	70	3	100	4	94	5	74	6	86	7	24
	0	65	1	56	2	32	3	65	4	83	5	86	6	69	7	64
	0	92	1	65	2	13	3	19	4	60	5	83	6	16	7	66
	0	14	1	90	2	9	3	56	4	81	5	44	6	46	7	53
	0	9	1	16	2	20	3	76	4	34	5	49	6	42	7	57
	0	1	1	86	2	94	3	91	4	73	5	32	6	10	7	1
	0	78	1	4	2	44	3	38	4	76	5	86	6	16	7	92
	0	47	1	97	2	59	3	93	4	41	5	30	6	6	7	14
	0	20	1	34	2	83	3	4	4	8	5	29	6	5	7	35
	0	20	1	96	2	84	3	15	4	16	5	67	6	2	7	12
	0	37	1	7	2	2	3	3	4	89	5	82	6	8	7	12
	0	98	1	22	2	74	3	30	4	50	5	55	6	8	7	26
	0	78	1	62	2	49	3	81	4	77	5	57	6	77	7	5
	0	42	1	22	2	76	3	31	4	77	5	44	6	95	7	89
	0	9	1	16	2	76	3	100	4	2	5	21	6	31	7	48
	0	63	1	96	2	99	3	23	4	88	5	54	6	13	7	31
	0	80	1	12	2	55	3	27	4	34	5	39	6	80	7	16
	0	93	1	40	2	34	3	12	4	100	5	29	6	11	7	73
	0	94	1	60	2	100	3	36	4	50	5	17	6	40	7	24
	0	51	1	90	2	72	3	7	4	19	5	75	6	53	7	21
	0	77	1	82	2	84	3	90	4	6	5	47	6	56	7	17
	0	11	1	66	2	22	3	7	4	14	5	4	6	40	7	58
	0	46	1	57	2	55	3	48	4	2	5	49	6	15	7	66
	0	75	1	14	2	30	3	95	4	85	5	81	6	28	7	40
	0	79	1	60	2	62	3	45	4	54	5	16	6	68	7	59
	0	38	1	53	2	98	3	38	4	31	5	64	6	45	7	89
	0	80	1	14	2	65	3	98	4	59	5	58	6	52	7	100
	0	58	1	16	2	2	3	74	4	17	5	49	6	11	7	86
	0	54	1	24	2	62	3	92	4	68	5	45	6	100	7	95
	0	24	1	94	2	12	3	9	4	45	5	16	6	57	7	64
	0	68	1	28	2	1	3	77	4	54	5	51	6	69	7	55
SSD
M0
0	29	45	12	10	23	28	43	5	17	38	3	12	36	49	16	51	15	22	15	30	25	57	47	30	40	59	30	43	45	60	6	44	26	39	64	42	16	48	37	
57	0	56	33	47	1	32	32	53	65	22	7	41	45	54	6	56	31	52	55	57	8	56	31	21	48	55	52	30	61	18	4	54	12	49	32	4	64	31	30	
32	17	0	31	34	24	18	53	26	9	63	41	16	45	70	37	46	36	45	40	22	28	45	42	55	12	52	34	48	26	52	66	48	63	60	68	31	37	66	46	
27	36	36	0	19	6	47	16	30	21	23	7	25	25	69	41	12	15	36	47	34	18	15	8	20	39	60	38	26	7	2	32	31	18	33	64	22	41	62	14	
46	56	28	48	0	12	1	19	23	35	22	38	30	29	30	13	18	33	45	1	32	26	16	1	59	54	55	23	38	33	44	3	24	22	49	50	14	34	55	37	
34	56	44	42	28	0	34	29	11	23	54	3	18	33	49	22	51	21	42	54	36	31	48	43	47	57	8	5	44	43	66	47	43	30	45	72	49	22	17	35	
43	70	11	51	10	6	0	50	38	48	11	46	45	26	57	7	59	5	26	52	61	6	48	46	54	21	27	57	33	28	36	46	27	52	32	65	56	2	17	12	
1	22	27	51	5	49	47	0	49	45	14	15	30	44	21	59	23	23	44	7	17	50	50	47	7	45	70	38	29	37	61	35	30	68	6	7	60	34	54	28	
17	39	36	25	31	21	17	36	0	6	43	29	1	25	38	5	40	4	25	37	19	14	46	47	30	40	48	19	32	34	49	58	33	51	28	64	51	5	51	33	
29	51	48	11	14	4	29	46	6	0	55	41	13	37	50	17	26	16	25	20	2	8	29	36	35	52	58	31	44	42	32	53	34	45	40	69	52	17	63	26	
25	46	9	27	40	4	29	26	6	18	0	23	10	3	46	17	5	16	37	7	31	26	53	22	30	1	56	28	14	42	12	24	5	28	40	14	32	17	22	23	
9	1	1	46	57	75	76	8	57	65	12	0	54	41	33	6	35	20	35	67	36	18	62	60	49	56	66	50	41	20	31	34	36	47	47	34	5	42	46	40	
2	45	23	21	55	68	8	45	50	62	46	39	0	28	41	43	43	7	28	58	74	6	55	50	67	43	33	4	18	37	83	48	18	54	34	58	36	47	36	48	
13	61	2	22	66	58	43	22	59	43	58	11	41	0	35	70	37	56	34	21	49	30	64	37	70	49	73	52	2	30	84	61	39	58	58	30	80	48	39	42	
50	46	7	29	47	46	47	3	48	31	51	7	55	52	0	59	1	58	36	62	44	48	28	36	66	23	68	16	7	21	48	44	31	57	22	63	68	12	34	6	
31	49	14	25	8	35	31	10	8	20	35	14	15	39	6	0	8	18	39	50	33	28	35	36	44	30	30	23	4	28	55	51	37	57	29	52	2	4	7	13	
48	33	17	54	72	13	56	48	36	48	35	62	43	60	76	47	0	46	58	49	51	39	1	14	57	22	56	52	7	61	39	38	13	35	70	54	59	47	68	45	
23	52	12	32	59	54	53	32	45	41	19	21	51	1	36	16	38	0	1	31	47	40	28	23	73	16	27	33	8	10	64	47	46	27	7	40	61	20	34	27	
50	60	3	42	45	35	47	42	27	20	26	46	34	29	38	28	40	37	0	44	33	20	41	5	63	62	60	22	24	26	63	29	28	6	61	66	40	35	34	27	
41	63	32	23	26	16	41	28	18	1	25	32	25	33	24	29	26	28	37	0	14	20	41	48	26	48	35	41	32	17	31	65	46	47	11	12	51	1	21	16	
50	9	15	13	1	54	43	57	45	42	48	51	34	51	60	29	13	36	2	43	0	42	45	27	51	37	81	3	46	48	80	45	25	10	51	36	14	56	56	49	
38	64	35	54	57	22	44	13	31	32	24	35	38	61	27	42	29	40	53	16	45	0	39	9	12	51	34	44	35	23	62	33	3	30	29	46	56	34	56	34	
5	5	3	56	53	52	39	5	25	37	11	51	32	56	53	30	19	35	31	42	40	28	0	3	14	24	61	50	3	50	80	27	26	24	42	59	63	36	34	60	
36	46	55	44	50	40	33	55	13	25	12	46	20	44	53	24	55	23	35	30	28	16	27	0	49	59	49	38	44	38	68	15	14	12	47	79	51	24	45	52	
56	6	21	32	56	60	37	17	62	45	63	21	40	51	13	65	15	53	17	17	17	40	28	42	0	37	22	30	15	29	62	54	12	8	36	61	49	26	48	20	
68	20	60	19	37	45	17	46	48	31	62	66	52	49	82	3	62	45	66	23	44	48	68	78	50	0	31	63	8	15	32	78	19	21	63	55	19	23	81	44	
40	26	9	44	17	56	23	47	48	41	47	46	55	50	59	29	46	43	1	59	54	7	14	26	16	59	0	43	45	47	45	50	29	23	45	44	34	35	14	48	
28	5	36	46	67	57	17	32	30	42	59	36	37	37	28	26	15	40	13	67	19	47	7	38	34	52	79	0	36	50	31	62	60	19	30	22	51	41	63	35	
24	43	13	16	46	36	32	11	9	21	42	22	16	2	46	20	39	3	24	32	34	26	51	46	30	39	50	4	0	33	43	61	48	50	30	5	63	16	44	48	
11	35	35	59	1	52	5	44	49	37	40	52	55	51	44	30	46	59	73	43	50	32	32	32	52	25	37	61	42	0	68	45	6	12	11	54	30	53	3	51	
28	23	27	4	64	54	34	3	67	63	41	36	12	16	58	38	60	2	23	46	59	5	50	45	7	26	49	30	13	32	0	36	44	5	20	55	9	42	56	1	
23	8	12	32	3	36	21	32	38	21	37	9	45	1	45	30	47	9	30	5	13	40	39	16	12	45	27	62	12	35	55	0	39	37	36	24	55	43	49	52	
28	28	32	36	42	32	28	45	5	17	46	40	12	36	49	16	7	15	27	9	30	14	55	25	1	51	59	30	21	45	31	49	0	46	39	55	51	16	62	37	
22	14	30	2	40	57	28	58	30	42	28	47	6	27	61	29	5	27	7	42	10	26	44	8	8	56	8	24	36	53	69	10	17	0	53	12	56	36	56	42	
16	43	15	23	14	35	12	33	41	53	57	62	42	44	81	35	72	32	25	56	66	35	68	50	37	39	75	16	11	62	19	50	65	35	0	67	27	43	79	31	
34	46	23	38	41	31	56	33	33	16	57	32	40	12	56	20	53	42	52	42	29	2	56	54	2	70	44	25	23	51	39	78	60	55	67	0	2	44	25	51	
25	47	32	27	30	20	25	44	2	5	3	3	9	33	46	2	28	12	9	8	18	22	8	31	38	48	9	27	40	42	48	55	41	35	9	57	0	13	59	41	
