40  6  1
6
	0	81	1	69	2	8	3	84	4	76	5	26
	0	37	1	42	2	76	3	15	4	33	5	92
	0	2	1	88	2	15	3	84	4	16	5	26
	0	52	1	47	2	22	3	19	4	61	5	93
	0	29	1	37	2	49	3	54	4	82	5	75
	0	61	1	12	2	48	3	21	4	70	5	8
	0	95	1	64	2	39	3	31	4	16	5	38
	0	33	1	47	2	83	3	95	4	71	5	2
	0	24	1	25	2	20	3	6	4	65	5	79
	0	1	1	86	2	86	3	58	4	48	5	79
	0	66	1	85	2	25	3	84	4	38	5	59
	0	22	1	91	2	59	3	58	4	58	5	87
	0	74	1	62	2	74	3	68	4	38	5	84
	0	91	1	30	2	6	3	41	4	75	5	20
	0	25	1	17	2	17	3	50	4	68	5	82
	0	34	1	29	2	8	3	67	4	47	5	52
	0	32	1	28	2	78	3	45	4	6	5	33
	0	2	1	79	2	78	3	62	4	11	5	78
	0	68	1	100	2	94	3	91	4	75	5	62
	0	52	1	12	2	6	3	91	4	74	5	53
	0	6	1	1	2	63	3	15	4	52	5	74
	0	80	1	16	2	20	3	12	4	49	5	55
	0	57	1	26	2	47	3	25	4	13	5	100
	0	47	1	26	2	9	3	54	4	16	5	13
	0	47	1	18	2	84	3	83	4	93	5	69
	0	9	1	14	2	90	3	99	4	33	5	74
	0	73	1	21	2	97	3	80	4	98	5	35
	0	40	1	84	2	14	3	89	4	40	5	98
	0	23	1	27	2	29	3	90	4	28	5	19
	0	16	1	22	2	49	3	77	4	99	5	10
	0	56	1	36	2	29	3	7	4	66	5	45
	0	92	1	70	2	80	3	92	4	90	5	46
	0	73	1	60	2	51	3	73	4	62	5	87
	0	96	1	19	2	7	3	86	4	52	5	70
	0	24	1	34	2	73	3	49	4	14	5	46
	0	20	1	44	2	48	3	89	4	10	5	54
	0	39	1	2	2	28	3	95	4	14	5	31
	0	75	1	19	2	56	3	88	4	77	5	38
	0	71	1	1	2	5	3	64	4	25	5	7
	0	52	1	97	2	31	3	2	4	84	5	23
SSD
M0
0	37	38	43	18	3	51	1	37	40	23	55	55	54	58	52	7	57	54	13	73	36	32	28	64	63	9	17	31	17	61	48	48	15	48	34	36	46	22	23	
77	0	73	42	32	31	53	16	80	18	48	40	45	32	71	67	83	75	81	24	83	20	70	27	43	58	63	89	73	52	48	55	62	35	53	69	31	38	40	40	
15	32	0	3	53	48	65	27	50	77	58	40	80	62	44	45	56	29	81	54	42	43	70	43	24	35	53	21	59	34	28	8	13	57	28	6	43	75	66	66	
11	36	45	0	31	27	60	44	49	55	34	62	42	34	63	51	58	33	81	41	41	47	37	46	62	11	29	45	36	53	25	22	16	73	5	25	15	23	43	65	
68	51	52	5	0	40	83	61	26	48	63	52	56	49	61	95	60	74	93	54	96	49	51	48	50	68	86	75	78	69	35	60	1	72	62	60	2	63	18	70	
28	32	29	34	1	0	61	42	7	71	8	46	4	36	63	25	75	48	73	19	23	27	55	5	55	54	35	52	69	8	59	10	31	14	46	25	32	16	48	47	
36	23	32	37	46	76	0	31	26	70	49	49	28	29	65	57	47	20	33	62	29	34	77	51	42	26	36	30	59	66	14	42	47	76	28	40	6	67	20	53	
41	3	24	29	53	38	52	0	34	17	24	39	44	31	58	18	36	43	66	23	68	19	69	32	42	49	50	47	57	3	47	34	39	41	26	20	30	37	37	39	
59	1	55	60	60	43	66	11	0	56	13	69	6	5	68	58	70	43	106	55	70	46	99	65	25	40	58	68	83	35	54	65	1	49	52	30	54	76	55	78	
72	59	68	53	35	49	34	67	61	0	75	21	26	13	71	73	64	56	62	5	79	1	51	14	24	52	70	81	54	74	29	36	64	23	34	66	12	19	21	21	
55	17	38	43	52	65	70	53	42	42	0	55	60	56	70	63	9	52	41	37	75	36	27	57	31	58	43	29	36	17	63	48	50	17	54	32	55	62	52	56	
53	42	51	11	26	70	63	44	18	28	32	0	48	42	61	30	66	39	19	34	36	30	8	43	29	9	27	43	25	43	23	61	43	39	45	23	41	48	34	50	
