30  2  1
2
	0	71	1	6
	0	81	1	64
	0	98	1	23
	0	62	1	54
	0	1	1	34
	0	51	1	98
	0	71	1	88
	0	73	1	57
	0	54	1	56
	0	99	1	23
	0	92	1	84
	0	90	1	32
	0	67	1	8
	0	70	1	74
	0	59	1	83
	0	49	1	87
	0	85	1	90
	0	76	1	91
	0	96	1	35
	0	9	1	7
	0	32	1	48
	0	22	1	62
	0	73	1	47
	0	89	1	74
	0	27	1	17
	0	14	1	73
	0	56	1	34
	0	98	1	95
	0	20	1	21
	0	56	1	63
SSD
M0
0	51	25	49	45	76	31	19	107	99	86	3	77	8	58	103	47	41	28	34	73	50	33	5	77	62	29	52	20	74	
54	0	101	67	63	95	76	31	13	4	56	35	50	68	16	6	52	72	65	56	32	33	42	55	79	57	66	7	75	75	
38	7	0	18	62	82	44	35	48	62	12	3	5	67	11	20	27	37	28	70	90	61	56	11	64	25	43	47	31	38	
43	15	24	0	57	62	62	63	44	75	7	27	72	43	40	92	57	47	43	44	79	8	19	64	9	43	29	47	76	50	
52	5	85	20	0	31	42	28	61	73	51	84	34	4	12	82	52	89	58	39	27	51	46	57	58	36	49	6	21	75	
46	20	53	35	14	0	28	43	46	10	66	43	38	19	27	58	12	86	51	54	42	47	1	30	22	9	27	21	36	56	
7	61	24	63	74	103	0	93	79	83	24	24	97	22	66	95	102	85	106	112	75	105	45	83	102	94	58	81	96	97	
84	79	29	48	84	114	75	0	20	29	87	86	80	1	92	62	84	32	9	71	51	84	27	44	90	61	55	42	93	52	
63	10	75	31	10	40	34	39	0	63	62	93	34	15	23	75	63	47	50	50	38	62	6	47	65	26	44	17	32	73	
80	57	35	42	51	66	41	67	86	0	103	29	76	47	64	16	79	12	75	66	79	40	45	20	13	47	65	12	20	30	
66	40	44	70	59	91	34	83	85	71	0	27	29	58	58	62	75	34	58	62	5	26	83	2	52	34	52	56	72	58	
57	10	43	25	4	36	26	33	47	75	56	0	28	9	17	44	2	37	63	44	32	35	30	59	41	38	46	11	5	59	
37	60	19	21	64	55	72	78	77	29	90	12	0	69	54	7	70	61	54	57	25	22	80	52	72	53	67	65	86	64	
50	29	81	41	23	55	60	30	46	78	75	73	9	0	36	83	49	52	16	36	51	13	30	81	73	60	46	30	39	5	
75	53	66	68	47	79	37	71	41	30	82	13	14	52	0	11	74	47	12	61	52	46	36	1	47	81	71	54	16	70	
15	14	49	19	8	40	48	22	21	66	60	64	43	13	21	0	14	74	10	1	36	56	43	38	44	29	11	15	30	51	
44	15	14	44	31	3	9	47	74	64	67	23	61	36	36	74	0	43	80	38	59	4	55	54	27	61	48	27	53	12	
52	39	57	35	74	9	27	25	59	45	67	40	37	76	27	57	61	0	50	48	102	12	36	29	47	8	26	11	77	8	
82	85	84	100	79	21	69	24	77	82	47	84	91	80	18	88	11	79	0	99	75	75	73	55	85	81	14	64	48	29	
5	50	39	9	48	80	38	12	70	56	58	54	48	53	61	68	4	89	43	0	76	57	90	40	34	19	1	12	70	66	
41	3	69	37	63	66	68	58	55	86	64	86	78	31	33	90	50	40	89	37	0	1	46	70	15	49	47	58	69	21	
18	73	46	32	71	43	48	35	93	68	80	75	71	72	10	74	27	17	66	14	95	0	36	53	38	42	24	35	46	20	
81	5	28	49	28	57	59	57	90	7	59	45	63	33	41	73	36	96	23	68	56	78	0	61	79	40	57	30	50	82	
66	19	61	34	13	42	19	42	20	10	65	72	42	18	26	36	66	83	19	53	41	45	40	0	72	50	33	20	15	69	
46	27	45	42	21	26	26	27	58	44	70	44	36	7	34	56	55	45	49	42	49	6	64	28	0	7	25	28	43	48	
64	17	35	22	73	76	5	77	37	23	61	53	15	54	52	35	39	63	28	60	91	24	80	7	25	0	4	8	55	33	
67	18	14	36	37	69	9	66	52	49	1	14	41	14	50	79	68	34	47	63	65	27	84	41	87	59	0	44	59	69	
