30  4  1
4
	0	1	1	86	2	14	3	73
	0	76	1	82	2	89	3	63
	0	61	1	75	2	93	3	17
	0	45	1	42	2	97	3	24
	0	93	1	49	2	61	3	84
	0	93	1	40	2	53	3	84
	0	73	1	9	2	30	3	56
	0	46	1	74	2	60	3	88
	0	8	1	49	2	26	3	68
	0	97	1	93	2	22	3	73
	0	86	1	83	2	37	3	42
	0	85	1	27	2	6	3	87
	0	47	1	31	2	41	3	35
	0	21	1	76	2	94	3	10
	0	97	1	64	2	16	3	85
	0	30	1	56	2	100	3	79
	0	42	1	98	2	31	3	66
	0	35	1	2	2	81	3	26
	0	66	1	51	2	20	3	56
	0	69	1	21	2	26	3	19
	0	26	1	54	2	33	3	1
	0	14	1	12	2	23	3	3
	0	89	1	16	2	73	3	88
	0	80	1	31	2	10	3	58
	0	99	1	50	2	14	3	33
	0	6	1	18	2	8	3	59
	0	67	1	51	2	93	3	63
	0	99	1	83	2	33	3	35
	0	2	1	30	2	93	3	8
	0	2	1	42	2	90	3	49
SSD
M0
0	26	4	2	4	33	6	26	30	28	31	28	6	3	32	6	29	7	23	28	28	7	17	11	28	25	7	30	24	23	
35	0	8	36	10	36	25	6	45	40	4	29	3	21	17	9	8	42	35	31	45	39	26	47	38	29	5	2	46	47	
16	24	0	3	10	26	5	24	15	4	11	22	17	20	15	23	9	7	24	29	8	20	32	9	8	31	24	4	4	16	
27	31	5	0	1	11	22	12	10	14	14	19	6	30	21	6	17	13	27	24	14	12	1	15	11	2	20	12	10	3	
13	38	18	16	0	23	12	14	9	16	16	42	8	16	24	20	6	6	26	23	23	19	2	25	24	26	19	27	23	35	
19	28	24	1	24	0	19	12	22	25	22	24	26	4	31	19	29	25	16	33	6	17	1	19	35	26	27	24	22	15	
26	13	31	28	15	35	0	19	31	39	5	21	17	30	1	7	12	21	9	45	8	24	23	18	29	28	21	35	41	40	
31	11	24	26	25	22	8	0	18	23	26	28	20	20	30	31	26	21	45	32	23	2	23	24	6	27	4	21	19	12	
9	21	8	12	8	6	16	26	0	10	13	34	16	13	17	5	13	9	33	6	6	2	27	11	27	18	2	12	6	18	
22	26	21	3	1	28	9	23	24	0	4	31	16	25	14	29	8	6	32	34	7	7	21	8	6	8	18	9	3	22	
27	17	26	14	5	24	6	36	10	7	0	6	22	27	7	23	11	13	10	24	24	20	39	29	1	33	20	30	24	36	
17	27	3	20	22	21	24	1	7	8	20	0	24	21	32	20	22	18	31	21	21	17	32	8	29	20	17	27	21	24	
26	16	22	19	20	14	23	27	16	15	18	25	0	5	22	29	6	13	34	30	15	22	36	16	21	12	1	13	11	9	
12	9	17	8	5	27	19	35	17	15	10	24	19	0	15	18	31	20	8	30	13	11	30	24	10	1	20	26	24	17	
6	28	11	9	11	32	13	27	33	11	14	34	13	10	0	1	14	10	12	32	9	14	16	12	25	32	14	9	7	26	
5	25	10	8	10	17	12	32	29	20	30	34	12	9	34	0	30	7	29	30	27	6	22	17	30	21	13	29	23	22	
4	21	9	7	9	11	7	28	18	1	25	14	11	8	6	11	0	3	28	5	16	12	22	16	31	26	11	20	18	11	
13	19	14	16	18	13	20	6	10	6	2	11	20	14	20	3	16	0	21	24	13	16	30	14	16	18	20	12	9	3	
3	6	8	6	3	20	6	17	9	7	10	26	10	7	14	10	10	3	0	5	7	7	21	8	30	25	11	9	3	10	
37	38	13	40	40	36	31	38	26	38	30	38	1	21	26	4	5	9	24	0	27	33	13	33	23	42	36	7	34	27	
20	35	25	23	25	22	19	5	26	5	14	35	19	15	18	9	14	10	5	32	0	28	38	12	32	31	19	11	7	19	
15	5	8	16	20	12	15	20	9	7	10	18	12	4	14	22	10	6	33	20	7	0	29	8	22	17	9	9	3	2	
36	28	26	20	17	2	11	36	20	20	5	11	29	3	27	7	15	19	19	5	20	10	0	5	26	17	9	22	16	26	
