10  2  1
2
	0	55	1	83
	0	10	1	6
	0	64	1	18
	0	1	1	71
	0	89	1	82
	0	6	1	15
	0	86	1	3
	0	94	1	1
	0	11	1	99
	0	29	1	96
SSD
M0
0	1	1	1	3	3	7	4	8	7	
9	0	4	8	2	9	4	9	3	4	
5	5	0	3	4	3	7	8	5	8	
1	2	5	0	7	2	7	7	7	7	
5	6	3	3	0	3	3	4	7	5	
2	3	6	3	5	0	7	8	7	9	
6	7	2	4	2	2	0	9	1	2	
5	6	9	3	1	6	8	0	8	7	
1	6	5	3	1	6	4	1	0	4	
6	7	6	4	3	7	5	9	5	0	
M1
0	4	3	2	1	1	7	4	6	4	
3	0	2	2	6	6	6	1	3	3	
3	6	0	9	1	6	7	4	6	4	
6	3	1	0	4	5	7	1	2	3	
6	4	5	8	0	2	9	1	3	3	
5	1	8	2	7	0	2	8	6	1	
4	1	9	7	9	5	0	8	2	4	
5	2	3	8	4	4	7	0	1	1	
1	1	5	9	2	1	7	8	0	1	
1	2	1	3	6	5	7	6	4	0	
