30  2  1
2
	0	68	1	35
	0	68	1	15
	0	11	1	31
	0	97	1	9
	0	34	1	77
	0	17	1	61
	0	32	1	81
	0	21	1	75
	0	5	1	13
	0	44	1	39
	0	44	1	30
	0	85	1	17
	0	16	1	45
	0	45	1	68
	0	45	1	30
	0	51	1	80
	0	81	1	95
	0	7	1	74
	0	94	1	64
	0	4	1	13
	0	41	1	45
	0	48	1	34
	0	95	1	83
	0	18	1	83
	0	35	1	16
	0	48	1	17
	0	20	1	93
	0	98	1	100
	0	17	1	13
	0	60	1	30
SSD
M0
0	63	78	9	49	103	26	87	68	83	14	70	65	71	78	19	46	64	79	59	67	10	8	64	73	46	60	15	70	8	
43	0	59	56	67	61	63	82	70	81	76	62	51	18	68	47	67	43	34	60	15	4	26	65	7	37	54	70	40	51	
41	30	0	16	48	48	53	28	12	38	6	47	21	73	2	53	36	40	52	31	29	29	36	23	45	15	69	21	50	6	
42	33	43	0	32	68	26	25	41	38	31	7	21	76	30	5	55	40	30	31	58	32	12	1	45	47	47	41	24	39	
36	53	45	30	0	27	51	47	35	79	44	42	16	59	50	21	32	8	51	25	45	40	30	49	39	41	62	11	33	11	
34	23	15	29	43	0	60	30	5	64	32	56	30	62	19	33	57	33	7	24	22	1	29	49	37	13	51	34	44	32	
3	29	21	6	25	45	0	36	11	55	37	33	7	56	34	23	34	10	69	1	28	19	6	55	15	17	2	11	12	33	
50	61	20	39	41	29	23	0	43	19	37	23	14	58	29	59	67	48	53	39	38	47	33	54	39	5	36	49	1	37	
24	13	5	19	46	62	64	20	0	54	22	46	20	69	18	36	47	23	64	14	12	12	19	39	28	30	61	24	34	22	
36	20	17	31	37	35	58	32	7	0	34	32	26	49	30	31	50	26	35	26	21	24	31	6	40	42	48	1	36	34	
39	28	20	34	54	77	79	35	10	60	0	12	35	45	33	51	29	38	52	29	27	27	34	23	43	45	62	12	49	37	
37	54	46	18	33	70	52	30	36	70	45	0	17	60	43	22	33	9	68	26	35	53	18	40	40	42	75	36	50	43	
20	34	26	14	11	37	61	40	16	63	14	10	0	64	39	29	42	18	48	9	33	33	14	38	23	25	68	19	33	10	
32	49	41	26	48	65	26	56	31	75	50	53	27	0	53	34	50	30	33	21	28	48	26	75	35	37	25	31	45	27	
18	7	11	27	29	66	48	44	32	60	28	11	13	26	0	18	29	5	74	22	42	30	27	45	36	37	47	32	46	28	
47	60	40	5	35	55	47	49	46	25	15	11	27	33	53	0	43	19	9	36	56	63	36	66	30	52	12	31	60	13	
26	20	61	60	54	60	81	77	65	80	65	50	35	70	72	51	0	38	72	55	75	78	57	43	69	71	33	11	73	61	
21	38	30	15	17	54	36	32	20	64	29	27	1	44	43	6	17	0	65	10	30	37	15	40	24	26	64	20	34	27	
33	14	34	35	34	65	60	38	44	40	42	38	12	2	16	19	9	42	0	35	61	42	40	3	49	51	49	33	33	38	
7	24	16	1	28	44	48	31	6	50	32	28	2	51	29	18	29	5	66	0	23	23	1	50	10	12	55	6	20	28	
27	44	29	21	31	33	26	51	26	70	22	34	22	55	42	38	25	25	57	16	0	43	21	63	30	32	8	26	40	46	
31	48	30	8	25	45	11	38	30	61	47	38	18	13	34	26	47	23	69	20	47	0	25	56	34	22	2	30	44	6	
1	56	56	52	49	33	20	36	54	3	52	48	22	75	4	67	45	54	56	47	55	34	0	53	61	25	28	48	58	40	
