10  2  1
2
	0	48	1	43
	0	30	1	15
	0	15	1	96
	0	88	1	55
	0	15	1	20
	0	18	1	10
	0	99	1	86
	0	90	1	99
	0	55	1	1
	0	63	1	63
SSD
M0
0	23	1	22	32	65	46	54	25	74	
47	0	5	42	11	67	28	1	29	69	
27	41	0	47	16	49	33	41	9	58	
54	38	43	0	45	20	4	9	31	6	
23	10	16	16	0	58	2	10	40	43	
45	32	22	38	7	0	24	32	46	6	
50	37	43	43	12	28	0	37	67	3	
8	79	57	1	83	58	20	0	57	82	
1	13	36	71	49	45	66	44	0	69	
67	40	53	32	53	43	70	57	11	0	
M1
0	54	53	5	55	6	14	32	11	23	
59	0	45	35	62	71	2	15	36	34	
87	85	0	46	89	93	64	19	30	42	
63	25	16	0	87	64	7	55	59	26	
80	51	20	23	0	57	68	55	54	13	
80	38	37	30	39	0	55	68	89	13	
52	38	17	57	14	79	0	3	55	11	
78	42	51	34	29	53	57	0	18	30	
59	76	69	15	83	85	71	20	0	11	
4	84	5	52	22	36	6	79	58	0	
