10  4  1
4
	0	14	1	17	2	44	3	89
	0	82	1	98	2	11	3	83
	0	61	1	89	2	1	3	84
	0	21	1	36	2	68	3	33
	0	77	1	75	2	96	3	41
	0	18	1	12	2	91	3	24
	0	35	1	79	2	72	3	22
	0	26	1	73	2	44	3	41
	0	77	1	93	2	81	3	23
	0	61	1	27	2	53	3	55
SSD
M0
0	89	57	60	33	20	55	72	49	4	
32	0	78	5	18	48	56	57	28	38	
50	26	0	64	36	7	21	16	36	13	
6	70	52	0	10	40	58	51	68	24	
56	97	41	86	0	13	33	35	42	42	
25	88	93	60	72	0	17	34	11	32	
23	37	92	19	50	57	0	69	12	41	
69	54	43	84	99	99	65	0	75	19	
50	37	70	35	66	59	72	85	0	68	
66	63	30	54	50	35	46	87	50	0	
M1
0	27	9	3	47	31	62	23	77	15	
28	0	13	2	72	76	69	68	76	14	
54	85	0	54	34	63	12	82	18	18	
46	8	7	0	91	80	82	68	93	53	
51	33	48	55	0	13	38	74	66	33	
57	31	23	30	4	0	43	49	74	89	
90	44	73	33	56	40	0	26	79	77	
97	77	54	51	79	98	36	0	47	93	
73	51	8	78	52	36	6	30	0	62	
53	53	13	9	69	69	76	79	35	0	
M2
0	66	16	73	26	50	28	25	26	45	
28	0	27	66	57	9	39	18	19	56	
41	55	0	56	29	75	85	8	51	28	
19	64	8	0	38	12	63	17	38	11	
16	40	76	22	0	14	7	61	16	49	
32	68	12	69	27	0	90	21	7	41	
18	1	39	54	66	21	0	27	28	47	
42	3	41	4	71	23	38	0	23	54	
50	37	75	59	81	57	83	35	0	85	
18	4	42	10	72	22	54	33	25	0	
M3
0	28	24	25	16	23	48	71	24	55	
56	0	48	67	62	15	15	38	38	40	
71	28	0	72	16	66	11	34	11	36	
89	90	66	0	64	79	35	51	11	39	
47	55	94	40	0	79	35	46	11	44	
70	30	9	67	58	0	70	86	80	9	
82	53	45	61	25	60	0	1	1	3	
51	88	93	73	54	89	29	0	21	15	
84	57	68	84	30	63	1	24	0	26	
89	84	23	3	69	31	40	37	16	0	
