20  2  1
2
	0	86	1	52
	0	56	1	32
	0	9	1	62
	0	36	1	12
	0	70	1	42
	0	58	1	66
	0	89	1	85
	0	98	1	100
	0	14	1	12
	0	76	1	95
	0	16	1	91
	0	61	1	89
	0	45	1	22
	0	73	1	69
	0	14	1	76
	0	82	1	20
	0	19	1	20
	0	16	1	41
	0	27	1	68
	0	19	1	11
SSD
M0
0	41	19	18	33	9	8	1	17	31	17	34	4	33	21	40	31	43	3	41	
25	0	43	30	17	23	17	20	36	10	7	9	19	22	10	20	25	40	14	20	
9	34	0	7	32	7	38	31	44	29	4	39	25	39	32	12	3	37	33	25	
30	28	27	0	48	36	32	4	25	12	38	33	6	31	15	7	11	37	30	37	
4	20	38	7	0	34	42	27	42	26	10	11	31	1	34	40	7	43	37	21	
23	1	29	15	46	0	47	20	19	33	20	9	29	23	4	9	28	33	32	26	
1	31	23	37	8	33	0	12	39	2	18	39	39	38	32	26	35	38	20	18	
3	34	1	17	42	17	1	0	13	28	14	31	18	17	28	4	13	1	6	27	
20	45	2	18	24	12	34	4	0	23	15	12	34	13	23	23	14	48	3	36	
24	1	6	22	29	22	8	12	31	0	19	45	26	37	35	27	2	9	26	17	
26	41	41	25	12	12	43	11	39	27	0	44	5	34	27	30	22	17	26	26	
31	24	16	25	16	26	45	6	2	6	21	0	17	23	29	20	10	11	19	3	
25	23	18	22	5	32	28	24	6	18	31	2	0	29	32	39	15	5	12	9	
14	25	17	14	31	10	35	32	43	35	5	16	26	0	40	3	29	24	27	39	
34	13	24	33	28	7	43	4	26	19	29	33	12	5	0	34	28	26	31	8	
15	31	39	4	7	25	23	13	24	2	45	16	19	10	4	0	21	41	39	22	
17	12	22	18	27	8	16	42	24	29	35	27	6	17	44	14	0	31	11	19	
4	32	22	1	42	26	38	14	6	25	33	23	1	29	11	43	12	0	23	33	
13	41	26	7	39	4	41	28	10	44	11	7	4	3	43	46	27	44	0	20	
18	2	14	6	33	12	25	20	2	38	14	9	26	1	38	34	1	34	4	0	
M1
0	38	23	21	39	17	27	3	5	5	5	26	37	12	1	25	12	25	15	22	
23	0	37	24	11	3	28	27	42	34	12	2	39	28	26	5	2	21	1	6	
3	5	0	43	19	40	24	20	47	36	22	35	13	7	7	11	24	33	19	30	
31	8	24	0	27	17	26	27	6	30	8	20	38	10	11	14	4	25	9	14	
16	24	23	4	0	30	13	5	5	31	24	6	16	5	16	27	20	37	22	22	
29	32	6	33	47	0	3	8	9	5	34	35	31	5	28	28	11	5	26	12	
37	27	11	13	15	11	0	37	23	42	33	28	24	1	29	39	19	8	19	20	
12	33	14	39	4	48	33	0	34	32	13	14	8	14	13	33	40	2	27	35	
22	21	6	25	41	31	10	26	0	39	13	28	20	12	29	10	40	20	5	5	
36	21	27	31	4	35	27	26	9	0	34	12	17	32	36	31	27	38	26	26	
5	3	30	36	36	11	24	11	37	47	0	35	3	4	5	25	14	5	36	37	
20	4	13	4	4	33	9	42	4	28	11	0	36	26	12	26	7	5	21	21	
32	3	5	13	19	38	11	27	31	30	20	20	0	16	15	11	29	15	31	39	
36	35	3	29	19	38	16	2	2	4	26	20	32	0	40	24	7	25	19	19	
43	43	7	36	11	37	13	43	43	34	26	39	48	28	0	5	19	9	34	32	
18	45	36	30	24	32	13	34	18	9	36	14	27	3	45	0	30	2	9	19	
12	22	38	2	24	31	6	39	20	13	22	11	20	8	13	28	0	28	23	28	
21	21	7	1	13	8	23	18	19	12	12	27	31	23	13	17	17	0	21	4	
6	22	23	29	22	3	40	18	18	37	33	25	43	34	48	31	45	35	0	35	
6	31	26	11	25	40	27	10	29	28	19	12	22	11	20	37	27	4	32	0	
