20  8  1
8
	0	10	1	94	2	54	3	47	4	58	5	70	6	13	7	51
	0	44	1	90	2	35	3	27	4	5	5	29	6	40	7	52
	0	36	1	64	2	69	3	64	4	72	5	81	6	100	7	10
	0	88	1	10	2	44	3	83	4	12	5	3	6	5	7	95
	0	45	1	65	2	26	3	80	4	29	5	85	6	66	7	42
	0	3	1	55	2	69	3	68	4	36	5	65	6	18	7	87
	0	48	1	89	2	4	3	39	4	28	5	38	6	25	7	94
	0	28	1	16	2	16	3	21	4	95	5	13	6	69	7	1
	0	55	1	33	2	93	3	48	4	70	5	22	6	20	7	62
	0	37	1	56	2	64	3	37	4	95	5	96	6	85	7	3
	0	46	1	38	2	14	3	67	4	32	5	88	6	42	7	81
	0	9	1	56	2	81	3	65	4	99	5	55	6	51	7	47
	0	39	1	37	2	38	3	4	4	35	5	100	6	50	7	22
	0	93	1	60	2	46	3	99	4	100	5	65	6	28	7	69
	0	60	1	95	2	4	3	13	4	9	5	80	6	86	7	83
	0	81	1	16	2	65	3	71	4	86	5	78	6	72	7	79
	0	7	1	55	2	40	3	80	4	64	5	50	6	100	7	86
	0	75	1	23	2	88	3	48	4	7	5	73	6	52	7	55
	0	26	1	82	2	77	3	22	4	62	5	78	6	62	7	66
	0	53	1	73	2	34	3	21	4	49	5	92	6	72	7	41
SSD
M0
0	37	2	21	17	22	9	25	34	22	46	2	2	27	44	23	14	23	30	14	
7	0	19	26	22	11	19	29	2	11	9	19	8	16	32	12	3	12	32	31	
32	18	0	10	2	15	6	26	22	24	37	3	16	20	42	16	7	16	36	7	
14	16	4	0	25	27	33	23	5	30	2	26	26	29	39	4	35	38	27	22	
28	18	39	28	0	15	19	14	4	37	25	33	3	5	11	13	20	21	23	38	
30	24	24	12	26	0	21	31	34	22	29	15	20	2	27	11	5	14	18	27	
23	17	24	28	24	22	0	6	5	17	5	9	7	11	30	14	14	12	27	13	
35	29	43	25	31	18	6	0	6	15	25	20	41	1	41	32	26	29	14	13	
10	6	22	13	18	42	29	8	0	3	29	22	22	37	1	9	34	2	32	30	
12	39	22	20	1	19	17	5	37	0	12	7	22	10	43	19	11	16	40	29	
26	4	20	23	29	18	6	10	41	27	0	14	9	5	10	18	10	13	8	13	
25	34	22	10	6	11	19	14	44	13	43	0	18	16	41	12	3	12	32	26	
43	34	29	23	45	26	9	2	2	35	37	33	0	31	43	3	18	7	14	29	
1	5	13	27	5	12	6	32	15	31	44	13	13	0	2	4	14	23	8	21	
29	3	14	27	39	12	20	7	41	21	29	28	19	17	0	13	4	8	33	28	
43	7	37	23	21	10	30	13	3	17	13	28	10	15	40	0	18	27	24	5	
18	24	12	16	30	1	9	19	36	10	33	19	8	6	31	2	0	2	22	31	
18	3	26	24	20	18	30	7	18	2	5	5	30	23	21	18	17	0	7	38	
3	36	15	23	8	14	22	30	8	23	25	15	15	19	36	15	6	15	0	27	
41	1	29	8	6	8	12	42	42	33	33	21	9	13	38	22	16	25	29	0	
M1
0	39	14	10	12	21	22	28	29	23	29	15	1	20	8	27	48	4	16	18	
20	0	38	4	22	15	24	35	19	41	32	5	23	25	44	21	47	25	31	22	
39	31	0	11	22	22	19	29	25	1	8	27	37	31	11	24	40	9	9	2	
47	30	30	0	8	1	10	36	24	27	32	6	34	11	36	7	39	11	26	8	
44	42	35	3	0	7	23	3	27	32	7	19	25	24	34	20	9	9	12	21	
2	20	45	39	37	0	26	38	22	39	42	43	33	10	44	48	49	42	24	19	
47	23	45	26	32	28	0	9	33	41	31	4	31	14	47	43	4	47	7	27	
25	44	45	42	7	3	46	0	8	31	14	49	6	41	42	40	47	42	4	41	
11	9	24	31	36	23	47	38	0	21	30	9	49	10	13	3	29	5	22	2	
14	12	18	22	9	22	42	24	30	0	27	19	9	22	29	9	31	10	28	8	
17	6	30	15	19	2	5	12	36	33	0	31	34	19	32	7	35	36	20	12	
40	37	42	27	25	21	22	2	1	35	32	0	24	26	38	37	22	15	22	2	
42	2	48	39	29	32	31	49	23	2	7	45	0	30	21	39	29	44	48	44	
27	11	8	41	1	40	8	47	2	31	39	10	37	0	10	30	19	14	28	8	
48	38	21	30	32	11	47	10	34	39	29	27	30	14	0	28	9	39	30	16	
24	7	7	12	30	23	32	46	19	39	17	13	45	17	47	0	36	29	3	4	
3	15	35	27	37	11	27	45	17	41	7	39	31	44	47	39	0	24	41	5	
26	44	4	44	42	3	23	19	2	37	2	23	26	45	24	38	43	0	25	13	
31	25	33	47	5	35	12	31	25	45	41	10	33	10	8	43	18	26	0	13	
23	19	2	19	28	23	39	5	8	16	35	6	12	38	42	21	29	29	23	0	
M2
0	9	40	19	25	5	12	47	32	32	16	40	27	46	38	18	19	6	45	6	
37	0	10	20	12	31	33	9	36	28	20	28	11	30	41	24	28	31	22	6	
24	13	0	26	18	38	25	1	19	8	19	2	29	37	46	16	32	31	12	15	
21	26	32	0	9	4	18	10	29	28	27	18	18	28	44	18	25	15	40	28	
12	18	6	16	0	39	28	35	27	43	46	1	41	36	37	32	5	8	34	2	
30	32	23	13	27	0	25	1	11	1	10	20	19	37	10	31	18	17	20	13	
1	44	27	27	9	27	0	40	19	41	37	30	11	49	22	2	3	2	29	19	
13	21	6	31	10	39	8	0	14	33	38	3	12	20	33	14	15	14	20	26	
6	41	47	3	27	21	33	38	0	46	38	37	42	6	34	39	27	33	38	38	
21	36	44	44	28	7	16	45	39	0	36	28	30	46	21	2	19	22	31	7	
10	43	47	23	33	23	29	46	2	14	0	41	23	16	31	29	19	35	23	11	
8	28	27	27	5	43	47	23	16	38	29	0	20	18	23	19	7	25	25	26	
30	9	34	11	29	29	40	32	22	20	16	44	0	3	1	26	6	22	11	2	
17	8	23	29	5	29	12	48	22	3	9	24	15	0	29	3	19	16	39	33	
25	18	47	23	24	26	36	41	17	15	11	47	5	36	0	21	27	17	6	36	
2	2	34	32	30	11	21	16	26	12	20	6	8	28	5	0	28	7	15	24	
8	22	11	4	11	14	3	44	15	4	21	6	18	9	28	9	0	9	36	26	
12	13	17	29	20	14	7	9	24	21	8	19	22	1	30	3	14	0	30	30	
4	28	32	41	12	16	10	10	12	1	28	29	25	13	36	7	13	16	0	13	
27	20	39	13	29	27	34	36	22	20	16	34	10	25	1	20	26	4	11	0	
M3
0	11	41	21	46	23	23	11	23	38	21	1	11	38	33	16	13	14	39	46	
