10  8  1
8
	0	14	1	28	2	32	3	30	4	77	5	76	6	8	7	6
	0	11	1	72	2	72	3	59	4	84	5	68	6	12	7	83
	0	10	1	48	2	98	3	34	4	56	5	84	6	43	7	90
	0	3	1	51	2	59	3	27	4	33	5	93	6	16	7	49
	0	59	1	85	2	100	3	82	4	17	5	11	6	37	7	28
	0	80	1	56	2	25	3	16	4	73	5	97	6	84	7	20
	0	91	1	18	2	36	3	20	4	56	5	3	6	56	7	24
	0	61	1	75	2	58	3	78	4	79	5	82	6	18	7	38
	0	57	1	50	2	41	3	79	4	99	5	55	6	18	7	54
	0	24	1	92	2	44	3	46	4	44	5	25	6	85	7	62
SSD
M0
0	3	23	5	18	32	17	15	52	45	
35	0	48	30	43	18	32	56	40	32	
62	54	0	47	46	32	41	21	19	14	
12	4	15	0	10	25	9	23	44	37	
4	21	41	23	0	31	35	22	36	63	
67	59	21	52	65	0	3	52	30	38	
36	2	12	43	56	5	0	43	41	36	
25	42	9	44	57	48	56	0	20	23	
70	80	90	73	45	71	38	98	0	45	
24	16	21	9	22	37	21	35	48	0	
M1
0	75	41	67	43	18	75	93	49	30	
87	0	74	45	65	25	82	60	86	47	
72	17	0	53	91	75	84	4	65	86	
8	81	37	0	12	54	63	64	45	26	
75	14	48	16	0	31	77	38	10	56	
28	50	42	6	55	0	1	68	24	83	
9	31	50	72	36	55	0	83	86	67	
43	88	42	58	56	78	43	0	25	22	
42	13	77	11	19	39	76	44	0	21	
56	7	51	63	9	19	36	53	75	0	
M2
0	11	73	95	72	85	35	79	73	75	
17	0	69	73	31	17	7	39	13	61	
48	34	0	27	67	40	35	1	54	4	
30	73	46	0	28	84	49	63	25	51	
36	25	89	79	0	97	53	87	87	77	
66	61	73	48	2	0	11	29	38	19	
19	34	26	30	85	58	0	8	45	76	
72	69	68	47	45	22	58	0	10	10	
60	75	66	53	82	73	37	36	0	70	
18	44	43	99	67	57	85	58	96	0	
M3
0	16	81	71	55	29	43	76	43	8	
26	0	67	43	66	40	29	58	65	17	
72	32	0	64	59	48	20	54	50	51	
86	1	74	0	6	33	54	47	85	43	
60	45	54	51	0	26	17	31	62	34	
74	7	39	62	10	0	79	74	64	73	
34	8	18	71	19	43	0	39	71	11	
86	26	17	62	6	73	59	0	72	73	
77	51	13	67	62	40	23	21	0	54	
61	48	47	55	37	63	91	83	84	0	
M4
0	43	81	9	98	47	66	63	11	24	
86	0	61	27	81	5	52	76	50	63	
84	94	0	46	69	67	4	26	34	52	
76	52	68	0	68	13	52	41	90	3	
22	44	22	38	0	74	64	10	68	16	
52	46	47	15	97	0	7	18	74	15	
33	71	70	60	62	84	0	2	70	60	
37	23	51	13	52	59	58	0	75	9	
21	58	99	29	92	37	67	35	0	41	
29	12	21	38	51	14	81	48	89	0	
M5
0	92	10	95	58	19	73	91	28	46	
44	0	68	11	20	33	35	26	10	32	
12	69	0	64	18	18	33	18	37	3	
38	82	27	0	31	24	40	67	1	32	
71	40	53	37	0	7	4	44	66	68	
25	96	65	10	75	0	55	83	39	30	
91	54	90	30	64	82	0	61	89	98	
5	2	44	65	73	19	33	0	57	94	
59	79	3	55	57	75	62	11	0	70	
35	88	58	36	53	69	68	40	87	0	
M6
0	52	17	48	30	42	12	66	53	20	
79	0	28	49	15	63	11	50	27	69	
43	60	0	66	34	51	63	30	2	46	
24	14	14	0	21	24	30	46	53	52	
57	66	20	85	0	80	60	41	24	68	
57	13	17	23	40	0	1	54	52	62	
13	35	1	5	42	29	0	46	46	36	
81	83	66	53	9	47	26	0	43	83	
46	40	66	46	14	38	54	10	0	26	
74	27	67	78	35	9	17	24	66	0	
M7
0	45	6	44	86	30	28	70	56	13	
36	0	24	86	14	65	59	51	84	43	
53	57	0	14	63	7	71	37	48	32	
50	55	30	0	28	31	20	44	46	57	
58	52	21	59	0	74	17	9	88	1	
26	77	38	47	36	0	60	54	45	30	
67	11	70	99	88	38	0	91	84	86	
11	40	23	45	97	47	45	0	41	15	
59	98	28	11	73	38	74	32	0	73	
38	40	50	88	49	43	5	82	53	0	
