10  6  1
6
	0	4	1	50	2	40	3	83	4	71	5	68
	0	28	1	73	2	69	3	3	4	95	5	49
	0	12	1	92	2	23	3	6	4	62	5	59
	0	7	1	90	2	35	3	80	4	27	5	62
	0	53	1	29	2	23	3	98	4	2	5	34
	0	37	1	3	2	31	3	46	4	62	5	8
	0	90	1	78	2	30	3	71	4	87	5	84
	0	1	1	20	2	23	3	82	4	62	5	89
	0	28	1	32	2	37	3	37	4	18	5	37
	0	53	1	71	2	24	3	20	4	42	5	92
SSD
M0
0	72	41	47	38	36	7	84	3	19	
23	0	44	41	59	23	34	11	30	16	
64	32	0	7	25	2	35	71	32	26	
66	18	62	0	11	69	21	57	72	12	
58	51	50	26	0	36	38	74	26	45	
30	26	43	1	3	0	29	44	25	20	
69	59	58	34	52	72	0	34	76	48	
78	54	32	51	47	46	79	0	76	13	
4	43	10	18	23	5	15	64	0	27	
12	43	16	18	36	30	23	82	19	0	
M1
0	2	40	26	12	48	48	51	13	14	
70	0	23	89	66	75	67	90	65	62	
14	34	0	25	49	10	14	72	26	30	
9	52	70	0	71	90	78	56	11	43	
11	19	12	22	0	7	7	46	15	70	
1	53	66	12	53	0	1	95	13	65	
51	2	2	62	11	47	0	78	24	34	
49	46	38	58	79	59	63	0	70	4	
58	86	66	53	72	54	58	92	0	92	
40	38	55	3	39	59	45	38	20	0	
M2
0	21	20	27	43	18	21	9	33	47	
5	0	4	55	63	47	26	39	23	30	
56	76	0	28	59	20	22	68	68	31	
26	68	35	0	5	47	26	75	36	51	
94	42	37	41	0	19	60	84	8	76	
53	49	72	51	12	0	51	77	43	26	
73	48	31	71	7	39	0	79	38	46	
42	1	71	40	11	8	62	0	42	15	
60	13	8	58	52	15	15	84	0	33	
3	51	63	1	41	13	23	27	21	0	
M3
0	76	57	14	87	26	66	27	43	17	
52	0	81	54	33	57	40	12	26	63	
2	14	0	22	50	2	47	12	19	24	
2	55	64	0	12	16	57	2	28	24	
30	40	95	50	0	41	60	26	69	98	
22	4	33	35	40	0	3	19	33	32	
36	28	41	60	64	32	0	43	47	1	
52	64	44	13	56	52	79	0	5	38	
40	52	32	60	23	16	65	9	0	62	
24	40	20	48	54	12	61	38	26	0	
M4
0	44	52	1	29	42	58	32	2	77	
34	0	47	47	60	71	86	93	71	79	
30	76	0	33	57	43	19	33	62	86	
56	16	25	0	16	15	58	36	2	49	
38	59	55	58	0	11	65	32	9	75	
57	43	57	5	48	0	16	43	9	81	
61	53	24	52	58	61	0	37	3	48	
5	10	36	4	2	7	69	0	13	42	
66	32	81	31	71	40	38	16	0	68	
43	43	8	63	3	13	47	37	14	0	
M5
0	64	2	80	39	71	50	87	20	81	
89	0	16	5	72	32	71	67	82	79	
66	3	0	57	83	63	57	49	12	44	
83	19	64	0	74	34	52	20	50	12	
66	80	61	36	0	80	4	70	75	74	
49	95	78	40	32	0	31	67	60	56	
61	50	37	49	50	10	0	50	16	40	
62	37	91	53	38	5	3	0	52	30	
17	31	31	50	34	14	8	33	0	78	
51	76	97	86	16	85	54	83	36	0	
