20  8  1
8
	0	86	1	2	2	32	3	46	4	33	5	31	6	16	7	2
	0	82	1	84	2	100	3	83	4	71	5	80	6	56	7	70
	0	38	1	23	2	71	3	47	4	73	5	5	6	87	7	7
	0	6	1	55	2	30	3	45	4	97	5	20	6	2	7	85
	0	45	1	1	2	57	3	46	4	26	5	93	6	12	7	37
	0	37	1	11	2	41	3	34	4	14	5	86	6	69	7	89
	0	23	1	66	2	65	3	63	4	71	5	64	6	75	7	91
	0	73	1	29	2	84	3	17	4	70	5	44	6	68	7	58
	0	91	1	56	2	78	3	82	4	94	5	14	6	91	7	17
	0	46	1	62	2	84	3	17	4	6	5	4	6	45	7	59
	0	37	1	50	2	15	3	39	4	56	5	8	6	20	7	100
	0	91	1	81	2	54	3	8	4	18	5	71	6	6	7	47
	0	87	1	19	2	40	3	20	4	58	5	25	6	91	7	64
	0	16	1	18	2	18	3	10	4	31	5	84	6	32	7	59
	0	73	1	69	2	89	3	54	4	14	5	100	6	18	7	59
	0	71	1	10	2	27	3	83	4	65	5	62	6	100	7	8
	0	3	1	82	2	84	3	4	4	18	5	69	6	19	7	57
	0	15	1	46	2	77	3	20	4	5	5	45	6	100	7	73
	0	29	1	60	2	53	3	64	4	12	5	15	6	37	7	45
	0	85	1	6	2	33	3	38	4	68	5	40	6	55	7	99
SSD
M0
0	22	91	58	65	51	7	62	26	32	7	49	59	67	74	39	69	18	46	36	
3	0	2	53	19	77	66	56	60	84	22	62	65	82	22	60	74	75	57	7	
55	44	0	64	55	37	53	31	97	68	98	54	96	94	80	20	85	77	74	71	
72	95	38	0	45	65	73	16	63	25	28	3	38	58	10	19	15	75	22	1	
26	34	41	53	0	48	2	50	66	27	31	62	1	62	15	22	18	78	70	31	
75	70	5	50	32	0	56	70	42	81	54	59	22	75	62	63	71	84	39	15	
1	73	72	28	55	79	0	50	51	2	62	37	35	50	44	9	49	58	56	6	
27	101	47	3	53	74	82	0	64	34	37	12	47	67	19	28	24	84	31	10	
70	20	36	55	34	35	63	46	0	68	34	51	80	10	71	38	58	2	58	30	
31	52	60	28	43	31	7	50	15	0	26	36	65	2	44	31	37	32	8	12	
46	49	48	20	37	31	43	42	36	35	0	16	15	23	36	29	25	53	2	25	
80	50	46	20	23	38	59	42	51	33	4	0	56	37	36	5	23	31	43	27	
51	37	46	2	53	7	27	24	37	33	32	11	0	66	18	27	23	17	30	9	
61	34	55	65	74	13	37	58	26	50	8	43	55	0	81	13	40	14	47	4	
94	24	108	91	79	87	95	65	91	90	104	21	78	80	0	11	91	98	44	10	
12	46	56	12	49	35	65	17	9	43	43	21	56	19	28	0	33	26	14	9	
54	77	20	67	43	54	60	89	45	7	10	63	46	41	55	1	0	57	49	56	
72	5	60	99	76	18	48	29	5	51	54	34	70	46	84	21	41	0	41	66	
41	57	56	73	6	14	22	34	49	17	31	66	52	7	66	36	63	37	0	27	
61	76	23	13	48	46	37	35	68	7	33	22	8	49	29	25	34	56	13	0	
M1
0	78	63	46	68	30	45	54	4	77	49	58	19	64	80	62	50	99	91	43	
27	0	52	75	59	14	13	45	28	67	56	58	48	33	71	62	68	86	21	34	
81	83	0	94	66	68	75	20	66	65	57	80	64	74	78	66	70	62	18	76	
64	78	31	0	71	78	61	33	45	78	88	79	35	29	83	50	88	61	54	59	
16	68	26	50	0	48	31	60	22	14	16	57	37	7	11	36	68	56	34	49	
