30  2  1
2
	0	18	1	33
	0	61	1	54
	0	25	1	7
	0	87	1	91
	0	88	1	64
	0	95	1	36
	0	99	1	72
	0	1	1	24
	0	5	1	49
	0	19	1	30
	0	47	1	5
	0	67	1	46
	0	84	1	55
	0	16	1	1
	0	11	1	44
	0	27	1	23
	0	40	1	73
	0	52	1	95
	0	22	1	5
	0	75	1	62
	0	1	1	93
	0	35	1	63
	0	55	1	62
	0	39	1	20
	0	52	1	33
	0	68	1	100
	0	19	1	76
	0	43	1	22
	0	18	1	23
	0	75	1	93
SSD
M0
0	34	22	22	26	31	23	6	9	30	23	1	11	24	13	18	16	14	14	17	11	22	27	23	24	22	26	3	25	1	
23	0	1	22	6	9	14	6	9	34	17	31	23	29	13	18	31	13	14	17	17	14	25	23	24	22	19	14	6	17	
20	19	0	19	28	28	24	3	6	20	24	31	27	28	10	4	39	2	11	14	14	12	24	9	6	19	32	11	34	14	
3	24	31	0	33	44	38	27	19	44	1	22	23	23	28	17	32	26	6	19	32	16	34	43	3	6	43	15	6	22	
21	31	1	15	0	5	39	21	7	9	10	12	26	17	16	30	26	14	25	32	32	28	24	30	27	22	2	16	24	15	
9	12	20	9	31	0	6	32	18	33	2	11	4	25	16	35	11	25	13	20	38	44	35	22	37	33	29	14	24	26	
3	28	31	16	23	29	0	9	2	27	20	1	13	6	11	21	26	9	17	20	20	25	30	26	27	5	28	15	19	10	
16	28	21	15	24	24	20	0	2	27	20	27	24	27	6	11	36	9	7	10	10	15	20	16	17	15	28	7	30	10	
9	21	31	21	22	27	30	9	0	20	13	28	34	28	4	21	32	2	17	20	20	21	23	19	21	10	21	17	24	3	
13	26	30	18	19	27	15	24	12	0	25	32	42	25	1	11	31	19	9	21	24	3	18	14	21	20	29	13	24	20	
31	37	14	24	36	9	25	15	18	43	0	31	40	11	22	27	13	24	13	26	26	31	36	25	23	14	24	23	30	20	
5	26	17	18	4	31	13	9	12	25	25	0	28	3	1	20	21	19	17	20	20	24	5	25	22	25	24	13	22	20	
31	32	19	24	25	8	14	36	39	43	24	27	0	2	7	21	9	27	30	21	10	23	26	31	28	18	26	23	21	5	
16	21	16	25	20	42	23	24	21	41	24	20	27	0	27	25	32	22	23	35	5	5	28	16	13	32	8	8	3	25	
24	14	18	6	7	21	37	34	31	44	13	24	37	13	0	8	19	36	42	16	34	34	8	13	10	25	23	5	13	24	
