10  4  1
4
	0	19	1	34	2	74	3	21
	0	49	1	93	2	17	3	11
	0	63	1	63	2	34	3	77
	0	74	1	48	2	33	3	2
	0	50	1	33	2	49	3	40
	0	55	1	5	2	19	3	77
	0	15	1	3	2	38	3	84
	0	94	1	3	2	86	3	98
	0	74	1	65	2	34	3	43
	0	87	1	77	2	83	3	84
SSD
M0
0	31	67	78	56	63	2	17	38	19	
3	0	89	29	10	85	24	39	60	41	
5	55	0	91	70	55	26	9	20	21	
58	73	63	0	47	72	12	27	33	29	
25	75	69	49	0	42	36	16	43	60	
66	62	91	60	85	0	40	78	1	20	
83	46	50	61	43	46	0	40	95	9	
14	64	78	94	84	77	35	0	1	28	
73	40	34	72	90	99	70	41	0	68	
32	70	33	7	22	17	9	29	73	0	
M1
0	5	62	72	29	38	96	52	23	79	
43	0	8	79	42	71	76	63	78	85	
44	49	0	22	20	25	21	39	46	30	
14	21	59	0	29	58	4	37	16	34	
65	51	28	31	0	27	48	26	7	46	
48	19	90	29	29	0	81	9	16	69	
20	41	75	86	22	82	0	81	62	74	
36	34	81	17	67	33	69	0	46	62	
24	59	78	9	69	35	61	49	0	28	
23	27	7	22	37	3	73	17	24	0	
M2
0	68	27	12	9	47	49	59	62	18	
14	0	90	47	10	59	3	10	40	8	
50	53	0	45	12	61	65	59	1	78	
98	78	85	0	44	27	87	41	33	58	
68	56	43	50	0	11	76	1	9	79	
73	42	89	20	69	0	55	31	7	67	
64	33	62	38	12	18	0	12	35	1	
33	30	29	50	57	11	50	0	37	53	
75	81	83	26	73	30	62	60	0	62	
64	33	69	66	60	83	53	44	76	0	
M3
0	88	49	25	59	18	41	28	45	50	
87	0	55	85	93	84	71	88	31	96	
37	34	0	33	67	40	55	36	74	32	
2	73	22	0	32	41	64	1	68	23	
15	16	35	11	0	37	31	14	21	32	
12	43	7	8	42	0	74	11	67	13	
54	31	40	50	23	76	0	42	73	35	
58	64	12	64	21	42	51	0	2	11	
13	96	8	59	68	52	16	62	0	44	
28	41	12	24	28	67	65	27	6	0	
