30  2  1
2
	0	35	1	25
	0	14	1	27
	0	68	1	46
	0	32	1	7
	0	33	1	95
	0	31	1	11
	0	70	1	8
	0	28	1	84
	0	85	1	27
	0	57	1	82
	0	69	1	11
	0	12	1	54
	0	37	1	49
	0	10	1	20
	0	64	1	76
	0	62	1	12
	0	34	1	13
	0	81	1	60
	0	18	1	88
	0	53	1	38
	0	41	1	97
	0	57	1	1
	0	23	1	13
	0	1	1	82
	0	92	1	69
	0	26	1	24
	0	95	1	54
	0	79	1	66
	0	78	1	3
	0	62	1	19
SSD
M0
0	30	35	9	42	26	26	36	7	27	41	44	6	7	39	17	8	5	21	32	11	4	18	23	23	15	38	37	4	4	
9	0	8	1	26	20	3	3	14	22	29	2	11	19	17	19	27	25	36	25	14	6	4	23	11	15	4	13	24	1	
1	9	0	7	36	5	5	13	19	6	22	25	26	38	8	36	6	27	39	11	4	13	12	2	4	10	17	19	24	18	
9	2	14	0	18	23	19	17	30	5	18	10	26	27	33	20	6	10	29	29	30	22	20	20	20	27	20	29	15	7	
15	19	35	24	0	15	19	12	29	16	30	5	29	17	37	4	16	14	18	1	30	38	10	12	1	10	12	5	25	6	
11	34	24	8	24	0	17	15	35	19	39	19	21	36	12	39	4	45	38	27	26	2	32	27	20	37	27	31	47	12	
4	8	26	14	11	4	0	8	13	5	21	3	15	20	28	41	5	34	9	10	29	5	11	1	15	37	1	23	12	11	
27	4	26	9	36	12	15	0	24	28	47	8	26	23	16	20	4	20	14	12	15	24	22	24	29	19	19	28	35	19	
1	34	20	11	20	38	10	47	0	39	16	30	14	43	26	17	38	9	27	31	27	40	27	39	31	15	26	27	34	14	
15	19	11	34	15	15	5	16	3	0	4	35	28	48	39	7	16	4	20	21	10	37	22	12	26	33	21	46	11	10	
30	13	25	28	6	35	1	22	24	38	0	29	2	36	44	7	32	23	33	25	41	11	26	34	10	20	9	40	27	28	
14	5	18	11	45	29	2	12	12	8	27	0	12	5	20	33	16	19	22	11	14	21	13	26	11	23	23	8	24	20	
7	11	13	20	39	7	12	17	16	8	43	27	0	13	14	9	8	11	17	13	39	31	14	4	18	27	8	38	26	20	
6	18	18	16	32	14	19	21	28	11	34	34	29	0	36	18	1	18	48	20	41	27	21	11	25	8	26	38	9	27	
21	28	6	30	15	31	19	7	35	28	26	11	10	23	0	23	4	16	42	34	35	4	23	44	11	12	41	31	31	39	
22	1	23	16	23	22	18	18	11	23	43	17	25	34	32	0	23	32	19	20	11	8	11	19	25	30	19	28	2	5	
33	12	34	13	44	31	29	14	40	13	25	22	11	18	42	3	0	32	13	28	6	32	5	39	7	10	27	3	37	26	
22	32	37	38	7	39	29	7	18	35	43	15	15	32	6	19	34	0	42	18	15	38	38	36	5	5	43	21	39	26	
12	36	29	2	41	33	3	7	11	25	26	42	9	23	39	30	28	28	0	39	7	6	39	30	43	10	20	28	34	24	
19	39	39	11	2	35	4	27	27	31	33	40	28	18	36	23	5	22	25	0	45	33	42	32	34	36	36	30	36	3	
4	8	6	9	38	4	9	10	13	5	1	24	3	37	39	41	5	33	45	10	0	4	11	1	15	11	9	5	23	5	
24	25	31	5	41	3	29	31	34	25	37	38	19	37	21	11	12	7	48	21	32	0	29	21	15	39	23	37	43	28	
14	26	24	6	41	3	16	32	29	23	9	42	28	28	32	39	23	20	15	18	40	35	0	19	7	22	34	29	23	34	
2	6	24	21	36	2	7	12	16	3	38	22	31	35	37	39	3	40	45	8	34	26	9	0	13	35	14	33	21	15	
11	13	33	25	3	11	7	21	9	9	21	19	7	30	10	31	10	17	20	8	35	29	4	8	0	33	15	10	30	24	
11	23	13	21	8	25	30	35	13	26	46	33	24	16	12	18	3	29	36	21	43	35	14	22	23	0	35	19	35	1	
1	39	6	31	18	23	1	13	30	15	4	49	1	18	30	41	4	41	34	9	7	33	43	39	44	20	0	31	7	40	
29	15	13	9	13	23	5	27	15	23	42	3	1	20	35	21	25	20	37	26	22	7	20	41	26	18	33	0	37	30	
24	3	25	8	22	29	19	6	22	3	46	19	23	18	34	36	7	23	44	10	31	23	21	39	28	27	21	30	0	18	
24	36	2	34	29	32	37	29	10	25	6	48	12	8	11	18	15	31	48	4	21	29	23	29	42	26	10	40	27	0	
M1
0	30	26	19	16	14	49	42	26	13	15	11	40	32	5	26	32	7	34	29	19	35	30	31	27	3	31	11	34	6	
18	0	23	41	35	31	3	22	6	23	32	18	13	22	8	14	5	31	24	15	27	17	33	22	6	25	15	16	18	12	
15	5	0	5	2	2	29	30	28	29	17	30	18	13	15	14	14	19	17	17	18	23	16	28	24	20	22	27	18	8	
7	17	7	0	15	27	40	25	38	23	5	18	27	23	3	16	35	7	23	21	32	18	4	16	17	13	40	15	13	18	
27	37	35	21	0	35	23	30	31	10	33	34	11	25	23	18	8	27	19	37	12	42	32	43	20	10	34	28	37	33	
21	23	21	7	2	0	28	32	22	27	19	18	25	11	17	1	26	21	12	28	6	25	5	27	11	12	48	29	20	17	
7	14	34	37	37	37	0	11	25	12	34	26	2	15	34	10	16	39	21	23	22	13	22	12	31	29	20	5	29	14	
38	14	12	24	18	43	43	0	21	11	16	18	5	21	21	32	7	33	2	10	34	20	21	19	17	33	3	25	36	26	
25	7	34	20	2	11	10	29	0	8	19	22	20	22	11	8	5	31	4	6	28	27	4	8	13	14	38	9	27	20	
28	22	27	14	21	20	34	19	15	0	26	2	36	12	24	17	15	11	28	34	9	12	14	23	13	6	46	33	26	33	
17	15	26	42	27	25	25	33	22	17	0	27	19	7	30	37	28	25	30	25	42	32	26	37	1	45	28	38	27	2	
25	27	14	11	5	30	15	24	12	9	11	0	25	25	17	24	36	25	33	39	31	17	22	28	23	5	12	17	31	23	
21	16	26	21	3	15	32	20	34	6	24	4	0	21	8	5	28	27	28	20	27	17	18	11	35	26	5	38	12	20	
17	7	6	18	24	23	2	6	12	22	30	36	5	0	22	11	26	32	27	33	32	23	17	10	5	38	30	15	30	13	
26	21	16	28	33	30	31	26	4	4	8	7	12	26	0	6	21	36	24	11	34	22	12	19	20	10	41	15	17	21	
11	10	28	27	28	27	15	19	24	35	24	29	12	17	32	0	13	31	28	15	26	12	11	14	30	39	35	28	7	4	
25	20	30	25	25	23	25	28	23	40	15	34	11	4	18	29	0	13	25	16	35	21	30	27	5	33	28	7	16	24	
4	13	19	5	3	39	7	20	22	9	17	14	17	11	15	15	10	0	35	29	35	28	16	27	23	20	4	20	25	29	
23	21	27	20	25	27	23	22	15	5	21	9	26	1	30	23	20	17	0	21	33	21	4	26	26	36	43	36	27	6	
17	17	7	37	34	24	6	2	25	26	30	16	16	22	22	24	5	28	34	0	32	18	36	24	23	16	8	3	13	10	
2	15	26	29	29	28	35	12	25	5	17	11	32	13	11	17	24	27	21	37	0	5	18	16	21	28	46	26	36	14	
19	9	20	23	23	43	29	6	39	45	31	39	26	7	26	11	18	37	15	36	13	0	34	10	32	43	48	20	30	23	
17	15	17	3	8	10	23	18	35	33	15	28	14	20	13	22	33	17	32	19	22	16	0	9	27	23	41	25	11	15	
4	13	25	11	28	15	10	20	20	3	23	8	20	21	21	16	32	1	15	18	9	13	20	0	13	12	11	19	26	22	
29	12	6	15	25	14	38	12	2	30	2	40	31	20	25	26	7	29	33	14	31	33	4	26	0	9	7	27	28	15	
16	3	24	10	5	1	31	15	19	12	22	22	13	17	1	13	11	21	24	15	18	12	17	18	23	0	42	31	7	7	
32	30	36	28	33	29	32	10	39	8	6	26	23	10	14	12	37	39	33	22	17	20	24	4	4	4	0	41	29	19	
15	10	22	30	4	13	26	18	34	16	12	12	33	16	7	23	14	18	27	14	25	11	29	17	24	6	27	0	6	14	
6	1	23	21	18	28	29	9	25	38	25	29	24	7	22	14	19	34	18	5	16	2	21	8	20	34	42	23	0	5	
12	21	5	22	6	4	37	27	1	14	1	26	31	19	32	16	7	27	9	4	21	22	20	28	13	27	40	27	17	0	
