10  2  1
2
	0	19	1	34
	0	43	1	34
	0	48	1	32
	0	34	1	76
	0	75	1	41
	0	28	1	17
	0	71	1	6
	0	42	1	18
	0	20	1	31
	0	52	1	66
SSD
M0
0	72	75	84	3	66	55	56	80	15	
21	0	57	92	21	88	52	64	28	31	
27	2	0	84	7	73	97	99	73	45	
17	100	72	0	39	14	21	44	45	51	
40	27	21	77	0	92	94	28	4	4	
39	94	87	51	25	0	106	2	3	49	
6	18	35	68	23	62	0	81	22	40	
58	63	65	7	16	55	62	0	70	5	
16	86	82	109	2	68	90	91	0	28	
49	6	8	29	35	41	84	71	13	0	
M1
0	65	89	70	70	62	51	23	101	53	
100	0	46	89	20	51	68	69	34	34	
54	57	0	30	38	70	9	33	59	40	
47	68	94	0	66	48	30	64	29	66	
85	1	12	67	0	67	53	28	69	23	
44	43	54	95	1	0	82	70	72	65	
56	54	89	15	73	55	0	37	44	37	
82	49	48	29	39	21	42	0	79	12	
78	10	54	48	61	43	27	4	0	6	
6	20	78	83	25	41	70	36	42	0	
