40  2  1
2
	0	2	1	73
	0	84	1	58
	0	90	1	60
	0	29	1	63
	0	22	1	21
	0	13	1	32
	0	79	1	85
	0	51	1	47
	0	99	1	59
	0	51	1	14
	0	83	1	87
	0	16	1	19
	0	29	1	47
	0	16	1	73
	0	78	1	81
	0	28	1	88
	0	67	1	82
	0	71	1	94
	0	19	1	86
	0	54	1	79
	0	40	1	44
	0	36	1	24
	0	81	1	68
	0	55	1	55
	0	85	1	87
	0	79	1	31
	0	43	1	41
	0	89	1	56
	0	16	1	3
	0	87	1	64
	0	99	1	24
	0	3	1	34
	0	34	1	22
	0	23	1	21
	0	2	1	59
	0	97	1	8
	0	51	1	89
	0	57	1	28
	0	35	1	74
	0	81	1	6
SSD
M0
0	53	69	36	17	23	21	2	44	54	52	26	4	58	42	46	45	42	56	94	8	70	10	46	45	72	43	52	28	29	69	74	72	38	42	43	51	58	52	60	
63	0	30	41	4	56	58	28	54	73	39	48	9	62	42	49	39	47	48	61	46	17	74	34	15	67	65	45	32	28	46	78	7	80	35	26	68	28	39	65	
58	54	0	15	50	19	72	62	31	50	50	24	14	29	33	4	41	47	44	35	3	30	37	42	55	3	41	44	34	44	21	75	74	58	51	44	14	55	26	46	
29	48	4	0	48	51	52	33	29	40	76	57	35	7	53	42	16	73	64	72	39	22	41	59	73	51	74	52	59	25	28	39	67	49	29	38	31	89	27	30	
48	22	59	74	0	73	55	2	73	83	64	38	42	36	16	23	13	61	88	72	47	45	50	72	83	76	39	34	6	2	85	52	50	74	51	44	60	19	13	54	
55	40	60	35	33	0	61	57	21	87	78	83	3	45	14	38	9	41	78	68	40	49	52	10	44	73	83	20	15	46	79	43	54	51	49	58	57	74	68	24	
39	42	29	77	10	64	0	13	59	56	41	15	45	5	19	49	6	38	65	78	45	68	5	52	64	46	32	41	23	23	61	62	65	47	20	27	29	41	7	40	
81	77	64	61	70	24	40	0	43	65	22	20	40	21	20	72	46	43	68	89	26	86	89	35	47	65	37	10	52	11	32	80	70	31	43	3	45	71	92	30	
72	40	72	45	47	49	41	57	0	22	34	28	13	79	76	49	26	51	24	31	22	26	11	52	43	46	10	31	49	48	56	68	37	7	20	29	53	72	70	36	
59	15	75	78	67	46	6	12	80	0	3	65	53	54	73	51	58	80	65	25	4	50	28	42	33	52	45	62	24	72	81	70	24	91	22	31	55	66	16	6	
14	50	22	34	33	39	37	18	56	44	0	12	20	59	58	40	32	35	4	88	24	27	14	26	57	58	29	24	29	28	79	70	37	5	51	32	64	63	17	15	
64	80	28	65	63	38	63	67	28	61	10	0	54	36	60	58	57	7	34	63	14	57	76	61	49	30	1	10	59	4	51	94	34	66	35	4	60	35	56	70	
61	52	36	3	8	18	29	28	16	55	74	68	0	39	42	13	40	9	59	95	8	54	36	41	12	81	58	37	36	14	60	71	41	59	19	28	52	49	43	55	
46	85	45	72	65	68	42	50	52	61	53	74	44	0	30	35	42	57	85	67	56	64	58	38	50	28	59	46	65	2	72	86	44	26	6	15	8	80	57	19	
34	31	39	57	53	56	19	38	65	62	60	34	25	60	0	9	43	50	12	14	35	28	46	36	48	54	5	32	30	31	70	22	74	44	7	16	40	10	46	20	
44	22	65	70	45	58	60	46	58	57	48	46	38	32	1	0	49	62	74	54	43	26	56	63	39	71	17	12	2	50	66	48	46	26	31	40	56	86	26	14	
27	6	32	37	27	52	9	31	58	66	56	30	33	70	60	64	0	53	22	68	19	21	39	35	36	19	40	28	47	47	82	15	70	37	71	31	80	48	62	23	
31	81	56	69	50	47	54	35	56	52	38	12	37	64	72	79	69	0	54	67	5	77	16	14	11	58	26	38	61	32	57	96	13	71	63	32	59	55	84	55	
48	27	69	40	28	55	47	14	41	70	40	76	8	36	38	26	30	46	0	72	23	4	45	72	49	70	30	1	6	35	58	52	50	13	51	56	50	69	42	17	
36	18	41	51	54	15	59	40	49	84	7	7	31	59	22	52	37	30	7	0	37	30	40	38	24	31	24	27	32	27	2	24	57	27	56	27	45	58	62	43	
15	55	59	41	34	2	38	19	36	7	61	43	9	39	29	36	24	47	73	67	0	64	27	25	32	70	60	35	30	33	86	58	69	55	57	60	39	75	40	17	
10	38	45	35	29	35	26	14	1	66	64	38	16	63	54	57	57	54	12	93	20	0	22	58	57	30	55	32	37	5	25	83	81	44	54	55	63	70	64	48	
38	35	43	76	57	63	61	42	53	65	36	66	44	29	65	36	20	63	32	50	39	16	0	46	12	66	70	39	57	2	77	26	35	48	51	42	43	10	85	64	
22	12	67	60	41	47	45	26	67	78	39	23	28	17	63	58	10	1	13	70	32	36	34	0	69	8	40	33	37	24	90	83	33	12	39	43	41	27	28	5	
30	4	35	50	49	51	53	34	11	65	51	25	36	50	42	67	14	48	72	71	18	24	7	38	0	25	42	31	33	25	3	18	75	40	72	34	64	57	62	11	
59	52	56	85	78	46	43	63	56	51	29	38	53	83	43	80	3	61	84	34	4	36	71	69	32	0	55	7	74	58	80	62	88	9	62	58	71	18	72	61	
20	64	26	58	39	20	36	24	32	63	59	48	26	74	43	14	42	2	67	19	30	38	32	43	30	11	0	53	44	19	69	67	45	32	53	58	73	53	44	56	
82	20	45	87	85	39	45	4	62	15	69	50	55	76	8	27	61	28	78	31	54	76	94	62	70	83	67	0	57	28	49	70	42	54	86	58	100	55	81	36	
26	9	47	52	27	51	49	28	51	72	59	54	20	14	60	58	62	49	69	50	25	36	38	50	61	58	62	43	0	32	95	30	28	52	29	38	38	68	49	49	
19	16	24	57	38	44	42	23	50	67	8	36	25	77	52	56	42	54	59	60	20	13	31	27	66	25	53	20	49	0	54	7	82	29	63	23	72	36	66	4	
9	44	68	47	20	34	32	13	55	53	61	37	15	12	24	35	42	36	63	81	6	64	16	3	25	56	51	10	31	30	0	77	72	49	6	15	36	61	35	47	
9	6	14	47	28	34	32	13	40	57	46	37	15	67	42	46	32	44	51	50	10	3	21	17	56	67	54	10	39	40	64	0	72	19	53	13	62	69	56	38	
74	53	17	59	26	61	57	25	33	72	33	7	34	59	64	52	56	30	7	20	37	30	71	84	72	26	24	4	32	27	74	78	0	39	58	27	76	8	61	27	
84	59	92	67	65	19	11	47	53	85	4	68	35	77	46	59	4	57	85	87	41	81	84	42	46	90	83	52	47	78	96	75	79	0	30	39	63	42	40	56	
84	77	74	64	70	64	34	88	93	53	53	101	80	82	56	27	34	86	98	109	80	56	79	30	42	60	51	67	57	53	64	101	101	81	0	7	31	72	49	69	
64	6	39	6	2	29	44	26	63	49	37	62	40	28	18	38	37	1	13	46	55	36	54	41	46	46	62	11	30	6	63	74	74	10	9	0	32	22	9	49	
7	49	37	45	21	29	30	11	52	28	15	35	13	67	2	55	34	51	63	83	17	15	19	52	3	46	21	61	37	38	29	83	70	7	51	52	0	62	34	66	
62	18	41	74	64	26	13	65	23	7	61	82	42	24	6	60	19	48	64	44	21	16	57	49	40	44	3	44	21	42	62	67	41	66	46	9	48	0	74	59	
46	18	80	51	27	70	40	50	66	59	59	56	41	71	57	28	9	47	45	36	56	29	10	36	48	66	57	60	55	51	70	91	99	49	4	13	37	47	0	47	
43	71	20	18	62	66	43	21	39	74	18	71	49	37	20	62	59	56	35	58	53	58	55	89	84	65	11	39	60	9	42	86	97	32	59	20	61	10	59	0	
M1
0	53	37	48	19	41	57	50	63	63	58	64	70	48	25	4	7	60	53	53	49	84	52	40	1	44	44	7	55	52	13	51	59	36	38	42	28	61	45	24	
51	0	11	48	52	29	66	5	38	17	31	14	47	33	21	18	20	34	33	32	11	58	38	35	27	43	14	29	6	34	13	65	31	13	33	57	9	12	39	1	
63	31	0	36	45	38	51	32	35	31	45	11	50	45	35	30	24	48	38	21	54	65	10	47	64	46	33	39	20	46	27	77	34	25	47	10	52	26	24	13	
11	69	66	0	71	63	5	54	59	77	91	62	73	35	24	73	82	33	92	77	33	75	70	3	31	67	11	64	66	86	20	45	35	37	45	77	90	72	63	56	
11	13	20	45	0	24	17	49	54	26	18	30	30	8	30	40	26	43	40	23	9	49	12	49	66	52	43	38	15	56	22	11	36	35	42	12	45	21	26	23	
26	6	40	72	91	0	34	29	47	41	13	28	71	59	2	22	78	55	57	14	52	68	52	36	39	11	7	44	62	13	9	41	76	53	34	66	21	58	15	65	
71	46	28	65	69	46	0	40	62	34	37	38	64	50	38	51	55	51	2	49	42	81	62	2	16	60	62	46	23	67	30	77	48	35	37	89	98	29	61	85	
24	6	63	67	26	51	64	0	27	40	40	73	67	38	73	57	41	57	55	24	56	39	59	71	84	30	70	56	58	73	61	58	51	58	15	27	73	64	41	65	
52	41	31	40	39	4	46	47	0	9	49	41	39	53	38	6	24	26	25	21	43	56	38	52	59	26	35	39	26	42	33	47	34	35	6	10	23	14	14	64	
63	58	41	17	37	49	45	43	47	0	64	54	16	52	38	3	67	3	2	37	50	33	67	29	66	20	16	39	39	19	25	34	23	12	5	70	78	21	38	70	
33	38	72	42	71	18	64	16	71	57	0	71	29	5	52	72	50	11	64	43	81	82	95	35	50	45	57	65	67	18	59	73	60	67	11	36	71	50	48	62	
53	36	2	51	53	8	33	54	5	20	40	0	50	42	30	37	49	37	36	41	50	67	5	43	34	38	47	38	15	17	16	68	40	40	39	72	41	11	55	28	
