10  2  1
2
	0	76	1	91
	0	74	1	12
	0	91	1	82
	0	61	1	8
	0	5	1	55
	0	1	1	53
	0	95	1	32
	0	99	1	22
	0	78	1	30
	0	88	1	75
SSD
M0
0	87	48	31	28	55	69	57	62	44	
41	0	43	48	57	33	75	44	11	31	
58	3	0	22	12	25	33	41	46	28	
40	1	8	0	81	53	32	47	74	31	
90	54	15	12	0	22	43	24	29	11	
75	31	28	14	48	0	41	45	82	4	
20	32	63	1	59	38	0	84	14	43	
84	60	21	18	1	28	17	0	27	17	
46	63	5	59	83	95	68	24	0	98	
56	9	73	89	73	80	62	24	61	0	
M1
0	53	49	72	42	48	20	24	12	31	
51	0	4	54	99	55	19	65	74	25	
80	58	0	10	21	46	41	75	28	11	
92	94	11	0	85	28	26	57	12	78	
64	36	52	40	0	36	67	29	53	71	
50	52	28	64	62	0	65	15	11	34	
63	53	3	49	48	4	0	54	45	61	
13	15	31	27	94	63	36	0	47	20	
52	59	49	30	76	66	64	44	0	86	
58	58	10	71	6	1	9	30	65	0	
