10  8  1
8
	0	81	1	72	2	65	3	17	4	56	5	29	6	71	7	4
	0	3	1	13	2	31	3	96	4	94	5	83	6	19	7	95
	0	31	1	56	2	2	3	38	4	28	5	19	6	4	7	43
	0	88	1	52	2	5	3	11	4	68	5	58	6	96	7	50
	0	27	1	28	2	91	3	94	4	90	5	83	6	37	7	49
	0	87	1	75	2	100	3	77	4	35	5	34	6	12	7	93
	0	83	1	99	2	97	3	68	4	38	5	62	6	14	7	29
	0	29	1	25	2	98	3	7	4	94	5	35	6	74	7	94
	0	88	1	57	2	73	3	81	4	47	5	1	6	86	7	10
	0	56	1	96	2	29	3	52	4	13	5	8	6	4	7	89
SSD
M0
0	7	2	7	8	4	8	3	4	8	
7	0	8	8	9	7	5	7	9	4	
9	5	0	6	9	5	6	8	8	5	
1	3	4	0	3	2	7	2	5	6	
4	3	3	5	0	4	3	9	2	9	
9	1	1	8	9	0	4	4	5	7	
2	4	1	4	3	4	0	1	2	5	
1	3	9	3	7	1	4	0	7	8	
2	2	9	9	8	1	4	1	0	8	
8	9	8	1	9	6	2	1	5	0	
M1
0	9	9	2	9	5	1	2	2	1	
5	0	2	1	9	4	2	2	1	5	
6	9	0	5	7	7	9	1	7	2	
9	3	3	0	4	8	1	4	6	1	
3	5	3	5	0	7	1	2	8	9	
4	9	5	8	2	0	6	6	8	3	
9	7	7	8	6	4	0	2	6	1	
2	7	4	6	3	1	7	0	4	7	
3	2	4	8	3	6	6	9	0	5	
9	7	1	9	8	2	8	3	6	0	
M2
0	6	1	1	5	7	9	6	4	8	
3	0	2	3	5	8	6	6	1	2	
6	6	0	7	2	4	7	7	9	6	
6	2	5	0	6	5	7	8	6	7	
5	5	5	6	0	2	9	3	4	8	
7	4	7	9	1	0	8	1	6	8	
7	8	2	5	6	8	0	8	2	9	
5	9	9	8	7	4	4	0	2	8	
1	3	2	7	2	1	4	7	0	1	
9	7	4	1	4	7	8	7	5	0	
M3
0	6	6	1	9	9	4	3	4	7	
5	0	5	6	2	8	9	6	9	6	
1	4	0	4	6	9	2	9	6	5	
4	4	6	0	3	5	5	3	7	9	
1	7	5	7	0	9	3	9	4	2	
1	8	1	7	6	0	5	5	2	2	
1	6	6	1	1	9	0	1	2	4	
6	9	9	9	8	7	9	0	2	3	
7	1	2	6	9	8	9	4	0	9	
2	9	5	1	6	7	9	6	6	0	
M4
0	9	4	5	9	6	6	8	1	9	
9	0	1	2	9	7	1	4	4	3	
6	9	0	9	7	3	7	9	8	9	
4	1	3	0	6	9	6	7	9	5	
1	9	1	6	0	8	6	6	2	9	
8	7	2	2	1	0	9	5	7	3	
5	1	8	5	2	6	0	8	5	9	
7	7	9	2	7	8	7	0	7	2	
1	7	5	6	3	5	1	8	0	7	
6	2	5	5	6	8	4	3	8	0	
M5
0	2	8	1	9	6	7	5	8	3	
4	0	9	5	3	3	4	5	1	1	
8	8	0	4	3	1	6	9	8	9	
1	2	5	0	5	5	6	6	3	8	
3	7	8	3	0	9	2	1	7	6	
1	7	7	3	5	0	6	8	3	3	
4	4	4	1	8	4	0	3	9	6	
5	6	5	7	1	4	4	0	2	7	
2	6	7	4	1	1	2	4	0	4	
6	9	3	4	5	5	3	8	3	0	
M6
0	5	3	6	2	9	1	7	3	9	
7	0	3	6	6	8	4	7	5	1	
9	3	0	9	8	4	1	3	2	9	
9	1	5	0	6	9	5	8	1	9	
1	1	1	9	0	8	3	5	1	6	
1	8	3	4	7	0	2	1	6	1	
4	5	1	3	9	4	0	8	3	8	
6	8	9	7	7	8	2	0	1	2	
3	2	7	8	5	6	6	4	0	7	
2	4	7	9	2	3	3	2	4	0	
M7
0	8	3	4	5	6	1	4	1	7	
4	0	4	2	7	2	2	5	2	3	
1	7	0	7	8	1	1	1	6	7	
7	1	5	0	6	4	2	9	7	1	
2	5	1	3	0	7	4	7	7	4	
2	9	7	7	7	0	5	5	6	7	
4	9	1	3	1	8	0	5	1	1	
3	9	8	7	8	4	4	0	6	5	
2	4	2	1	1	1	2	9	0	2	
7	8	9	9	2	9	5	4	2	0	
