10  2  1
2
	0	41	1	36
	0	8	1	5
	0	58	1	24
	0	24	1	86
	0	20	1	13
	0	34	1	77
	0	83	1	5
	0	99	1	51
	0	41	1	14
	0	91	1	8
SSD
M0
0	4	29	71	45	66	69	20	70	35	
103	0	17	59	33	98	107	78	80	23	
59	17	0	59	58	23	53	33	25	20	
20	61	86	0	55	91	41	81	59	38	
80	18	43	85	0	111	99	73	61	24	
77	42	43	78	10	0	11	80	67	54	
69	88	55	25	50	79	0	90	81	74	
36	47	72	114	23	35	26	0	97	18	
112	70	26	118	47	95	104	23	0	50	
76	57	74	34	56	68	26	13	25	0	
M1
0	56	98	11	2	52	48	26	69	77	
20	0	79	33	58	58	44	5	65	16	
11	5	0	43	49	68	47	15	68	19	
73	48	44	0	43	4	30	12	51	61	
78	53	83	5	0	52	58	57	79	74	
74	49	76	59	41	0	38	47	59	10	
38	13	50	22	27	29	0	23	16	34	
16	52	23	30	12	2	69	0	57	66	
55	45	72	54	59	61	27	37	0	66	
63	38	75	47	52	54	20	29	41	0	
