10  4  1
4
	0	53	1	30	2	91	3	36
	0	95	1	56	2	56	3	81
	0	78	1	47	2	36	3	62
	0	7	1	63	2	73	3	89
	0	22	1	97	2	40	3	24
	0	3	1	95	2	21	3	60
	0	28	1	93	2	11	3	74
	0	83	1	84	2	17	3	14
	0	23	1	22	2	86	3	92
	0	6	1	18	2	93	3	14
SSD
M0
0	30	7	34	32	36	2	22	10	39	
31	0	22	34	12	36	12	24	15	5	
25	25	0	26	40	17	16	26	24	39	
9	10	7	0	34	1	19	22	8	36	
14	6	20	15	0	6	18	11	1	33	
5	23	20	6	42	0	17	35	4	32	
7	23	1	6	47	14	0	14	12	38	
28	18	23	19	47	24	11	0	10	4	
4	23	13	9	48	17	16	27	0	9	
21	8	23	34	46	25	1	16	4	0	
M1
0	32	30	49	22	42	23	24	8	31	
17	0	48	2	28	4	30	15	2	43	
21	15	0	25	26	19	42	38	27	19	
46	27	22	0	11	31	1	20	44	42	
14	42	30	18	0	39	5	33	43	25	
35	36	7	47	29	0	13	4	30	25	
21	27	15	3	16	26	0	29	44	26	
13	12	42	17	34	6	20	0	16	41	
23	21	30	19	9	14	28	15	0	20	
26	26	17	38	11	32	5	14	6	0	
M2
0	13	12	8	20	5	40	19	34	27	
17	0	6	17	21	10	34	40	6	32	
48	44	0	14	3	26	34	5	39	19	
41	45	21	0	36	6	46	13	35	33	
30	24	25	40	0	27	16	37	18	19	
37	44	6	44	20	0	23	9	8	6	
3	41	31	13	25	4	0	34	13	5	
34	22	20	48	30	4	47	0	31	26	
10	14	11	26	10	17	2	12	0	18	
3	21	5	26	26	39	26	35	36	0	
M3
0	34	10	5	11	15	36	11	5	14	
20	0	33	11	19	18	9	3	17	2	
21	13	0	26	26	26	30	41	3	39	
37	4	1	0	32	16	4	45	32	38	
33	21	48	22	0	13	20	45	33	30	
41	37	27	36	35	0	14	14	7	26	
18	24	41	20	23	16	0	1	20	24	
14	9	26	30	16	1	11	0	40	9	
22	35	4	6	13	5	49	43	0	33	
23	23	35	11	3	17	27	2	23	0	
