10  8  1
8
	0	27	1	14	2	9	3	30	4	10	5	51	6	59	7	35
	0	95	1	20	2	69	3	24	4	60	5	47	6	16	7	52
	0	54	1	18	2	11	3	7	4	38	5	97	6	44	7	82
	0	73	1	90	2	21	3	45	4	45	5	79	6	4	7	88
	0	18	1	24	2	52	3	18	4	63	5	13	6	21	7	21
	0	4	1	99	2	82	3	21	4	57	5	54	6	55	7	1
	0	91	1	37	2	61	3	71	4	2	5	46	6	62	7	96
	0	100	1	8	2	25	3	16	4	46	5	27	6	29	7	20
	0	70	1	89	2	8	3	59	4	1	5	95	6	95	7	21
	0	37	1	80	2	19	3	78	4	71	5	26	6	50	7	93
SSD
M0
0	61	71	19	32	5	65	24	35	19	
24	0	57	39	83	56	30	75	86	41	
94	20	0	30	61	35	7	46	21	32	
88	83	46	0	74	71	68	23	2	59	
15	103	29	61	0	47	90	36	68	61	
56	104	70	70	23	0	95	35	26	53	
47	80	6	61	29	2	0	41	31	59	
27	54	69	53	86	59	107	0	63	73	
48	118	62	94	15	61	26	29	0	11	
58	89	15	71	40	13	76	52	10	0	
M1
0	81	69	53	101	71	22	68	48	72	
20	0	48	29	62	6	56	67	82	22	
34	14	0	63	14	31	54	1	75	39	
46	6	64	0	45	15	37	25	25	8	
66	26	49	67	0	43	39	13	47	46	
87	59	56	98	23	0	9	46	67	69	
41	42	10	52	42	25	0	29	21	67	
45	5	58	54	87	22	45	0	67	30	
64	24	76	73	3	26	66	40	0	66	
63	114	121	43	80	87	99	112	4	0	
M2
0	47	8	49	98	53	32	84	50	46	
69	0	86	35	80	16	73	47	90	89	
3	28	0	42	91	34	13	66	31	27	
63	16	80	0	28	82	100	88	58	85	
43	31	49	82	0	94	56	46	81	55	
30	52	29	15	18	0	53	96	21	35	
58	28	75	53	73	34	0	17	35	98	
38	48	55	11	60	77	79	0	90	93	
15	71	32	73	90	77	56	108	0	70	
30	63	24	77	48	69	45	79	7	0	
M3
0	34	9	22	41	32	89	5	55	43	
69	0	101	27	17	41	42	79	44	102	
48	18	0	42	26	50	75	67	39	46	
80	11	36	0	28	52	54	9	45	65	
34	51	66	12	0	6	35	66	102	102	
94	26	39	51	67	0	49	105	85	92	
3	67	42	55	63	65	0	38	5	76	
72	28	56	1	20	44	73	0	81	40	
63	16	8	20	39	63	82	3	0	59	
51	46	66	19	37	6	44	2	78	0	
M4
0	60	16	34	94	77	92	18	50	11	
50	0	24	50	19	32	56	78	14	71	
59	70	0	7	67	50	65	86	23	27	
81	39	53	0	81	11	13	108	52	58	
72	53	45	15	0	65	73	16	93	56	
13	32	39	10	65	0	68	41	73	34	
96	24	38	83	66	112	0	93	98	86	
67	99	50	67	66	58	73	0	31	88	
35	100	61	35	43	26	90	63	0	56	
44	56	32	31	52	2	57	72	8	0	
M5
0	28	95	64	4	31	17	67	46	33	
26	0	112	74	46	73	55	78	19	4	
58	8	0	18	4	13	8	35	46	34	
72	97	116	0	73	79	86	82	1	8	
56	11	110	69	0	14	89	50	29	62	
31	19	107	103	34	0	31	36	67	62	
97	85	43	92	75	12	0	102	25	64	
27	106	101	40	82	70	12	0	83	58	
86	13	121	113	79	56	77	83	0	57	
102	63	82	78	39	66	52	48	53	0	
M6
0	19	83	9	83	17	36	55	51	20	
81	0	48	14	69	22	41	89	56	25	
66	88	0	20	3	28	47	43	10	31	
63	113	87	0	70	4	23	71	38	7	
42	66	55	50	0	6	77	19	79	61	
77	83	28	11	37	0	38	37	18	22	
32	73	71	75	32	48	0	53	39	65	
11	34	7	64	54	72	37	0	61	75	
92	54	107	83	107	91	90	84	0	36	
6	77	50	3	77	11	30	14	45	0	
M7
0	89	20	77	65	43	49	41	52	23	
54	0	49	17	48	34	23	11	77	88	
107	44	0	14	111	113	117	96	100	42	
5	4	60	0	70	78	79	33	58	63	
71	5	73	64	0	66	79	21	68	42	
95	45	57	62	74	0	13	104	42	103	
75	69	81	49	88	23	0	66	66	80	
48	43	33	67	17	25	39	0	68	70	
103	37	78	51	11	20	34	41	0	49	
61	2	91	47	87	41	33	65	84	0	
