20  6  1
6
	0	81	1	43	2	3	3	4	4	93	5	30
	0	52	1	97	2	85	3	41	4	25	5	24
	0	81	1	88	2	100	3	79	4	63	5	15
	0	89	1	30	2	80	3	91	4	74	5	64
	0	8	1	94	2	31	3	69	4	19	5	92
	0	33	1	29	2	78	3	48	4	55	5	99
	0	92	1	86	2	12	3	95	4	73	5	7
	0	15	1	12	2	79	3	34	4	17	5	39
	0	57	1	33	2	82	3	69	4	1	5	36
	0	11	1	93	2	96	3	51	4	93	5	35
	0	8	1	63	2	77	3	68	4	43	5	32
	0	77	1	23	2	96	3	51	4	59	5	71
	0	41	1	36	2	67	3	44	4	54	5	38
	0	91	1	33	2	62	3	11	4	89	5	62
	0	50	1	73	2	2	3	45	4	85	5	47
	0	38	1	58	2	36	3	69	4	5	5	97
	0	89	1	89	2	28	3	97	4	95	5	20
	0	67	1	28	2	94	3	100	4	31	5	4
	0	12	1	68	2	57	3	71	4	19	5	85
	0	88	1	45	2	84	3	31	4	79	5	23
SSD
M0
0	61	63	10	11	23	53	63	2	34	53	58	19	34	6	79	20	40	57	1	
3	0	55	45	65	66	46	34	53	27	43	54	46	53	63	11	4	77	30	53	
15	61	0	6	74	17	30	54	34	11	56	73	70	18	76	66	8	4	32	61	
50	55	68	0	53	65	48	38	48	29	56	29	89	67	78	73	37	26	46	65	
26	42	44	53	0	4	59	62	90	40	76	55	83	15	61	60	17	21	38	18	
42	24	60	41	69	0	49	25	63	54	48	95	76	63	65	60	35	45	26	52	
49	32	42	71	40	37	0	35	87	28	30	34	55	63	8	32	35	12	81	62	
30	41	20	49	74	59	9	0	37	30	8	58	36	23	25	20	68	38	59	12	
24	41	14	49	67	51	53	78	0	59	8	17	9	65	66	77	70	63	50	8	
10	78	58	58	80	87	8	32	84	0	55	76	76	27	69	46	69	73	74	39	
64	25	4	33	83	43	50	62	87	43	0	42	29	49	50	76	66	50	43	89	
29	65	31	70	20	32	4	65	57	42	68	0	93	43	13	55	41	25	66	46	
60	55	10	24	72	39	4	64	87	62	22	72	0	20	70	35	20	61	52	43	
56	16	57	51	71	46	15	22	8	57	45	4	30	0	21	17	72	27	36	24	
52	61	42	52	77	43	31	7	59	52	30	20	44	38	0	30	2	60	37	34	
1	66	49	77	16	21	55	74	40	36	53	22	68	4	29	0	41	28	62	42	
11	1	61	80	27	32	70	46	28	53	52	35	47	50	32	64	0	9	73	29	
37	34	51	20	3	15	57	33	29	50	56	18	16	2	5	66	28	0	5	29	
54	17	34	3	61	50	40	16	68	33	39	86	67	54	56	51	59	69	0	43	
31	66	2	41	17	29	16	53	59	10	76	2	49	29	81	67	42	46	37	0	
M1
0	2	27	70	57	4	61	38	56	14	65	28	60	27	36	11	62	29	62	27	
39	0	62	68	28	15	50	49	64	69	16	61	34	25	30	19	28	89	40	63	
37	57	0	25	41	6	44	40	6	73	6	63	11	57	13	40	29	6	41	17	
33	39	14	0	54	2	29	19	37	18	1	15	10	37	34	79	37	20	43	43	
66	85	70	76	0	71	78	85	12	29	71	72	39	99	76	47	48	42	3	45	
2	47	18	72	24	0	42	5	23	59	32	33	27	72	3	52	55	65	29	19	
9	54	44	23	1	19	0	31	49	63	9	57	27	79	33	63	11	73	48	20	
66	59	1	55	41	40	25	0	6	63	15	65	13	67	72	54	67	64	12	15	
73	59	61	31	2	47	47	48	0	36	26	75	68	89	79	15	28	40	64	1	
33	28	17	21	27	53	74	70	19	0	52	66	61	88	25	67	59	55	57	53	
29	60	64	88	70	17	52	51	69	25	0	79	73	45	37	28	49	42	48	65	
4	49	29	68	16	51	31	16	12	60	21	0	11	63	20	58	60	9	40	43	
17	10	66	67	52	26	28	53	51	34	40	16	0	30	36	71	28	32	43	12	
54	8	16	10	41	42	43	6	6	58	33	55	31	0	51	54	51	59	30	33	
26	42	43	44	63	55	34	40	28	1	67	87	53	1	0	76	3	71	46	9	
48	66	46	37	39	17	35	51	8	9	31	28	23	36	49	0	16	58	75	42	
8	53	28	75	46	15	54	38	11	52	25	77	63	44	47	59	0	16	17	45	
56	83	8	90	37	39	79	73	59	84	43	57	63	47	33	81	69	0	18	12	
6	51	11	6	51	38	61	55	16	54	37	51	46	44	5	32	73	56	0	50	
32	76	17	48	54	1	67	33	35	48	60	33	57	45	33	82	72	35	57	0	
M2
0	13	73	41	74	68	61	73	40	39	11	32	16	22	57	2	49	12	17	65	
26	0	27	41	58	63	83	76	55	46	40	21	45	40	58	9	19	41	16	51	
42	38	0	52	62	4	34	72	70	27	3	45	54	49	51	47	15	16	8	21	
