10  8  1
8
	0	89	1	34	2	26	3	11	4	84	5	29	6	85	7	54
	0	57	1	49	2	27	3	40	4	11	5	78	6	95	7	30
	0	37	1	38	2	23	3	14	4	7	5	87	6	29	7	6
	0	100	1	50	2	73	3	20	4	33	5	91	6	89	7	92
	0	95	1	34	2	98	3	23	4	39	5	93	6	56	7	72
	0	50	1	83	2	86	3	12	4	9	5	3	6	13	7	33
	0	17	1	28	2	86	3	58	4	45	5	41	6	58	7	99
	0	39	1	97	2	78	3	77	4	74	5	99	6	86	7	73
	0	55	1	25	2	31	3	98	4	95	5	47	6	60	7	81
	0	32	1	17	2	32	3	35	4	51	5	13	6	63	7	28
SSD
M0
0	3	7	1	7	4	9	3	5	1	
8	0	2	6	2	7	6	9	1	3	
4	7	0	5	9	1	8	8	1	3	
6	9	4	0	7	7	5	6	3	2	
4	9	2	6	0	7	9	6	1	7	
4	7	9	9	2	0	5	7	7	6	
8	3	5	9	8	7	0	4	6	7	
2	4	8	9	2	9	8	0	6	8	
1	7	1	8	7	2	9	1	0	7	
9	7	8	3	6	5	1	4	2	0	
M1
0	5	8	9	4	4	3	8	1	4	
8	0	3	3	8	3	8	9	1	1	
7	4	0	4	6	1	1	1	8	6	
7	1	9	0	8	9	3	2	2	1	
5	6	8	9	0	8	1	5	1	5	
4	9	9	6	7	0	6	6	2	9	
5	2	6	1	8	3	0	7	7	2	
5	6	3	1	3	2	7	0	2	9	
6	3	5	2	4	2	4	9	0	2	
4	9	6	7	4	1	7	3	9	0	
M2
0	2	2	9	3	2	6	4	2	8	
6	0	6	5	2	7	8	1	1	6	
5	3	0	1	2	5	8	2	8	6	
5	3	3	0	1	4	5	2	1	4	
9	3	9	9	0	9	2	3	3	7	
3	7	5	6	6	0	8	9	2	8	
9	1	4	6	6	5	0	4	7	7	
2	5	5	3	8	5	4	0	2	1	
4	6	8	9	2	1	3	4	0	8	
5	2	5	6	7	4	4	7	7	0	
M3
0	8	1	2	6	2	9	7	3	2	
6	0	3	5	3	1	3	5	2	1	
7	9	0	7	4	6	8	8	3	1	
9	9	3	0	9	6	5	3	8	6	
3	7	6	6	0	4	5	3	2	9	
9	2	7	4	5	0	8	2	9	2	
3	3	7	8	5	1	0	5	7	9	
4	8	9	5	9	6	9	0	4	3	
8	6	2	9	4	8	9	1	0	6	
7	9	3	1	6	5	5	7	4	0	
M4
0	6	8	9	5	9	9	7	3	3	
1	0	9	2	9	6	6	5	2	1	
3	3	0	8	8	4	6	6	3	7	
9	2	5	0	2	5	6	7	1	3	
6	4	7	9	0	7	1	9	1	4	
5	1	5	9	8	0	5	9	2	9	
4	9	3	6	1	8	0	7	3	4	
5	2	2	7	5	8	1	0	1	4	
1	3	2	9	3	8	6	2	0	9	
4	7	9	1	9	5	4	8	1	0	
M5
0	7	7	5	1	2	9	9	6	6	
1	0	9	4	8	1	8	4	2	2	
2	5	0	2	8	1	8	8	4	4	
3	8	7	0	8	8	6	8	7	3	
1	2	7	2	0	5	1	5	7	7	
6	6	5	5	4	0	4	7	5	1	
8	8	4	8	9	6	0	6	8	3	
5	5	4	4	2	4	8	0	2	1	
9	9	3	2	1	5	8	2	0	6	
3	2	8	7	3	3	5	2	2	0	
M6
0	4	5	4	5	1	9	8	9	4	
6	0	1	3	3	1	8	5	7	2	
8	4	0	5	3	8	4	5	3	2	
1	2	3	0	5	4	8	2	7	5	
2	6	5	2	0	5	3	8	2	7	
3	3	5	4	1	0	9	7	2	2	
6	9	3	6	5	8	0	6	8	3	
8	9	5	7	7	6	2	0	8	5	
9	9	1	8	1	4	3	3	0	1	
6	8	3	8	5	3	7	1	5	0	
M7
0	2	4	5	6	6	9	4	7	3	
9	0	6	8	7	8	4	8	7	9	
8	1	0	8	2	9	4	8	5	4	
4	1	6	0	5	9	5	9	2	1	
3	8	4	2	0	8	1	3	1	4	
1	7	9	7	1	0	6	8	8	9	
7	6	7	1	8	3	0	1	1	7	
7	3	3	7	4	4	4	0	4	3	
7	1	1	8	3	9	1	8	0	6	
8	5	3	2	7	3	9	2	7	0	
