30  8  1
8
	0	78	1	15	2	87	3	49	4	34	5	53	6	23	7	2
	0	17	1	54	2	78	3	12	4	63	5	2	6	6	7	22
	0	41	1	7	2	21	3	80	4	48	5	80	6	26	7	45
	0	64	1	54	2	53	3	58	4	61	5	4	6	11	7	40
	0	46	1	30	2	51	3	13	4	97	5	22	6	7	7	45
	0	24	1	94	2	61	3	51	4	44	5	86	6	32	7	29
	0	78	1	51	2	16	3	96	4	89	5	77	6	2	7	47
	0	27	1	30	2	37	3	77	4	56	5	88	6	47	7	6
	0	58	1	24	2	5	3	23	4	72	5	60	6	8	7	34
	0	80	1	77	2	27	3	63	4	67	5	81	6	9	7	65
	0	17	1	38	2	73	3	32	4	6	5	38	6	14	7	15
	0	28	1	59	2	3	3	80	4	46	5	20	6	67	7	78
	0	60	1	61	2	65	3	96	4	33	5	85	6	9	7	20
	0	28	1	47	2	85	3	29	4	24	5	79	6	81	7	85
	0	34	1	79	2	30	3	19	4	42	5	14	6	6	7	99
	0	13	1	6	2	57	3	37	4	65	5	100	6	48	7	89
	0	4	1	47	2	42	3	27	4	41	5	31	6	61	7	6
	0	65	1	37	2	88	3	54	4	37	5	35	6	12	7	49
	0	11	1	24	2	20	3	64	4	23	5	71	6	90	7	2
	0	83	1	22	2	51	3	43	4	78	5	89	6	91	7	74
	0	52	1	25	2	43	3	86	4	37	5	45	6	89	7	44
	0	50	1	69	2	37	3	74	4	64	5	68	6	87	7	17
	0	38	1	60	2	73	3	52	4	56	5	86	6	50	7	80
	0	1	1	51	2	82	3	20	4	81	5	15	6	14	7	69
	0	73	1	78	2	70	3	21	4	46	5	89	6	85	7	42
	0	97	1	55	2	76	3	48	4	93	5	61	6	11	7	52
	0	14	1	15	2	13	3	44	4	33	5	55	6	40	7	39
	0	85	1	22	2	91	3	16	4	6	5	67	6	59	7	13
	0	44	1	29	2	20	3	57	4	75	5	37	6	15	7	54
	0	78	1	94	2	94	3	64	4	46	5	63	6	8	7	17
SSD
M0
0	21	27	30	36	14	32	37	18	6	28	31	4	9	42	33	22	25	19	37	41	8	27	6	22	12	38	14	17	37	
10	0	12	29	19	20	15	31	11	33	37	28	8	31	21	30	5	16	18	2	38	3	10	3	19	9	29	6	11	23	
24	37	0	20	2	14	29	12	25	18	44	27	9	32	17	31	19	41	4	6	24	14	17	22	35	6	25	2	35	22	
15	10	24	0	3	13	25	28	1	26	14	19	35	19	1	6	15	5	35	29	25	1	20	20	32	34	20	6	17	29	
23	35	29	4	0	11	11	23	4	45	24	26	3	43	33	32	19	31	17	18	35	45	19	37	27	14	38	14	43	35	
23	38	16	33	32	0	7	29	28	28	48	32	22	24	4	16	22	33	31	7	27	24	27	16	3	2	37	38	32	38	
25	1	6	14	24	30	0	19	4	10	24	19	10	9	20	22	20	8	1	20	17	18	25	21	37	27	30	15	11	17	
2	26	16	1	22	21	18	0	4	36	39	33	25	42	24	17	8	6	20	23	22	16	13	8	2	26	32	13	38	26	
25	18	16	20	28	21	35	24	0	9	31	19	25	34	29	3	25	20	6	22	33	10	14	17	33	43	10	25	21	16	
28	27	16	5	27	15	20	3	29	0	40	27	29	12	24	18	23	27	4	2	27	28	28	28	32	7	14	17	25	22	
5	24	22	1	28	1	32	35	10	25	0	20	20	10	21	4	24	21	17	32	40	25	26	18	28	13	5	11	5	11	
23	28	6	21	29	20	12	18	4	38	16	0	22	34	10	4	26	21	19	34	18	26	4	18	33	24	25	26	6	7	
34	31	3	40	45	26	4	12	37	8	34	44	0	27	25	44	31	19	28	35	3	25	20	24	15	8	31	34	32	39	
6	19	31	30	15	16	11	33	7	29	12	9	26	0	13	13	1	9	31	13	30	20	6	16	11	14	11	35	34	10	
17	15	10	27	19	11	22	39	18	6	27	33	14	7	0	27	12	17	21	23	6	5	17	35	21	4	1	21	11	20	
9	23	5	4	12	33	29	33	8	35	32	3	18	22	41	0	19	4	16	17	23	9	24	1	17	28	8	9	37	27	
1	14	37	42	10	11	6	37	2	24	46	22	22	30	25	38	0	36	26	11	44	34	1	34	38	15	20	37	31	14	
20	2	7	3	32	2	28	36	24	17	34	35	27	42	8	27	18	0	18	21	22	18	23	10	3	28	22	22	8	36	
13	26	1	5	12	23	18	7	14	35	29	12	16	17	37	16	8	33	0	23	16	17	13	23	36	27	19	32	25	7	
2	40	20	2	9	19	24	30	26	43	1	27	36	27	29	18	30	1	29	0	45	31	24	23	16	30	21	29	12	29	
17	20	28	27	34	29	1	27	26	3	19	26	4	13	49	10	25	27	24	39	0	10	30	24	8	43	22	22	36	41	
11	35	14	18	25	22	23	14	20	20	30	25	27	3	25	28	21	14	2	4	1	0	18	36	34	26	16	8	38	20	
19	7	21	31	23	29	24	9	20	28	35	30	5	21	17	14	14	11	31	18	20	27	0	27	20	20	9	14	34	16	
9	21	26	25	31	32	27	31	23	45	48	24	16	37	46	26	17	43	14	32	34	7	22	0	15	26	38	44	36	31	
7	20	26	37	6	17	12	40	8	30	19	28	2	28	31	30	2	17	26	17	17	8	3	33	0	12	19	43	4	16	
