20  8  1
8
	0	72	1	20	2	100	3	84	4	8	5	40	6	47	7	52
	0	42	1	99	2	10	3	10	4	56	5	87	6	19	7	84
	0	31	1	94	2	9	3	68	4	23	5	95	6	55	7	85
	0	10	1	30	2	41	3	74	4	3	5	57	6	40	7	83
	0	16	1	20	2	33	3	27	4	23	5	66	6	9	7	41
	0	68	1	99	2	3	3	60	4	93	5	56	6	76	7	82
	0	4	1	31	2	50	3	1	4	86	5	9	6	36	7	27
	0	49	1	58	2	28	3	27	4	49	5	9	6	55	7	36
	0	24	1	14	2	99	3	42	4	46	5	58	6	40	7	48
	0	70	1	87	2	69	3	43	4	33	5	44	6	89	7	44
	0	24	1	49	2	1	3	7	4	60	5	68	6	24	7	98
	0	3	1	31	2	17	3	76	4	13	5	27	6	1	7	45
	0	40	1	60	2	75	3	52	4	77	5	54	6	7	7	55
	0	39	1	49	2	27	3	93	4	38	5	10	6	37	7	8
	0	65	1	51	2	61	3	23	4	9	5	40	6	47	7	77
	0	64	1	55	2	26	3	46	4	99	5	76	6	92	7	25
	0	16	1	55	2	33	3	56	4	98	5	2	6	51	7	94
	0	21	1	61	2	42	3	72	4	5	5	78	6	21	7	11
	0	7	1	77	2	24	3	62	4	84	5	9	6	4	7	99
	0	84	1	25	2	16	3	85	4	47	5	86	6	65	7	89
SSD
M0
0	7	13	20	15	37	16	17	23	11	21	12	20	17	16	26	18	19	4	13	
6	0	8	34	32	23	29	12	47	35	13	25	33	27	46	37	30	12	27	15	
26	21	0	3	34	14	34	32	12	44	38	30	32	10	19	9	17	34	27	14	
13	8	3	0	21	14	39	19	22	45	25	35	35	40	40	43	41	42	28	1	
24	35	11	23	0	35	2	9	40	20	13	14	7	19	24	33	11	16	11	13	
29	19	16	26	30	0	17	13	12	3	26	17	25	22	39	23	16	24	26	12	
20	31	5	31	9	31	0	4	39	14	37	30	32	35	18	27	33	27	5	14	
38	42	23	24	21	8	14	0	39	32	5	36	11	32	36	38	21	29	23	32	
10	10	11	23	15	33	2	10	0	17	4	30	22	34	24	24	36	24	11	20	
16	37	10	19	12	5	14	7	40	0	17	10	18	15	7	23	16	17	1	10	
21	29	18	16	11	5	11	4	10	29	0	7	15	6	9	31	8	14	9	18	
19	24	10	6	14	26	1	9	38	19	6	0	5	2	23	25	3	4	10	9	
24	36	5	18	26	36	13	21	40	31	7	9	0	14	21	10	5	16	18	21	
12	15	11	14	3	33	21	6	46	25	26	26	26	0	30	43	30	30	21	22	
23	27	17	23	30	38	34	2	9	17	26	33	8	3	0	19	36	21	8	4	
8	20	12	2	25	26	29	16	14	1	9	28	30	3	36	0	22	27	3	12	
30	25	6	7	29	22	16	24	39	11	28	28	36	28	28	40	0	2	25	18	
27	32	1	14	19	2	6	14	27	24	14	5	13	10	28	22	2	0	15	12	
8	37	2	19	15	38	19	6	32	37	27	18	20	23	38	15	21	22	0	2	
13	22	25	12	37	17	24	14	18	27	18	45	42	3	18	42	43	35	20	0	
M1
0	30	39	31	26	16	32	6	25	32	22	4	32	38	37	12	28	33	35	24	
47	0	1	16	38	9	15	45	8	23	35	11	14	21	14	12	26	20	38	2	
41	21	0	45	45	37	40	22	41	13	9	37	45	16	44	13	18	20	16	35	
11	15	35	0	1	41	1	3	20	23	25	35	33	16	29	23	30	16	20	37	
27	29	48	12	0	20	19	45	44	2	36	34	21	5	36	2	9	49	2	16	
39	14	3	37	5	0	36	36	18	23	26	22	33	30	1	3	12	31	27	28	
28	30	18	6	37	40	0	9	24	28	21	22	1	3	19	27	45	27	33	42	
43	4	43	39	9	43	2	0	8	6	22	23	28	31	34	31	20	28	31	27	
28	35	40	28	34	44	29	42	0	7	20	1	43	14	38	31	46	26	26	5	
32	44	28	19	8	25	15	46	38	0	18	26	14	33	30	30	29	11	30	30	
33	24	19	19	20	16	44	39	40	12	0	7	33	3	30	31	3	16	19	42	
48	9	28	27	42	36	6	27	6	3	23	0	38	3	27	40	43	15	46	13	
6	36	21	3	4	42	10	29	21	9	47	2	0	7	35	24	33	15	26	18	
40	21	22	17	48	16	48	44	32	28	14	47	11	0	39	37	11	23	27	39	
35	35	45	19	23	18	11	9	6	7	5	21	7	9	0	8	24	9	45	25	
4	42	4	36	4	11	33	12	21	26	15	28	39	21	32	0	13	1	23	39	
14	33	27	17	22	5	48	8	20	9	3	35	18	42	2	23	0	49	3	21	
4	39	35	3	8	5	34	30	28	13	16	28	3	33	9	22	7	0	30	44	
39	26	37	29	7	11	46	36	24	20	13	14	32	32	41	29	17	20	0	37	
22	21	10	12	21	31	9	38	15	35	15	15	13	18	36	25	44	13	24	0	
M2
0	28	4	32	33	33	19	6	34	21	35	14	9	5	23	35	33	8	17	16	
19	0	10	13	19	29	14	6	23	3	35	22	39	34	18	4	31	36	8	34	
13	15	0	19	28	20	18	23	21	8	41	25	45	24	10	29	46	39	33	34	
6	42	27	0	34	35	32	17	31	39	33	32	16	9	34	41	3	30	7	31	
4	9	20	32	0	19	8	2	21	22	31	20	35	23	11	10	37	26	16	8	
41	44	20	34	12	0	24	20	14	37	29	44	33	20	39	31	37	23	21	28	
14	7	15	12	32	17	0	23	34	7	46	13	2	11	22	21	29	1	21	12	
13	4	20	27	5	3	24	0	20	17	1	28	5	26	1	18	7	29	9	15	
8	26	13	34	15	37	11	10	0	28	11	20	15	24	32	14	31	21	31	46	
25	24	5	33	9	31	13	21	24	0	13	3	17	25	16	24	6	20	6	25	
11	39	43	47	3	32	22	7	19	16	0	26	3	39	25	20	35	44	19	44	
20	21	29	33	2	34	41	14	29	9	39	0	36	24	2	4	4	17	34	43	
34	6	26	4	5	7	30	22	24	9	28	19	0	30	22	20	2	17	24	35	
10	19	16	42	37	26	2	7	17	30	36	19	9	0	3	20	1	26	10	36	
15	20	4	32	15	27	5	25	30	11	28	38	6	23	0	34	6	33	22	14	
28	30	6	3	22	35	33	27	23	23	19	3	23	14	4	0	24	23	19	34	
14	33	26	39	6	35	25	10	22	19	2	4	6	37	23	13	0	29	20	37	
4	23	19	30	14	44	29	39	34	20	48	39	10	27	38	10	32	0	1	26	
31	19	31	8	3	28	10	14	33	8	43	41	38	2	22	33	30	21	0	2	
13	1	21	24	29	14	25	17	31	14	46	23	47	37	4	15	42	3	19	0	
M3
0	6	4	33	21	14	5	14	23	16	10	4	1	34	44	22	22	9	20	10	
19	0	34	18	5	14	6	3	32	18	19	19	15	33	28	6	22	12	4	4	
