800  2  1
2
	0	67	1	90
	0	73	1	26
	0	20	1	16
	0	7	1	77
	0	3	1	73
	0	14	1	94
	0	82	1	100
	0	61	1	55
	0	36	1	92
	0	6	1	33
	0	59	1	37
	0	74	1	68
	0	64	1	63
	0	93	1	94
	0	72	1	96
	0	68	1	87
	0	85	1	49
	0	18	1	13
	0	80	1	87
	0	14	1	91
	0	62	1	55
	0	87	1	11
	0	85	1	50
	0	2	1	51
	0	9	1	76
	0	6	1	5
	0	58	1	13
	0	2	1	9
	0	10	1	99
	0	8	1	16
	0	4	1	94
	0	1	1	72
	0	77	1	68
	0	54	1	87
	0	50	1	66
	0	20	1	6
	0	28	1	96
	0	18	1	13
	0	76	1	79
	0	19	1	42
	0	4	1	42
	0	53	1	65
	0	62	1	37
	0	73	1	82
	0	16	1	39
	0	41	1	34
	0	82	1	27
	0	40	1	17
	0	19	1	79
	0	17	1	69
	0	16	1	10
	0	5	1	47
	0	23	1	56
	0	86	1	31
	0	4	1	68
	0	2	1	10
	0	31	1	67
	0	6	1	46
	0	22	1	99
	0	24	1	15
	0	11	1	59
	0	66	1	70
	0	96	1	84
	0	10	1	83
	0	99	1	48
	0	40	1	55
	0	44	1	93
	0	15	1	95
	0	29	1	82
	0	16	1	25
	0	51	1	59
	0	60	1	42
	0	3	1	62
	0	20	1	57
	0	71	1	3
	0	64	1	88
	0	80	1	27
	0	8	1	71
	0	69	1	16
	0	55	1	31
	0	10	1	85
	0	48	1	16
	0	84	1	1
	0	70	1	79
	0	88	1	9
	0	76	1	79
	0	30	1	63
	0	24	1	25
	0	44	1	80
	0	43	1	84
	0	26	1	67
	0	71	1	32
	0	68	1	98
	0	32	1	9
	0	57	1	39
	0	41	1	24
	0	55	1	36
	0	64	1	2
	0	69	1	33
	0	58	1	82
	0	95	1	64
	0	83	1	5
	0	89	1	52
	0	44	1	47
	0	85	1	14
	0	22	1	89
	0	85	1	24
	0	96	1	30
	0	75	1	18
	0	51	1	86
	0	48	1	31
	0	53	1	26
	0	43	1	88
	0	6	1	38
	0	14	1	4
	0	40	1	37
	0	7	1	60
	0	95	1	43
	0	8	1	62
	0	90	1	99
	0	65	1	93
	0	96	1	11
	0	30	1	19
	0	56	1	16
	0	61	1	20
	0	24	1	29
	0	63	1	37
	0	97	1	3
	0	91	1	65
	0	86	1	27
	0	16	1	42
	0	43	1	29
	0	37	1	2
	0	19	1	56
	0	99	1	94
	0	53	1	72
	0	29	1	87
	0	1	1	65
	0	26	1	14
	0	43	1	77
	0	43	1	29
	0	52	1	89
	0	56	1	64
	0	98	1	23
	0	25	1	31
	0	14	1	47
	0	58	1	90
	0	68	1	95
	0	56	1	83
	0	5	1	37
	0	7	1	13
	0	45	1	59
	0	32	1	5
	0	67	1	43
	0	20	1	83
	0	15	1	49
	0	96	1	55
	0	86	1	48
	0	15	1	85
	0	3	1	55
	0	79	1	90
	0	92	1	54
	0	2	1	5
	0	86	1	24
	0	92	1	83
	0	50	1	4
	0	11	1	47
	0	96	1	56
	0	37	1	94
	0	22	1	14
	0	42	1	14
	0	4	1	22
	0	52	1	100
	0	17	1	12
	0	58	1	34
	0	79	1	70
	0	92	1	85
	0	19	1	79
	0	96	1	56
	0	36	1	54
	0	32	1	74
	0	94	1	1
	0	22	1	90
	0	59	1	60
	0	12	1	41
	0	86	1	23
	0	6	1	10
	0	9	1	36
	0	3	1	55
	0	87	1	13
	0	38	1	13
	0	12	1	39
	0	14	1	95
	0	90	1	31
	0	69	1	30
	0	30	1	78
	0	22	1	16
	0	25	1	100
	0	83	1	98
	0	5	1	67
	0	36	1	73
	0	77	1	92
	0	7	1	88
	0	2	1	84
	0	97	1	99
	0	78	1	12
	0	41	1	84
	0	11	1	38
	0	2	1	42
	0	94	1	94
	0	33	1	23
	0	48	1	39
	0	62	1	57
	0	75	1	98
	0	73	1	93
	0	28	1	78
	0	94	1	54
	0	6	1	18
	0	23	1	79
	0	24	1	9
	0	40	1	100
	0	22	1	94
	0	85	1	76
	0	2	1	40
	0	19	1	86
	0	15	1	31
	0	83	1	50
	0	42	1	30
	0	13	1	36
	0	21	1	20
	0	99	1	58
	0	40	1	94
	0	79	1	88
	0	81	1	77
	0	17	1	26
	0	86	1	6
	0	95	1	16
	0	92	1	73
	0	20	1	81
	0	33	1	23
	0	39	1	24
	0	35	1	78
	0	98	1	37
	0	34	1	99
	0	94	1	79
	0	86	1	18
	0	4	1	44
	0	73	1	17
	0	93	1	18
	0	4	1	21
	0	33	1	90
	0	71	1	23
	0	85	1	94
	0	9	1	86
	0	30	1	55
	0	72	1	66
	0	40	1	94
	0	28	1	52
	0	37	1	24
	0	15	1	42
	0	79	1	3
	0	37	1	67
	0	64	1	64
	0	81	1	52
	0	44	1	26
	0	75	1	76
	0	97	1	43
	0	30	1	58
	0	90	1	68
	0	39	1	1
	0	32	1	18
	0	9	1	48
	0	11	1	74
	0	65	1	43
	0	44	1	68
	0	48	1	9
	0	3	1	13
	0	89	1	73
	0	86	1	95
	0	39	1	5
	0	50	1	34
	0	86	1	47
	0	20	1	73
	0	87	1	61
	0	46	1	65
	0	92	1	9
	0	75	1	54
	0	51	1	51
	0	48	1	78
	0	12	1	18
	0	46	1	36
